route_depth,q,k,width,regime,branch_accuracy_estimate,branch_accuracy_ci_low,branch_accuracy_ci_high,branch_accuracy_n_seeds,branch_accuracy_n_cells,full_route_success_estimate,full_route_success_ci_low,full_route_success_ci_high,full_route_success_n_seeds,full_route_success_n_cells,effective_per_fork_success_estimate,effective_per_fork_success_ci_low,effective_per_fork_success_ci_high,effective_per_fork_success_n_seeds,effective_per_fork_success_n_cells,independent_prediction_estimate,independent_prediction_ci_low,independent_prediction_ci_high,independent_prediction_n_seeds,independent_prediction_n_cells,compounding_gap_estimate,compounding_gap_ci_low,compounding_gap_ci_high,compounding_gap_n_seeds,compounding_gap_n_cells,pooled_compounding_gap_estimate,pooled_compounding_gap_ci_low,pooled_compounding_gap_ci_high,pooled_compounding_gap_n_seeds,pooled_compounding_gap_n_cells,first_divergence_mean_estimate,first_divergence_mean_ci_low,first_divergence_mean_ci_high,first_divergence_mean_n_seeds,first_divergence_mean_n_cells,single_conflict_branch_accuracy_estimate,single_conflict_branch_accuracy_ci_low,single_conflict_branch_accuracy_ci_high,single_conflict_branch_accuracy_n_seeds,single_conflict_branch_accuracy_n_cells,single_conflict_conflicted_stage_accuracy_estimate,single_conflict_conflicted_stage_accuracy_ci_low,single_conflict_conflicted_stage_accuracy_ci_high,single_conflict_conflicted_stage_accuracy_n_seeds,single_conflict_conflicted_stage_accuracy_n_cells,single_conflict_overall_branch_accuracy_estimate,single_conflict_overall_branch_accuracy_ci_low,single_conflict_overall_branch_accuracy_ci_high,single_conflict_overall_branch_accuracy_n_seeds,single_conflict_overall_branch_accuracy_n_cells,single_conflict_nonconflicted_stage_accuracy_estimate,single_conflict_nonconflicted_stage_accuracy_ci_low,single_conflict_nonconflicted_stage_accuracy_ci_high,single_conflict_nonconflicted_stage_accuracy_n_seeds,single_conflict_nonconflicted_stage_accuracy_n_cells,proxy_flip_rate_estimate,proxy_flip_rate_ci_low,proxy_flip_rate_ci_high,proxy_flip_rate_n_seeds,proxy_flip_rate_n_cells,rule_flip_rate_estimate,rule_flip_rate_ci_low,rule_flip_rate_ci_high,rule_flip_rate_n_seeds,rule_flip_rate_n_cells,address_reversed_branch_accuracy_estimate,address_reversed_branch_accuracy_ci_low,address_reversed_branch_accuracy_ci_high,address_reversed_branch_accuracy_n_seeds,address_reversed_branch_accuracy_n_cells,address_removed_branch_accuracy_estimate,address_removed_branch_accuracy_ci_low,address_removed_branch_accuracy_ci_high,address_removed_branch_accuracy_n_seeds,address_removed_branch_accuracy_n_cells,address_reversed_delta_estimate,address_reversed_delta_ci_low,address_reversed_delta_ci_high,address_reversed_delta_n_seeds,address_reversed_delta_n_cells,address_removed_delta_estimate,address_removed_delta_ci_low,address_removed_delta_ci_high,address_removed_delta_n_seeds,address_removed_delta_n_cells,address_reversed_abs_delta_estimate,address_reversed_abs_delta_ci_low,address_reversed_abs_delta_ci_high,address_reversed_abs_delta_n_seeds,address_reversed_abs_delta_n_cells,address_removed_abs_delta_estimate,address_removed_abs_delta_ci_low,address_removed_abs_delta_ci_high,address_removed_abs_delta_n_seeds,address_removed_abs_delta_n_cells,proxy_spillover_estimate,proxy_spillover_ci_low,proxy_spillover_ci_high,proxy_spillover_n_seeds,proxy_spillover_n_cells,rule_spillover_estimate,rule_spillover_ci_low,rule_spillover_ci_high,rule_spillover_n_seeds,rule_spillover_n_cells
2,0.95,4,64,per_fork_matched,0.9464499999999999,0.930598125,0.9630749999999999,10,10,0.9006000000000001,0.8721487500000001,0.9294512500000001,10,10,0.9486791961922082,0.9338890101169101,0.9642309206353762,10,10,0.8957329000000002,0.866541300625,0.9275382037500001,10,10,0.004867100000000024,0.0010246675000000404,0.009592056250000008,10,10,0.004164699999999999,0.00023904375000000205,0.008995460937499988,10,10,1.85995,1.8146987499999998,1.9049575,10,10,0.995425,0.989725,0.9995750000000001,10,10,0.995425,0.9897493749999999,0.9995750000000001,10,10,0.9977125000000001,0.9948750000000001,0.9997875,10,10,1.0,1.0,1.0,10,10,0.05355,0.03682375,0.069001875,10,10,0.9464499999999999,0.930625,0.96315125,10,10,0.55355,0.5370975,0.5691512500000001,10,10,0.74965,0.74895,0.75,10,10,-0.3929,-0.42655000000000004,-0.3615487500000001,10,10,-0.1968,-0.21297687500000007,-0.180875,10,10,0.3929,0.3616975,0.4249537500000001,10,10,0.1968,0.18154625000000002,0.213475625,10,10,0.05582499999999999,0.038624375,0.07177562500000001,10,10,0.055674999999999995,0.037724999999999995,0.07267499999999999,10,10
2,0.99,2,16,fixed_total,0.622225,0.5443468749999999,0.7186031250000001,10,10,0.5804,0.5125,0.66285,10,10,0.757880226747763,0.7154530445721023,0.8086536723089782,10,10,0.4051002,0.29348007875000004,0.5410302287500001,10,10,0.17529979999999998,0.1204568,0.2217778125,10,10,0.17228054375,0.11590225531250002,0.22161318937499996,10,10,1.167,1.0211999999999999,1.3354000000000001,10,10,0.8866250000000001,0.741,0.9808,10,10,0.8866250000000001,0.75062375,0.9809500000000002,10,10,0.9372,0.8535884374999999,0.9933500000000001,10,10,0.9877749999999998,0.963325,1.0,10,10,0.36555,0.27357312500000003,0.444501875,10,10,0.60965,0.51861875,0.71330125,10,10,0.8777750000000001,0.7839493750000002,0.9588781250000001,10,10,0.75,0.75,0.75,10,10,0.25554999999999994,0.06139624999999999,0.41244999999999993,10,10,0.12777499999999997,0.02929750000000001,0.20662499999999998,10,10,0.36934999999999996,0.299235,0.43433625000000015,10,10,0.18467499999999998,0.1497925,0.218725625,10,10,0.3436,0.25824749999999996,0.415151875,10,10,0.40800000000000003,0.29757374999999997,0.49849999999999994,10,10
2,0.99,2,16,per_fork_matched,0.6948000000000001,0.6082925,0.7918137500000001,10,10,0.63805,0.5502499999999999,0.73885125,10,10,0.79304384825113,0.7370924161663853,0.8558568173619776,10,10,0.500785225,0.36840056375,0.6548426243750001,10,10,0.137264775,0.08257090624999999,0.18826589875,10,10,0.1319641625,0.07647099765625,0.18465234671875,10,10,1.29535,1.11263,1.5094237500000003,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.9985125,0.9955375,1.0,10,10,0.997025,0.991075,1.0,10,10,0.302225,0.204669375,0.389525,10,10,0.691275,0.5960000000000001,0.7923625000000002,10,10,0.8051999999999999,0.7079737500000001,0.89607625,10,10,0.75,0.75,0.75,10,10,0.11039999999999998,-0.08177625000000001,0.29036375000000003,10,10,0.05519999999999999,-0.04240250000000001,0.145976875,10,10,0.2851,0.18524499999999997,0.38605125,10,10,0.14255,0.09247499999999997,0.190275,10,10,0.3052,0.20532062499999998,0.395950625,10,10,0.3052,0.202195,0.39290125,10,10
2,0.99,2,64,fixed_total,0.7576750000000001,0.6665481249999998,0.849150625,10,10,0.6816,0.5785825,0.78775125,10,10,0.81920606149053,0.7577358161032892,0.8827235681736879,10,10,0.5888587,0.45126368125,0.7303648356250001,10,10,0.0927413,0.05070193937499999,0.13864730187500002,10,10,0.08580175625000004,0.04202162515625004,0.13220689218750004,10,10,1.50265,1.32489875,1.6865512499999997,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.24232499999999996,0.151190625,0.33515124999999996,10,10,0.7576750000000001,0.66666625,0.855605,10,10,0.7423249999999999,0.6513500000000001,0.8293575000000001,10,10,0.75,0.75,0.75,10,10,-0.015349999999999975,-0.19405874999999997,0.16260500000000003,10,10,-0.007674999999999987,-0.09627687499999997,0.08327812500000002,10,10,0.27445,0.21085000000000004,0.34540125000000005,10,10,0.137225,0.10539874999999999,0.17327562500000002,10,10,0.24232499999999996,0.14836375,0.3307756249999999,10,10,0.24232499999999996,0.15127312499999998,0.3328237500000001,10,10
2,0.99,2,64,per_fork_matched,0.8765750000000001,0.8120956249999999,0.941175,10,10,0.81355,0.7135487500000001,0.9059062500000001,10,10,0.8973665680689926,0.838993842284236,0.9497505878593071,10,10,0.773200525,0.6580982412499999,0.8852376018750001,10,10,0.04034947500000001,0.013580225000000001,0.07677090000000003,10,10,0.03428819375000003,0.009060446093750018,0.07174005390625003,10,10,1.7399,1.5983912500000002,1.86711625,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.123425,0.06199750000000001,0.191880625,10,10,0.8765750000000001,0.8079206249999998,0.9381025000000001,10,10,0.623425,0.55899625,0.6891081250000001,10,10,0.75,0.75,0.75,10,10,-0.25314999999999993,-0.377205,-0.12419124999999998,10,10,-0.12657499999999997,-0.18827562499999997,-0.06257375,10,10,0.27814999999999995,0.16944874999999995,0.38270125,10,10,0.13907499999999998,0.08541937499999999,0.19415125,10,10,0.123425,0.06204625000000001,0.18900125,10,10,0.123425,0.059321875,0.19021500000000002,10,10
2,0.99,4,16,fixed_total,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.5,0.5,0.5,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,0.5,0.5,0.5,10,10,0.25,0.25,0.25,10,10,0.5,0.5,0.5,10,10,0.25,0.25,0.25,10,10,0.5,0.5,0.5,10,10,0.25,0.25,0.25,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10
2,0.99,4,16,per_fork_matched,0.0034750000000000002,0.0,0.010075,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,-0.00010920625000000002,-0.00032700625000000005,0.0,10,10,0.0,0.0,0.0,10,10,0.003975,0.0,0.010775000000000002,10,10,0.003975,0.0,0.010775000000000002,10,10,0.5019875,0.5,0.5053875,10,10,1.0,1.0,1.0,10,10,0.9965250000000001,0.989925,1.0,10,10,0.0034750000000000002,0.0,0.010075,10,10,0.499925,0.49924999999999997,0.500525,10,10,0.25435,0.25,0.26005,10,10,0.49645,0.48935000000000006,0.5,10,10,0.250875,0.2487,0.25339999999999996,10,10,0.49645,0.48935000000000006,0.5,10,10,0.250875,0.24855,0.253425,10,10,0.0008500000000000001,0.0,0.00215,10,10,0.0005,0.0,0.0012000000000000001,10,10
2,0.99,4,64,fixed_total,0.015175,0.006675,0.024524999999999998,10,10,0.00125,0.0,0.003,10,10,0.01573132184970986,0.0,0.03853371151128519,10,10,0.00023500000000000002,1.89e-05,0.000543775,10,10,0.0010149999999999998,-0.00011385,0.002481775,10,10,0.00081270625,-0.00039510624999999997,0.002383997500000001,10,10,0.0115,0.0033,0.021301250000000008,10,10,0.02015,0.01095,0.030450625,10,10,0.02015,0.010575000000000001,0.030075625000000005,10,10,0.5095625,0.5051125,0.5141,10,10,0.9989750000000001,0.9969249999999998,1.0,10,10,0.9838000000000001,0.9734743749999999,0.9929499999999999,10,10,0.01545,0.006849375,0.024850625,10,10,0.498675,0.49465000000000003,0.5032,10,10,0.2543,0.25135,0.25815,10,10,0.4835,0.47225,0.49329999999999996,10,10,0.23912499999999998,0.23100000000000004,0.24595062500000003,10,10,0.4835,0.47255,0.49325125000000003,10,10,0.23912499999999998,0.23122437499999995,0.24605062500000002,10,10,0.024225000000000003,0.013850000000000001,0.03462562500000001,10,10,0.018675000000000004,0.009474375,0.028926875000000005,10,10
2,0.99,4,64,per_fork_matched,0.178,0.13432499999999997,0.22242625000000005,10,10,0.046950000000000006,0.028948750000000002,0.06940125,10,10,0.20415304845426996,0.16126583873605035,0.24935191731832396,10,10,0.034164875,0.019986256875,0.05035731562500001,10,10,0.012785125000000003,0.008229143125000003,0.019123503125000007,10,10,0.0103893,0.0053766129687500015,0.017029634375,10,10,0.2242,0.16615000000000002,0.28365250000000003,10,10,0.213625,0.17954937499999998,0.24995000000000003,10,10,0.213625,0.17959312500000002,0.25075249999999993,10,10,0.6010250000000001,0.5866993749999999,0.6170006249999999,10,10,0.988425,0.9823731249999998,0.9934499999999999,10,10,0.8104250000000001,0.7595462500000001,0.8589249999999999,10,10,0.17250000000000001,0.134849375,0.20965125000000004,10,10,0.5617,0.54087375,0.581225,10,10,0.3456,0.3139975,0.3790037500000001,10,10,0.38370000000000004,0.34925,0.4147525000000001,10,10,0.16760000000000003,0.147573125,0.186350625,10,10,0.38370000000000004,0.3514487499999999,0.41435374999999997,10,10,0.16760000000000003,0.14835,0.18580125,10,10,0.209375,0.18329937499999996,0.23587562500000006,10,10,0.191225,0.168725,0.21277562500000002,10,10
4,0.75,2,16,fixed_total,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,4.0,4.0,4.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,1.0,1.0,1.0,10,10,0.5,0.5,0.5,10,10,0.6713499999999999,0.65997375,0.68085,10,10,-0.5,-0.5,-0.5,10,10,-0.32865,-0.33995062500000006,-0.319375,10,10,0.5,0.5,0.5,10,10,0.32865,0.31925,0.33970125,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10
4,0.75,2,16,per_fork_matched,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,4.0,4.0,4.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,1.0,1.0,1.0,10,10,0.5,0.5,0.5,10,10,0.6736500000000001,0.6647000000000001,0.68105,10,10,-0.5,-0.5,-0.5,10,10,-0.32635000000000003,-0.33540125000000004,-0.319049375,10,10,0.5,0.5,0.5,10,10,0.32635000000000003,0.318875,0.33535,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10
4,0.75,2,64,fixed_total,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,4.0,4.0,4.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,1.0,1.0,1.0,10,10,0.5,0.5,0.5,10,10,0.6875,0.6875,0.6875,10,10,-0.5,-0.5,-0.5,10,10,-0.3125,-0.3125,-0.3125,10,10,0.5,0.5,0.5,10,10,0.3125,0.3125,0.3125,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10
4,0.75,2,64,per_fork_matched,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,4.0,4.0,4.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.0,0.0,0.0,10,10,1.0,1.0,1.0,10,10,0.5,0.5,0.5,10,10,0.6875,0.6875,0.6875,10,10,-0.5,-0.5,-0.5,10,10,-0.3125,-0.3125,-0.3125,10,10,0.5,0.5,0.5,10,10,0.3125,0.3125,0.3125,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10
4,0.75,4,16,fixed_total,0.002975,0.0005125000000000002,0.007000000000000001,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,3.24e-11,0.0,9.72e-11,10,10,-3.24e-11,-9.72e-11,0.0,10,10,-1.527261259765625e-08,-4.570304370605468e-08,-7.883782958984374e-13,10,10,0.002,0.0001,0.00485,10,10,0.002975,0.0005375,0.006975,10,10,0.002975,0.0005625,0.006987812500000002,10,10,0.749859375,0.7489843749999999,0.75088125,10,10,0.9988208333333335,0.9976665625000002,0.9996541666666667,10,10,0.9958125000000001,0.9911618750000001,0.9990375,10,10,0.0030250000000000003,0.0006375,0.006750000000000001,10,10,0.5005,0.5000625,0.500975,10,10,0.355225,0.344474375,0.366850625,10,10,0.497525,0.4940243749999999,0.49972500000000003,10,10,0.35225,0.3432365625,0.3617625,10,10,0.497525,0.49392437499999997,0.4997249999999999,10,10,0.35225,0.34363687499999995,0.36190125,10,10,0.0020083333333333333,0.0008457291666666666,0.0034542708333333335,10,10,0.0010541666666666666,0.0004540625,0.0018627083333333343,10,10
4,0.75,4,16,per_fork_matched,0.2105,0.10866874999999997,0.312425,10,10,0.0009,0.0,0.0024000000000000002,10,10,0.04910820627648142,0.0,0.11789630926561716,10,10,0.0003930544086500001,1.9728121381250006e-06,0.001163411946951875,10,10,0.00050694559135,-1.2829337249375e-05,0.00124230655789625,10,10,-0.009622904547946634,-0.023451330363906613,-0.0018496549891513726,10,10,0.2011,0.01174875,0.5710525000000001,10,10,0.2070125,0.107149375,0.31015125,10,10,0.2070125,0.10666156249999999,0.30901656250000004,10,10,0.79410625,0.7712171874999999,0.8177001562500001,10,10,0.9898041666666668,0.9859750000000002,0.9933960416666668,10,10,0.776975,0.6723121875,0.8797759375,10,10,0.20662499999999998,0.10835625,0.30770343750000007,10,10,0.50145,0.49887500000000007,0.505225,10,10,0.40730000000000005,0.37929625,0.43485312500000006,10,10,0.29095,0.19084937500000002,0.39180000000000004,10,10,0.1968,0.11696937500000001,0.270363125,10,10,0.29314999999999997,0.19834875,0.38987687499999996,10,10,0.21317500000000003,0.15816218750000005,0.27376656250000003,10,10,0.023129166666666666,0.013986770833333334,0.03405520833333334,10,10,0.017070833333333334,0.0095790625,0.025850208333333336,10,10
4,0.75,4,64,fixed_total,0.334975,0.23276875,0.43377562499999994,10,10,0.005550000000000001,0.0022000000000000006,0.0097,10,10,0.20915976356904845,0.13049125720957522,0.28364765905647493,10,10,0.00289906291845,0.0006354602926807812,0.006065725305075783,10,10,0.00265093708155,0.0012418667000767187,0.0041248411323954685,10,10,-0.024986037973377777,-0.043136054897834245,-0.009127305704837451,10,10,0.4022,0.17293624999999999,0.6564512499999998,10,10,0.32768749999999996,0.229985625,0.42575531250000004,10,10,0.32768749999999996,0.2223096875,0.4259634375000001,10,10,0.815309375,0.786885859375,0.84291015625,10,10,0.9778500000000001,0.9719244791666667,0.9832046875,10,10,0.639225,0.5386246874999999,0.7415125,10,10,0.3287,0.223485,0.423688125,10,10,0.50715,0.498249375,0.515950625,10,10,0.48255,0.437749375,0.5261768750000001,10,10,0.17217500000000002,0.0706625,0.273825,10,10,0.14757500000000004,0.08805000000000004,0.21236312500000007,10,10,0.18482499999999996,0.09631812499999996,0.280226875,10,10,0.14757500000000004,0.08664687500000001,0.20810968750000006,10,10,0.05807500000000001,0.046995833333333334,0.07024166666666666,10,10,0.05554583333333333,0.04373333333333333,0.0672209375,10,10
4,0.75,4,64,per_fork_matched,0.9977499999999999,0.9960625000000001,0.9991253125,10,10,0.99135,0.9847000000000001,0.99655125,10,10,0.9978211488860588,0.9961501828366928,0.999159554864408,10,10,0.9910461503743377,0.9841533031290691,0.9964600621659186,10,10,0.0003038496256624557,-3.3478630625305427e-06,0.000801072963000031,10,10,0.0002817327827233207,-8.957050987415395e-06,0.0008016682521322363,10,10,3.9779000000000004,3.95915,3.99275,10,10,0.9986625,0.9975125,0.9996,10,10,0.9986625,0.997475,0.9995499999999999,10,10,0.9995156249999999,0.99908125,0.9998531249999999,10,10,0.9997999999999999,0.9996166666666667,0.9999499999999999,10,10,0.0020750000000000005,0.0007875,0.0035503125000000014,10,10,0.9974500000000001,0.9954625,0.9990500000000001,10,10,0.500425,0.49978750000000005,0.5010000000000001,10,10,0.6608249999999999,0.646875,0.671125625,10,10,-0.497325,-0.498925625,-0.49540000000000006,10,10,-0.33692500000000003,-0.3501634375,-0.3278621875,10,10,0.497325,0.49540000000000006,0.49895062500000004,10,10,0.33692500000000003,0.3277875,0.35063812499999997,10,10,0.0021041666666666665,0.0008166666666666667,0.0037250000000000004,10,10,0.0028458333333333335,0.0011916666666666666,0.004858541666666667,10,10
4,0.95,2,16,fixed_total,0.40456250000000005,0.280059375,0.5135468750000001,10,10,0.0847,0.0494975,0.11750375000000002,10,10,0.46184429033755164,0.33166201189246064,0.5785669659406775,10,10,0.05272745344968125,0.01887507777176797,0.09841327870919031,10,10,0.03197254655031875,0.0016671933788526576,0.058087953051852804,10,10,0.02448765452119598,-0.004667242990989599,0.048613347980928985,10,10,0.8624500000000002,0.49241875,1.22551875,10,10,0.44331250000000005,0.2686265625,0.6200915625000001,10,10,0.44331250000000005,0.27819656249999997,0.6131959375000001,10,10,0.8510937500000001,0.8110781250000001,0.894334765625,10,10,0.9870208333333335,0.9794117708333332,0.9935917708333332,10,10,0.5067,0.367899375,0.6620178125,10,10,0.32215,0.22276062499999996,0.4150271875,10,10,0.6286125,0.5792353124999998,0.6743134375000001,10,10,0.5947250000000001,0.547274375,0.637475,10,10,0.22405000000000003,0.140745,0.3099025,10,10,0.1901625,0.11450000000000005,0.2748825000000001,10,10,0.2291,0.15177250000000003,0.31305,10,10,0.19413750000000002,0.12669937499999998,0.2704003125,10,10,0.14124583333333332,0.1044534375,0.17299333333333336,10,10,0.15625416666666667,0.10978260416666667,0.1991767708333333,10,10
4,0.95,2,16,per_fork_matched,0.9286000000000001,0.904423125,0.9530128125,10,10,0.71645,0.6233975,0.8112999999999999,10,10,0.9160119815903645,0.8853483387832195,0.9462795789150545,10,10,0.750100510262725,0.6738150296677444,0.8282709434666687,10,10,-0.03365051026272502,-0.051253806091744424,-0.016730366930861884,10,10,-0.03489210750070317,-0.05273753246449786,-0.017826956049183766,10,10,3.2966499999999996,3.0264725,3.56475375,10,10,0.9999,0.99975,1.0,10,10,0.9999,0.99975,1.0,10,10,0.999928125,0.999821796875,1.0,10,10,0.9999375,0.9998125,1.0,10,10,0.0650125,0.044500000000000005,0.08600062500000001,10,10,0.9219000000000002,0.8942828125000001,0.948851875,10,10,0.5591,0.539361875,0.5791640625000001,10,10,0.6630250000000001,0.6516000000000001,0.673925,10,10,-0.3695,-0.413425,-0.3238475,10,10,-0.265575,-0.2934290625,-0.23866187499999994,10,10,0.3695,0.325875,0.41293,10,10,0.265575,0.23903593750000002,0.29342812500000004,10,10,0.055704166666666666,0.03873937499999999,0.07246385416666669,10,10,0.07328333333333334,0.048875625000000006,0.09732197916666667,10,10
4,0.95,2,64,fixed_total,0.8343250000000001,0.8215093750000001,0.8476374999999999,10,10,0.36185,0.31944874999999995,0.40560250000000003,10,10,0.7729019164696328,0.7488939187864644,0.7963916235361869,10,10,0.4854506282259813,0.45415158991533877,0.5177882257849735,10,10,-0.12360062822598125,-0.14004768285631453,-0.10851400292723253,10,10,-0.12469911401304656,-0.14134880330746835,-0.10867068547476517,10,10,2.4016999999999995,2.290245,2.5173612500000004,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.1252,0.1157871875,0.13423812499999999,10,10,0.7941374999999999,0.7745734375000001,0.814700625,10,10,0.6402249999999999,0.6288371875,0.6514125,10,10,0.6875,0.6875,0.6875,10,10,-0.1941,-0.21769999999999995,-0.171323125,10,10,-0.14682499999999998,-0.160850625,-0.13375000000000004,10,10,0.1941,0.17047250000000003,0.21762562499999996,10,10,0.14682499999999998,0.13299968750000002,0.16038812499999996,10,10,0.11595,0.10988739583333333,0.12110416666666665,10,10,0.15562499999999999,0.14832499999999998,0.16258375000000003,10,10
4,0.95,2,64,per_fork_matched,0.9198875000000001,0.9099371874999999,0.9306653124999998,10,10,0.67955,0.6399999999999999,0.7185537499999999,10,10,0.907127790990692,0.8937575062721562,0.921556329472663,10,10,0.71547149485055,0.6844325366591197,0.7493421912318029,10,10,-0.035921494850549976,-0.044213259099343746,-0.027186957837595126,10,10,-0.03791184716339541,-0.046281482176597624,-0.029247773005266185,10,10,3.1686,3.0619462500000005,3.2817999999999996,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,0.07651250000000001,0.066386875,0.08622500000000001,10,10,0.9169749999999999,0.9063746875,0.9286890624999999,10,10,0.5789124999999999,0.5686743750000001,0.5888878125,10,10,0.6875,0.6875,0.6875,10,10,-0.340975,-0.36197562499999997,-0.32134999999999997,10,10,-0.23238750000000002,-0.2429875,-0.22226250000000003,10,10,0.340975,0.32087437500000004,0.36202687499999997,10,10,0.23238750000000002,0.22238718749999997,0.24298781249999998,10,10,0.06900833333333332,0.06068666666666666,0.07723385416666667,10,10,0.08589583333333334,0.07451229166666667,0.09581697916666669,10,10
4,0.95,4,16,fixed_total,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,0.75,0.75,0.75,10,10,1.0,1.0,1.0,10,10,1.0,1.0,1.0,10,10,1.25e-05,0.0,3.7500000000000003e-05,10,10,0.5,0.5,0.5,10,10,0.348225,0.33252250000000005,0.36982499999999996,10,10,0.5,0.5,0.5,10,10,0.348225,0.33242312500000004,0.369153125,10,10,0.5,0.5,0.5,10,10,0.348225,0.332849375,0.37065250000000005,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10
4,0.95,4,16,per_fork_matched,0.0002,6.25e-05,0.0003625,10,10,0.0,0.0,0.0,10,10,0.0,0.0,0.0,10,10,2.5000000000000004e-14,0.0,7.500000000000001e-14,10,10,-2.5000000000000004e-14,-7.500000000000001e-14,0.0,10,10,-3.8720703125000006e-14,-1.023681640625e-13,-5.126953125000001e-16,10,10,5e-05,0.0,0.00015000000000000001,10,10,0.00015000000000000001,2.5e-05,0.00030000000000000003,10,10,0.00015000000000000001,2.5e-05,0.00030000000000000003,10,10,0.749834375,0.749665625,0.7499593749999999,10,10,0.9997291666666668,0.9994666666666665,0.9999208333333334,10,10,0.9995875000000002,0.9992500000000002,0.9998625000000001,10,10,0.00030000000000000003,8.75e-05,0.0005503125000000013,10,10,0.4999999999999999,0.49989999999999996,0.5001000000000001,10,10,0.35502500000000003,0.343198125,0.368351875,10,10,0.4998,0.49959937499999996,0.49997499999999995,10,10,0.354825,0.34334906249999997,0.36783781249999997,10,10,0.4998,0.49959999999999993,0.49997499999999995,10,10,0.354825,0.3430359375,0.3678128125,10,10,0.0003541666666666667,0.00014583333333333332,0.0006041666666666667,10,10,0.0002666666666666667,0.00012499999999999998,0.00043750000000000006,10,10
