inference_status,contrast_status,q,k,cell_label,effect,formula,outcome,estimate,ci_low,ci_high,n_seeds,n_pairs
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,phase_b_rho_y_area,213.72127999999998,106.48128000000001,322.27948799999996,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,phase_b_mean_rho_y,0.1077224193548387,0.05321322580645162,0.16484907258064513,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,crossing_observed,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,restricted_crossing_phase_b_updates,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_iid_accuracy,0.01892499999999998,0.010799999999999987,0.025399999999999978,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_iid_reward,0.01892499999999998,0.010749999999999982,0.026104999999999975,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_policy_entropy,0.0008272203526151888,-9.232604437072868e-06,0.0023884227020675134,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,boundary_rho_y,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,boundary_policy_entropy,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,boundary_proxy_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,boundary_proxy_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,boundary_exact_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,boundary_exact_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_proxy_hard_flip,-0.17370000000000002,-0.2279715,-0.09912000000000001,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_proxy_probability_ate,-0.173642770048881,-0.24613271829592703,-0.09881993297940499,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_exact_hard_flip,0.17370000000000002,0.09889,0.24702050000000003,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_exact_probability_ate,-0.17346768806304974,-0.2262756991478886,-0.09878263855114448,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,proxy_hard_flip_change,-0.17370000000000002,-0.24491575000000004,-0.09865974999999999,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,exact_hard_flip_change,0.17370000000000002,0.09866975000000001,0.24460600000000005,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,proxy_probability_ate_change,-0.173642770048881,-0.24654395745163465,-0.09883469621198056,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,exact_probability_ate_change,-0.17346768806304974,-0.24677916405880693,-0.09876705121713997,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,actor_l2_from_boundary,1.723777832828949,0.9315065467906879,2.3712199723009952,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,actor_relative_l2_from_boundary,0.18663272191271849,0.10716214025230743,0.2576840126235682,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,critic_l2_from_boundary,-0.009548264880492763,-0.3044584541641264,0.22247223816445535,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,critic_relative_l2_from_boundary,-0.0008653132275528996,-0.024466657613887062,0.0196932700124077,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,phase_b_critic_loss_log_grid_mean,4.443607796449679e-05,-0.00031827783104977365,0.00045562081075792174,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,phase_b_critic_loss_final_logged,8.507258189638379e-06,-1.1426586232801127e-05,3.916497479167447e-05,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_quantization_abs_residual,0.0032599999999999964,0.0013094999999999975,0.005370249999999998,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_zero,1*delayed_carry + -1*zero_zero,final_within_0_01_of_interaction_plateau,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_rho_y,0.0006000000000000005,-0.07452,0.0747,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_intended_probability,0.0006035504485442305,-0.07450823665254357,0.0751026654936075,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,phase_b_rho_y_area,19.18528,-100.709312,138.05951999999996,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,phase_b_mean_rho_y,0.009669999999999998,-0.050802258064516125,0.07001935483870966,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,crossing_observed,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,restricted_crossing_phase_b_updates,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_iid_accuracy,0.0005000000000000004,-0.007199999999999984,0.008150624999999993,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_iid_reward,0.0005000000000000004,-0.007199999999999984,0.00764999999999999,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_policy_entropy,-2.763807430911053e-05,-7.743149486034362e-05,2.1421132598367387e-06,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,boundary_rho_y,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,boundary_policy_entropy,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,boundary_proxy_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,boundary_proxy_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,boundary_exact_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,boundary_exact_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_proxy_hard_flip,-0.0006000000000000005,-0.0747,0.07452,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_proxy_probability_ate,-0.0006032665670582582,-0.0747061069545653,0.07451732136485807,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_exact_hard_flip,0.0006000000000000005,-0.07452,0.0753,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_exact_probability_ate,-0.0006039001032946176,-0.07469364986805388,0.07449895006220643,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,proxy_hard_flip_change,-0.0006000000000000005,-0.0747,0.07452,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,exact_hard_flip_change,0.0006000000000000005,-0.07452,0.07471500000000006,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,proxy_probability_ate_change,-0.0006032665670582582,-0.07470587528277164,0.07451746717735878,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,exact_probability_ate_change,-0.0006039001032946176,-0.07529831395983011,0.07449940295267767,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,actor_l2_from_boundary,0.21518980867663276,-0.5335165179112714,0.9805174640703406,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,actor_relative_l2_from_boundary,0.02339280353405953,-0.05971469333896366,0.10874946240272955,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,critic_l2_from_boundary,-0.1237391206344662,-0.5051833124852956,0.09131395743521901,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,critic_relative_l2_from_boundary,-0.01048268474831412,-0.04241473736791937,0.007945670287329192,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,phase_b_critic_loss_log_grid_mean,-0.0003833095129432012,-0.001243487970794127,9.477360357554875e-05,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,phase_b_critic_loss_final_logged,-2.967899067698454e-05,-0.00019308726529175147,9.487061489267035e-05,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_quantization_abs_residual,0.0008000000000000007,-0.00022999999999999686,0.002529999999999999,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_B_effect_when_phase_A_high,1*high_high + -1*early_only,final_within_0_01_of_interaction_plateau,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_rho_y,-0.17309999999999998,-0.27340024999999996,-0.07379975,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_intended_probability,-0.17294394137915353,-0.27444318624741854,-0.07367682237983152,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,phase_b_rho_y_area,-194.53599999999997,-349.374768,-68.61904,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,phase_b_mean_rho_y,-0.0980524193548387,-0.17146179838709674,-0.03550225806451613,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,crossing_observed,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,restricted_crossing_phase_b_updates,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_iid_accuracy,-0.01842499999999998,-0.02899999999999996,-0.00814999999999999,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_iid_reward,-0.01842499999999998,-0.02920062499999995,-0.008049375,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_policy_entropy,-0.0008548584269242994,-0.0024081597087535337,-9.76528869697614e-06,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,boundary_rho_y,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,boundary_policy_entropy,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,boundary_proxy_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,boundary_proxy_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,boundary_exact_hard_flip,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,boundary_exact_probability_ate,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_proxy_hard_flip,0.1731,0.07376,0.27351000000000003,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_proxy_probability_ate,0.17303950348182276,0.07369966764405161,0.2734688405749834,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_exact_hard_flip,-0.17309999999999998,-0.27392099999999997,-0.07373974999999999,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_exact_probability_ate,0.17286378795975513,0.07402963213366469,0.27352249855832866,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,proxy_hard_flip_change,0.1731,0.0737895,0.27354999999999996,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,exact_hard_flip_change,-0.17309999999999998,-0.27358075000000004,-0.07422,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,proxy_probability_ate_change,0.17303950348182276,0.07416942485510318,0.2735121054391743,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,exact_probability_ate_change,0.17286378795975513,0.07372444119040114,0.2728140785109153,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,actor_l2_from_boundary,-1.5085880241523162,-2.6401052611885154,-0.4161607251060549,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,actor_relative_l2_from_boundary,-0.16323991837865895,-0.2853523184674183,-0.043461640711351265,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,critic_l2_from_boundary,-0.11419085575397352,-0.29551943686304616,0.05279480505649995,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,critic_relative_l2_from_boundary,-0.00961737152076122,-0.024817436808733998,0.004664113315025882,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,phase_b_critic_loss_log_grid_mean,-0.00042774559090769814,-0.0013795201130924913,0.000275838487479377,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,phase_b_critic_loss_final_logged,-3.818624886662292e-05,-0.00019997031114485253,8.589310724573807e-05,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_quantization_abs_residual,-0.0024599999999999956,-0.004419999999999993,-0.0008299999999999946,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_factorial_decomposition,0.9,3,preselected comparison,phase_A_by_phase_B_interaction,1*high_high + -1*early_only + -1*delayed_carry + +1*zero_zero,final_within_0_01_of_interaction_plateau,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_rho_y,0.39683,0.17826399999999998,0.62077325,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_intended_probability,0.3965775183941048,0.18325378086083557,0.6213391788881938,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],phase_b_rho_y_area,608.41581,252.0221912499999,1001.64833975,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],phase_b_mean_rho_y,0.3066611945564516,0.1345192990171371,0.5090954088961694,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],crossing_observed,0.3,0.1,0.6,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],restricted_crossing_phase_b_updates,-467.2,-960.0,0.0,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_iid_accuracy,0.08322499999999998,0.03589937500000001,0.13660062499999998,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_iid_reward,0.08322499999999998,0.034920625,0.13838812500000003,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],final_policy_entropy,0.001381621471312968,-0.00027369335213498023,0.0033314016750210862,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],boundary_rho_y,0.0020399999999999997,0.0,0.00608,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],boundary_policy_entropy,0.07054375735402242,0.05451561632087634,0.08826960941521617,10,10
exploratory_post_hoc_boundary_specific,unregistered_post_hoc_cross_cell_difference_in_simple_effects,0.75 minus 0.90,4 minus 3,responsive boundary minus preselected comparison,cross_cell_difference_in_phase_A_effect_when_phase_B_high,responsive[(1*high_high + -1*delayed_carry)] - comparison[same effect],boundary_proxy_hard_flip,-0.003939999999999999,-0.011780000000000002,0.0,10,10
