inference_status,q,k,cell,schedule,seed,phase,phase_step,global_step,rho_y
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,11,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,11,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,11,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,11,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_critic_reset,11,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,37,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_actor_reset,71,phase_b,1984,2048,0.246
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,64,128,0.0003
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,128,192,0.0005
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,256,320,0.1226
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,512,576,0.1839
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,1024,1088,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_carry,67,phase_b,1984,2048,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,1024,1088,0.0602
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,83,phase_b,1984,2048,0.0602
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,41,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,256,320,0.0024
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,512,576,0.249
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,1024,1088,0.249
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,23,phase_b,1984,2048,0.249
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,1024,1088,0.2489
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,67,phase_b,1984,2048,0.2461
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,128,192,0.2115
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,256,320,1.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,512,576,1.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,1024,1088,1.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,101,phase_b,1984,2048,1.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,boundary,0,64,0.0202
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,1,65,0.0198
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,2,66,0.0162
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,4,68,0.005
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,256,320,0.0022
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,512,576,0.4346
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,1024,1088,0.4356
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,41,phase_b,1984,2048,0.4355
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,128,192,0.1172
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,256,320,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,512,576,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,1024,1088,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,83,phase_b,1984,2048,0.2465
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,512,576,0.0009
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,97,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,1024,1088,0.0639
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,37,phase_b,1984,2048,0.1919
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,early_only,37,phase_b,1984,2048,0.2506
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,53,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,zero_zero,101,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,128,192,0.0012
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,256,320,0.07
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,512,576,0.2571
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,1024,1088,0.2571
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_critic_reset,71,phase_b,1984,2048,0.2571
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,64,128,0.0012
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,128,192,0.0064
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,256,320,0.1868
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,512,576,0.2531
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,1024,1088,0.2531
exploratory_post_hoc_boundary_specific,0.75,4,responsive,delayed_actor_reset,41,phase_b,1984,2048,0.2531
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,256,320,0.0034
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,512,576,0.249
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,1024,1088,0.249
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,delayed_carry,23,phase_b,1984,2048,0.249
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,32,96,0.0002
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,128,192,0.0868
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,256,320,0.247
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,512,576,0.2466
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,1024,1088,0.2466
exploratory_post_hoc_boundary_specific,0.75,4,responsive,high_high,11,phase_b,1984,2048,0.2468
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,early_only,11,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,boundary,0,64,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,1,65,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,2,66,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,4,68,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,8,72,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,16,80,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,32,96,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,64,128,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,128,192,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,256,320,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,512,576,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,1024,1088,0.0
exploratory_post_hoc_boundary_specific,0.75,4,responsive,zero_zero,41,phase_b,1984,2048,0.0
exploratory_post_hoc_boundary_specific,0.9,3,negative_control,high_high,83,boundary,0,64,0.0
