run_id,seed,route_depth,q,k,width,regime,steps,iid_branch_accuracy,iid_full_route_success,branch_accuracy,full_route_success,effective_per_fork_success,independent_prediction,pooled_independent_prediction,compounding_gap,pooled_compounding_gap,proxy_branch_agreement,first_divergence_mean,single_conflict_branch_accuracy,single_conflict_conflicted_stage_accuracy,single_conflict_overall_branch_accuracy,single_conflict_nonconflicted_stage_accuracy,single_conflict_full_route_success,address_reversed_branch_accuracy,address_removed_branch_accuracy,address_reversed_delta,address_removed_delta,address_reversed_abs_delta,address_removed_abs_delta,proxy_flip_rate,rule_flip_rate,proxy_spillover,rule_spillover,physical_success,physical_branch_accuracy,physical_collision_rate,physical_matches_vectorized,first_divergence_rate_0,first_divergence_rate_1,first_divergence_rate_2,first_divergence_rate_3,first_divergence_rate_4
004bc1a7990055d85e36,83,2,0.95,2,16,per_fork_matched,2048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
00522f879eb955cefd93,11,2,0.75,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
0062bb7b358e8400609e,71,1,0.95,4,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
00a931b8905caefde1a2,71,2,0.99,2,16,fixed_total,1024,0.99975,0.9995,0.5985,0.5,0.7071067811865476,0.3485,0.35820225000000006,0.15150000000000002,0.14179774999999994,0.4015,1.0,1.0,1.0,1.0,1.0,1.0,0.9015,0.75,0.30299999999999994,0.15149999999999997,0.30299999999999994,0.15149999999999997,0.40149999999999997,0.5985,0.40149999999999997,0.40149999999999997,0.46875,0.58203125,0.0,1,0.5,0.0,0.5,,
012a80e71ffc175def75,71,1,0.99,4,16,fixed_total,1024,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0635,0.0,0.0635,0.0,0.0635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,,,
0374fc40178508eb88cb,23,1,0.75,4,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
03d8fd7dca070da141c4,53,2,0.95,4,16,fixed_total,1024,0.95,0.9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.25,0.5,0.25,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,,
03f814b7c80e8c240137,41,4,0.99,2,16,per_fork_matched,4096,0.997875,0.992,0.5745,0.125,0.5946035575013605,0.10869532297600001,0.1089331675250625,0.016304677023999986,0.016066832474937495,0.4255,1.2855,0.861875,0.861875,0.93825,0.9637083333333334,0.770875,0.6995,0.6875,0.125,0.11299999999999999,0.125,0.11299999999999999,0.2515,0.400875,0.206625,0.237625,0.1171875,0.5390625,0.0,1,0.446,0.1755,0.1505,0.103,0.125
042da704962fed8ffc11,71,4,0.95,4,64,per_fork_matched,4096,0.928625,0.7545,0.047,0.0,0.0,3.061029562499999e-06,4.879681e-06,-3.061029562499999e-06,-4.879681e-06,0.953,0.05,0.041875,0.041875,0.7405312500000001,0.9734166666666666,0.034875,0.49625,0.37125,0.44925000000000004,0.32425000000000004,0.44925000000000004,0.32425000000000004,0.924,0.0535,0.067875,0.05241666666666667,0.0,0.037109375,0.0,1,0.9545,0.041,0.0045,0.0,0.0
0497c8f9c183e9429ac7,67,1,0.99,4,64,fixed_total,1024,1.0,1.0,0.9325,0.9325,0.9325,0.9325,0.9325,0.0,0.0,0.0675,0.9325,0.9325,0.9325,0.9325,,0.9325,0.9325,0.875,0.0,-0.057499999999999996,0.0,0.057499999999999996,0.0675,0.9325,0.0,0.0,0.921875,0.921875,0.0,1,0.0675,0.9325,,,
04e087dd47626f2867bc,71,2,0.99,2,64,fixed_total,1024,0.9995,0.9995,0.536,0.5,0.7071067811865476,0.286,0.28729600000000005,0.21400000000000002,0.21270399999999995,0.464,1.072,1.0,1.0,1.0,1.0,1.0,0.964,0.75,0.42799999999999994,0.21399999999999997,0.42799999999999994,0.21399999999999997,0.46399999999999997,0.536,0.46399999999999997,0.46399999999999997,0.46875,0.5078125,0.0,1,0.428,0.072,0.5,,
04ead9f90f752999e4ee,41,4,0.75,2,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6855,-0.5,-0.3145,0.5,0.3145,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0
05a2dd125bcb291e536d,101,4,0.75,4,16,fixed_total,1024,0.750125,0.319,0.00075,0.0,0.0,0.0,3.1640625e-13,0.0,-3.1640625e-13,0.99925,0.001,0.000625,0.000625,0.7501249999999999,0.9999583333333333,0.000625,0.5005,0.34975,0.49974999999999997,0.34900000000000003,0.49974999999999997,0.34900000000000003,0.99925,0.0011250000000000001,0.0011666666666666665,0.0007083333333333334,0.0,0.0,0.0,1,0.999,0.001,0.0,0.0,0.0
05aebde3f32ae30e4331,71,4,0.99,4,16,fixed_total,1024,0.989875,0.9605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5,0.32075,0.5,0.32075,0.5,0.32075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
05c4b44e82eff3c62bd4,71,1,0.99,4,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
0659c4b45a88344745f2,71,2,0.95,4,64,per_fork_matched,2048,0.99975,0.9995,0.905,0.835,0.9137833441248533,0.81901275,0.819025,0.01598725000000001,0.01597499999999996,0.095,1.7365,1.0,1.0,1.0,1.0,1.0,0.595,0.75,-0.31000000000000005,-0.15500000000000003,0.31000000000000005,0.15500000000000003,0.095,0.905,0.095,0.095,0.8359375,0.90234375,0.0,1,0.0985,0.0665,0.835,,
068ce3bd9fca6cac8a38,83,1,0.95,4,16,per_fork_matched,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
069fef01314bea45e411,71,4,0.95,2,64,fixed_total,1024,0.99925,0.997,0.801,0.3115,0.7470755319879195,0.41147053361425007,0.41165184320100007,-0.09997053361425007,-0.10015184320100007,0.199,2.2245,1.0,1.0,1.0,1.0,1.0,0.64325,0.6875,-0.15775000000000006,-0.11350000000000005,0.15775000000000006,0.11350000000000005,0.13824999999999998,0.741125,0.12679166666666666,0.17250000000000001,0.2890625,0.794921875,0.0,1,0.1815,0.195,0.1525,0.1595,0.3115
06ad9afa777e94bcd7d9,83,1,0.95,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
06fb38d36d8c12abd5b5,71,1,0.95,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
07255202070a337a8c19,11,4,0.95,4,16,per_fork_matched,4096,0.949875,0.813,0.0005,0.0,0.0,0.0,6.250000000000001e-14,0.0,-6.250000000000001e-14,0.9995,0.0,0.0005,0.0005,0.749875,0.9996666666666667,0.0005,0.50025,0.33925,0.49974999999999997,0.33875,0.49974999999999997,0.33875,0.999,0.000875,0.0010416666666666669,0.000625,0.0,0.001953125,0.0,1,1.0,0.0,0.0,0.0,0.0
080f3b993de08d0d6085,23,1,0.95,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
083d70951c5d8d301427,101,2,0.95,4,16,fixed_total,1024,0.95,0.9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.25,0.5,0.25,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,,
08f4038c84cfcbc65121,23,4,0.99,2,64,per_fork_matched,4096,0.99875,0.995,0.572875,0.1285,0.5987227794052089,0.107433390425,0.10770589675886745,0.021066609575000006,0.020794103241132553,0.427125,1.306,0.8908750000000001,0.8908750000000001,0.96896875,0.995,0.87925,0.686875,0.6875,0.11399999999999999,0.11462499999999998,0.11399999999999999,0.11462499999999998,0.288625,0.433,0.21329166666666666,0.23954166666666668,0.1328125,0.595703125,0.0,1,0.458,0.16,0.1285,0.125,0.1285
08f995f57d7285a9c43e,67,1,0.99,4,16,per_fork_matched,1024,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,,,
096a3246bbcb6e70f7a2,97,2,0.95,2,64,per_fork_matched,2048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
0a1fa49358035f7cb0f3,101,1,0.75,2,16,per_fork_matched,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
0b6b642ae0d7e532c3e9,37,1,0.99,2,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
0b800897e72b8fb3cf11,23,2,0.95,4,64,fixed_total,1024,0.99625,0.993,0.6895,0.5085,0.7130918594402827,0.47280925,0.47541025,0.03569074999999994,0.03308974999999997,0.3105,1.147,0.925,0.925,0.959625,0.9942500000000001,0.91925,0.786,0.7405,0.09650000000000003,0.051000000000000045,0.09650000000000003,0.051000000000000045,0.30474999999999997,0.6859999999999999,0.30400000000000005,0.34125,0.5078125,0.66796875,0.0,1,0.3615,0.13,0.5085,,
0c0e3f6aaea0904289a1,83,4,0.99,2,16,fixed_total,1024,0.99,0.9605,0.004125,0.0,0.0,0.0,2.895314941406251e-10,0.0,-2.895314941406251e-10,0.995875,0.008,0.0,0.0,0.75,1.0,0.0,0.495875,0.33725,0.49175,0.333125,0.49175,0.333125,0.99525,0.003125,0.005999999999999999,0.0040416666666666665,0.0,0.005859375,0.0,1,0.992,0.008,0.0,0.0,0.0
0c11008b32b48036607a,67,4,0.95,4,64,fixed_total,1024,0.949625,0.815,0.00025,0.0,0.0,0.0,3.906250000000001e-15,0.0,-3.906250000000001e-15,0.99975,0.0005,0.00075,0.00075,0.74996875,0.9997083333333333,0.0005,0.5,0.3255,0.49975,0.32525000000000004,0.49975,0.32525000000000004,0.999625,0.000375,0.0005416666666666666,0.0003333333333333333,0.0,0.0,0.0,1,0.9995,0.0005,0.0,0.0,0.0
0c8932f6b905f8553be9,97,1,0.95,4,64,per_fork_matched,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
0cc24cc7e43bab434857,23,4,0.99,4,16,fixed_total,1024,0.99,0.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5,0.329,0.5,0.329,0.5,0.329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0cda7ca89bf49fe80f2c,11,2,0.95,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
0d29761e6801364234cf,11,2,0.75,2,64,per_fork_matched,2048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
0d525adb02f44317e6cf,71,4,0.99,4,64,per_fork_matched,4096,0.977125,0.9135,0.015875,0.0,0.0,5.2833875e-08,6.351187524414063e-08,-5.2833875e-08,-6.351187524414063e-08,0.984125,0.012,0.014375,0.014375,0.74425,0.9875416666666667,0.01325,0.498125,0.341,0.48224999999999996,0.325125,0.48224999999999996,0.325125,0.9742500000000001,0.017124999999999998,0.023166666666666665,0.019208333333333334,0.0,0.013671875,0.0,1,0.9885,0.011,0.0005,0.0,0.0
0d6986f2300c0ddb937a,37,4,0.99,2,64,per_fork_matched,4096,0.99925,0.997,0.66025,0.125,0.5946035575013605,0.1900075897125,0.19003501939125392,-0.06500758971250001,-0.06503501939125392,0.33975,1.4415,0.940375,0.940375,0.9845937499999999,0.9993333333333333,0.938375,0.66975,0.6875,0.009499999999999953,0.027249999999999996,0.009499999999999953,0.027249999999999996,0.20224999999999999,0.522125,0.17320833333333335,0.216,0.140625,0.6875,0.0,1,0.3375,0.2575,0.156,0.124,0.125
0de5057b9815474b4ac3,101,4,0.75,4,16,per_fork_matched,4096,0.808125,0.411,0.252875,0.0015,0.19679896712654305,1.5028335e-06,0.004089060941367433,0.0014984971665,-0.002589060941367433,0.747125,0.021,0.24312499999999998,0.24312499999999998,0.80734375,0.9954166666666667,0.23675,0.498625,0.4365,0.24574999999999997,0.18362499999999998,0.24574999999999997,0.18362499999999998,0.740625,0.24675,0.017958333333333333,0.009875,0.0,0.248046875,0.0,1,0.9865,0.009,0.003,0.0,0.0015
0e4b042f76c96db47b30,11,1,0.95,4,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
0e5c18557e5884fde127,97,2,0.95,4,16,per_fork_matched,2048,0.95,0.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.256,0.5,0.256,0.5,0.256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,,
0f665b00e7e7ba3e8375,101,4,0.95,2,64,fixed_total,1024,1.0,1.0,0.823375,0.3125,0.7476743906106103,0.45913481509500004,0.45961130856146504,-0.14663481509500004,-0.14711130856146504,0.176625,2.3035,1.0,1.0,1.0,1.0,1.0,0.638875,0.6875,-0.1845,-0.13587499999999997,0.1845,0.13587499999999997,0.122125,0.7705,0.12070833333333333,0.16337500000000002,0.265625,0.810546875,0.0,1,0.1725,0.1655,0.1605,0.189,0.3125
0f670014e2323069c376,23,4,0.95,4,16,fixed_total,1024,0.95,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5,0.34675,0.5,0.34675,0.5,0.34675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0f7d3d314067468c2eae,53,4,0.95,4,16,per_fork_matched,4096,0.95,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00025,0.00025,0.7499374999999999,0.9998333333333334,0.00025,0.5,0.3455,0.5,0.3455,0.5,0.3455,0.9998750000000001,0.0,8.333333333333333e-05,8.333333333333333e-05,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
0fa030104b18a3725b06,11,2,0.99,2,64,per_fork_matched,2048,1.0,1.0,0.8505,0.7665,0.8754998572244315,0.7162942499999999,0.7233502500000001,0.05020575000000005,0.043149749999999876,0.1495,1.701,1.0,1.0,1.0,1.0,1.0,0.6495,0.75,-0.20100000000000007,-0.10050000000000003,0.20100000000000007,0.10050000000000003,0.14950000000000002,0.8505,0.14950000000000002,0.14950000000000002,0.8125,0.890625,0.0,1,0.0655,0.168,0.7665,,
0fdeaa4b9a793f48fc01,23,4,0.99,4,64,per_fork_matched,4096,0.984625,0.94,0.00475,0.0,0.0,3.375e-10,5.0906640625e-10,-3.375e-10,-5.0906640625e-10,0.99525,0.0075,0.006500000000000001,0.006500000000000001,0.7484999999999999,0.9958333333333333,0.005875,0.499,0.331,0.49425,0.32625000000000004,0.49425,0.32625000000000004,0.9915,0.006625000000000001,0.008041666666666666,0.00625,0.0,0.001953125,0.0,1,0.9925,0.0075,0.0,0.0,0.0
0fff0412edf87efcc34f,53,4,0.99,2,16,per_fork_matched,4096,0.991625,0.968,0.4335,0.0975,0.5587932532877611,0.027523329277499994,0.0353147720450625,0.06997667072250001,0.06218522795493751,0.5665,0.916,0.411,0.411,0.78265625,0.9065416666666667,0.22025,0.6285,0.57525,0.19499999999999995,0.14175000000000004,0.19499999999999995,0.14175000000000004,0.368,0.2475,0.17595833333333333,0.18841666666666668,0.1171875,0.455078125,0.0,1,0.4855,0.334,0.057,0.026,0.0975
100369cef735388ebf9f,97,4,0.95,4,16,per_fork_matched,4096,0.95,0.8165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5,0.34025,0.5,0.34025,0.5,0.34025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
107f76cbecfd33cef7b6,97,4,0.99,2,64,per_fork_matched,4096,0.99975,0.9995,0.6405,0.125,0.5946035575013605,0.1665265064125,0.16829706272006245,-0.0415265064125,-0.04329706272006245,0.3595,1.452,0.973375,0.973375,0.9930625,0.999625,0.9722500000000001,0.71975,0.6875,0.07925000000000004,0.04700000000000004,0.07925000000000004,0.04700000000000004,0.2265,0.505625,0.18012499999999998,0.21887500000000001,0.1796875,0.638671875,0.0,1,0.287,0.349,0.114,0.125,0.125
10a9490349facd91a8ff,101,2,0.99,4,16,fixed_total,1024,0.99,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.25,0.5,0.25,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,,
10dc6cbe0460392ead22,11,4,0.75,4,16,fixed_total,1024,0.753375,0.316,0.01975,0.0,0.0,3.24e-10,1.5214875390625e-07,-3.24e-10,-1.5214875390625e-07,0.98025,0.0045,0.019125,0.019125,0.753375,0.998125,0.018250000000000002,0.502,0.387,0.48225,0.36725,0.48225,0.36725,0.978,0.019125,0.0038750000000000004,0.0016666666666666668,0.0,0.01171875,0.0,1,0.9955,0.0045,0.0,0.0,0.0
10dcc919de99b0e744c6,97,4,0.95,2,64,fixed_total,1024,0.999875,0.9995,0.869875,0.4795,0.8321414453628436,0.571481323488,0.5725684294525782,-0.09198132348799998,-0.09306842945257826,0.130125,2.7305,1.0,1.0,1.0,1.0,1.0,0.616375,0.6875,-0.25349999999999995,-0.18237499999999995,0.25349999999999995,0.18237499999999995,0.109875,0.8498749999999999,0.09475,0.13945833333333332,0.5859375,0.896484375,0.0,1,0.102,0.136,0.171,0.1115,0.4795
1104efc8983a484d29df,53,2,0.75,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
114d66ee67d8ea641abd,101,2,0.75,4,16,per_fork_matched,2048,0.878,0.756,0.539,0.078,0.2792848008753788,0.078,0.29052100000000003,0.0,-0.21252100000000002,0.461,1.078,0.54275,0.54275,0.764625,0.9864999999999999,0.52925,0.4855,0.5585,-0.05350000000000005,0.019499999999999962,0.05350000000000005,0.019499999999999962,0.4475,0.54375,0.08175,0.07125,0.0546875,0.52734375,0.0,1,0.0,0.922,0.078,,
11504970178b4b4a2350,53,4,0.75,2,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.68225,-0.5,-0.31775,0.5,0.31775,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0
11d81622af5ba1cf7e2d,23,2,0.75,2,16,per_fork_matched,2048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
11fdc8bf98be2f9a6f6d,53,2,0.99,2,64,per_fork_matched,2048,1.0,1.0,0.967,0.934,0.9664367542679656,0.934,0.935089,0.0,-0.0010889999999998956,0.033,1.868,1.0,1.0,1.0,1.0,1.0,0.533,0.75,-0.43399999999999994,-0.21699999999999997,0.43399999999999994,0.21699999999999997,0.033,0.9670000000000001,0.033,0.033,0.9453125,0.97265625,0.0,1,0.066,0.0,0.934,,
12b4c8bede819172b7b9,83,1,0.75,4,64,per_fork_matched,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
1359db4611bd3d438d5f,101,1,0.95,4,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.939,0.0,-0.061000000000000054,0.0,0.061000000000000054,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
136405d767f649d0db72,53,1,0.95,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
139ebb90b408eaedadad,97,1,0.95,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
13bd42e4c7551a2b1136,23,1,0.95,4,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
13dea09c95c5c6c6bf31,41,4,0.95,2,16,per_fork_matched,4096,1.0,1.0,0.891,0.564,0.8666021775998163,0.6288341944500001,0.630247042161,-0.06483419445000016,-0.06624704216100008,0.109,2.9995,1.0,1.0,1.0,1.0,1.0,0.609,0.651,-0.28200000000000003,-0.24,0.28200000000000003,0.24,0.103625,0.884125,0.08033333333333333,0.11554166666666667,0.5546875,0.888671875,0.0,1,0.0595,0.1375,0.111,0.128,0.564
142179786ab02d44ab39,71,4,0.99,2,16,fixed_total,1024,0.99175,0.9685,0.202,0.0,0.0,0.00019931576175,0.0016649664160000004,-0.00019931576175,-0.0016649664160000004,0.798,0.6225,0.174875,0.174875,0.7870625,0.991125,0.164,0.4815,0.3815,0.27949999999999997,0.1795,0.27949999999999997,0.1795,0.76025,0.19137500000000002,0.129,0.06270833333333332,0.0,0.177734375,0.0,1,0.4015,0.585,0.003,0.0105,0.0
14d2f31c350823c7264d,41,1,0.95,2,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1.0,,,
14d98db0bc70c51cffe8,67,4,0.99,2,64,fixed_total,1024,0.99725,0.989,0.53125,0.125,0.5946035575013605,0.07933757752499998,0.0796518325805664,0.04566242247500002,0.045348167419433594,0.46875,1.321,0.75575,0.75575,0.93234375,0.9912083333333334,0.73775,0.752,0.6875,0.22075,0.15625,0.22075,0.15625,0.328,0.39225,0.22883333333333336,0.25537499999999996,0.0859375,0.5390625,0.0,1,0.43,0.1915,0.131,0.1225,0.125
150df6f9de3e7802b58c,83,4,0.75,2,64,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6875,-0.5,-0.3125,0.5,0.3125,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0
154a8365b5b77a54f808,53,2,0.95,4,64,fixed_total,1024,0.99925,0.9985,0.8385,0.7175,0.8470537173048708,0.70307825,0.70308225,0.014421750000000011,0.014417750000000007,0.1615,1.554,0.98325,0.98325,0.991625,1.0,0.98325,0.6615,0.75,-0.17700000000000005,-0.08850000000000002,0.17700000000000005,0.08850000000000002,0.1615,0.8385,0.16675,0.166,0.6875,0.8125,0.0,1,0.1635,0.119,0.7175,,
157a508c694089f90088,71,2,0.95,4,16,per_fork_matched,2048,0.975,0.95,0.5,0.0,0.0,0.0,0.25,0.0,-0.25,0.5,0.0,0.5,0.5,0.75,1.0,0.5,0.5,0.53,0.0,0.030000000000000027,0.0,0.030000000000000027,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1,1.0,0.0,0.0,,
15ce967d46827cba85da,97,2,0.75,4,16,fixed_total,1024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,-0.5,-0.25,0.5,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1.0,,
