inference_status,q,k,cell_label,high_schedule,low_schedule,contrast,outcome,primary_endpoint,estimate,ci_low,ci_high,n_seeds,n_pairs
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_proxy_hard_flip,0,-0.01402,-0.05318124999999999,0.025070000000000002,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_proxy_probability_ate,0,-0.014095501941755384,-0.05333799076471989,0.025195573485493884,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_exact_hard_flip,0,0.01402,-0.024880749999999993,0.05333025,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_exact_probability_ate,0,-0.014088541591810212,-0.05360654650504396,0.025279289820859942,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,proxy_hard_flip_change,0,-0.01402,-0.05330124999999998,0.02522050000000002,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,exact_hard_flip_change,0,0.01402,-0.02491025,0.05330024999999999,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,proxy_probability_ate_change,0,-0.014095501941755384,-0.053040076062549214,0.024790066344544042,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,exact_probability_ate_change,0,-0.0140885415918102,-0.05322143351132399,0.025393078512786695,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,actor_l2_from_boundary,0,0.5203658202629495,-0.1955663128777734,1.290678389945019,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,actor_relative_l2_from_boundary,0,0.05822453525850583,-0.02104146607621042,0.14289674340552444,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,critic_l2_from_boundary,0,-0.018188661336806255,-0.7551390726935922,0.6582813173827817,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,critic_relative_l2_from_boundary,0,-0.0014927314955739512,-0.06168930644576841,0.057773523678610474,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,phase_b_critic_loss_log_grid_mean,0,-0.002517485676020373,-0.009491545622166944,0.0041173860645445735,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,phase_b_critic_loss_final_logged,0,-1.6396278670072207e-05,-3.0644263057411086e-05,-3.336840998144906e-06,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_quantization_abs_residual,0,-0.0007400000000000025,-0.0019499999999999975,0.0005399999999999953,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_actor_reset,delayed_carry,actor-Adam reset - delayed,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_rho_y,1,0.03185,-0.01729824999999997,0.08508149999999998,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_intended_probability,0,0.03194058936379367,-0.021857872108266712,0.08572106019563133,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_rho_y_area,0,61.78851999999999,-13.406901000000016,137.84876000000003,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_mean_rho_y,0,0.03114340725806451,-0.007152118447580652,0.07098894153225806,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,crossing_observed,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,restricted_crossing_phase_b_updates,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_iid_accuracy,0,0.008250000000000002,-0.003849999999999987,0.02155125000000003,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_iid_reward,0,0.008250000000000002,-0.0037018749999999925,0.020999999999999998,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_policy_entropy,0,-0.00036231070675950207,-0.0011859128904745712,0.00017142791595865315,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_rho_y,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_policy_entropy,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_proxy_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_proxy_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_exact_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,boundary_exact_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_proxy_hard_flip,0,-0.03184999999999999,-0.08137024999999998,0.017034000000000077,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_proxy_probability_ate,0,-0.031945962534471906,-0.08543309319038356,0.020741740992278334,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_exact_hard_flip,0,0.03185,-0.016713749999999996,0.08581025,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_exact_probability_ate,0,-0.03193539319580632,-0.08495049338124017,0.017261391825406317,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,proxy_hard_flip_change,0,-0.03184999999999999,-0.08125674999999999,0.01700350000000005,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,exact_hard_flip_change,0,0.03185,-0.016489999999999998,0.08199925000000026,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,proxy_probability_ate_change,0,-0.031945962534471906,-0.08076146448502902,0.01664064424024524,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,exact_probability_ate_change,0,-0.03193539319580632,-0.08120771639891403,0.017949367547486012,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,actor_l2_from_boundary,0,0.5476050919032797,-0.036010807052691315,1.152071674788478,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,actor_relative_l2_from_boundary,0,0.06098490060651377,-0.0012607799540157796,0.1300794206740242,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,critic_l2_from_boundary,0,-0.8954841920152103,-1.4413381381079475,-0.4016918703205367,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,critic_relative_l2_from_boundary,0,-0.07612944892059369,-0.12034007565433481,-0.033594334592803844,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_critic_loss_log_grid_mean,0,0.0012278303859290264,-0.006935115509748368,0.008691768739119612,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,phase_b_critic_loss_final_logged,0,7.296095782294288e-06,-1.7309074701188364e-05,3.587588937193687e-05,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_quantization_abs_residual,0,1.999999999999988e-05,-0.001940000000000003,0.001980250000000008,10,10
exploratory_post_hoc_boundary_specific,0.75,4,responsive boundary,delayed_critic_reset,delayed_carry,critic reset - delayed,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_rho_y,1,0.050170000000000006,0.0,0.1254,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_intended_probability,0,0.05016472949497629,-2.5471405325508478e-06,0.12539030648532862,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,phase_b_rho_y_area,0,52.158719999999995,0.08448,144.19392,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,phase_b_mean_rho_y,0,0.026289677419354833,0.0,0.06665806451612902,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,crossing_observed,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,restricted_crossing_phase_b_updates,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_iid_accuracy,0,0.004774999999999996,0.0,0.011749999999999993,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_iid_reward,0,0.004774999999999996,0.0,0.011749999999999993,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_policy_entropy,0,1.6484865612834104e-05,-2.4700038668212282e-05,7.299885031920048e-05,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,boundary_rho_y,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,boundary_policy_entropy,0,0.005382551473802304,0.004170871237701144,0.006719221827822026,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,boundary_proxy_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,boundary_proxy_probability_ate,0,-0.0016732999769882295,-0.00212961269839446,-0.0012626055897572064,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,boundary_exact_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,boundary_exact_probability_ate,0,-7.660408611682941e-05,-0.00018055146681985766,-3.977715440297506e-06,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_proxy_hard_flip,0,-0.050170000000000006,-0.1254,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_proxy_probability_ate,0,-0.05015686571936715,-0.12539073978792084,2.1653167114322195e-05,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_exact_hard_flip,0,0.050170000000000006,0.0,0.12535,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_exact_probability_ate,0,-0.050171446574866774,-0.1253964826120991,-6.745745560909152e-06,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,proxy_hard_flip_change,0,-0.050170000000000006,-0.1254,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,exact_hard_flip_change,0,0.050170000000000006,0.0,0.1254,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,proxy_probability_ate_change,0,-0.04848356574237892,-0.12324412215694869,0.0015422622930024333,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,exact_probability_ate_change,0,-0.05009484248874996,-0.12521764759363602,3.968995021101216e-05,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,actor_l2_from_boundary,0,0.4958529955130759,-0.036820022617812,1.147030028110284,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,actor_relative_l2_from_boundary,0,0.06645934816220586,0.0070759161736233984,0.1350512674996238,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,critic_l2_from_boundary,0,0.12300137810063375,-0.05173114331471292,0.40584198437764335,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,critic_relative_l2_from_boundary,0,0.010524782002188437,-0.0043831400241915045,0.03443203673849711,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,phase_b_critic_loss_log_grid_mean,0,0.0004455326647742579,-3.040948924208286e-05,0.0012995922076185448,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,phase_b_critic_loss_final_logged,0,5.953980130470882e-05,-1.1092933307281782e-05,0.00019199769422471036,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_quantization_abs_residual,0,0.00016999999999999793,0.0,0.00043999999999999595,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,zero_zero,early-only - never,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_rho_y,1,0.17370000000000002,0.09910000000000001,0.24605025000000003,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_intended_probability,0,0.17354749182769774,0.09862692715387818,0.24505283976479375,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,phase_b_rho_y_area,0,213.72127999999998,103.39775999999999,325.06656000000004,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,phase_b_mean_rho_y,0,0.1077224193548387,0.05321322580645162,0.16412850806451615,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,crossing_observed,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,restricted_crossing_phase_b_updates,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_iid_accuracy,0,0.01892499999999998,0.010724999999999995,0.026750624999999986,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_iid_reward,0,0.01892499999999998,0.010749999999999992,0.02674999999999996,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_policy_entropy,0,0.0008272203526151888,-6.988841837466033e-06,0.0023635377947621937,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,boundary_rho_y,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,boundary_policy_entropy,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,boundary_proxy_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,boundary_proxy_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,boundary_exact_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,boundary_exact_probability_ate,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_proxy_hard_flip,0,-0.17370000000000002,-0.24618025000000002,-0.09889975,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_proxy_probability_ate,0,-0.173642770048881,-0.24555869666727545,-0.09859965739344952,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_exact_hard_flip,0,0.17370000000000002,0.09898975,0.246011,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_exact_probability_ate,0,-0.17346768806304974,-0.24591436673195172,-0.09888696421954705,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,proxy_hard_flip_change,0,-0.17370000000000002,-0.24460225,-0.09911950000000001,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,exact_hard_flip_change,0,0.17370000000000002,0.09884975000000001,0.24539425000000006,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,proxy_probability_ate_change,0,-0.173642770048881,-0.22775749945184132,-0.0988491495990782,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,exact_probability_ate_change,0,-0.17346768806304974,-0.22915464896166066,-0.09863009554215627,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,actor_l2_from_boundary,0,1.723777832828949,0.9612803122321408,2.36595155353761,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,actor_relative_l2_from_boundary,0,0.18663272191271849,0.10453436344410458,0.2559843358300341,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,critic_l2_from_boundary,0,-0.009548264880492763,-0.2994707184982858,0.2273695324028707,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,critic_relative_l2_from_boundary,0,-0.0008653132275528996,-0.025495233326672827,0.01898299438946892,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,phase_b_critic_loss_log_grid_mean,0,4.443607796449679e-05,-0.0003177347038309988,0.00042462966499930756,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,phase_b_critic_loss_final_logged,0,8.507258189638379e-06,-1.1106260803899203e-05,3.98704428448582e-05,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_quantization_abs_residual,0,0.0032599999999999964,0.001269999999999999,0.00548025,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,delayed_carry,zero_zero,delayed - never,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_rho_y,1,-0.12353,-0.19709100000000002,-0.04976925,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_intended_probability,0,-0.1233827623327215,-0.196841377585438,-0.04986484509715464,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,phase_b_rho_y_area,0,-161.56256,-276.620624,-47.44639999999999,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,phase_b_mean_rho_y,0,-0.08143274193548386,-0.13955556048387094,-0.026739354838709685,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,crossing_observed,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,restricted_crossing_phase_b_updates,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_iid_accuracy,0,-0.014149999999999986,-0.022200624999999988,-0.00615,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_iid_reward,0,-0.014149999999999986,-0.02237499999999999,-0.006024999999999991,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_policy_entropy,0,-0.0008107354870023547,-0.0023520840056952996,2.6302704110477466e-05,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,boundary_rho_y,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,boundary_policy_entropy,0,0.005382551473802304,0.004173710047995416,0.006697044445442036,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,boundary_proxy_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,boundary_proxy_probability_ate,0,-0.0016732999769882295,-0.002135130970411815,-0.0012759748836731963,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,boundary_exact_hard_flip,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,boundary_exact_probability_ate,0,-7.660408611682941e-05,-0.00017690206874529117,-4.1420147659331105e-06,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_proxy_hard_flip,0,0.12353,0.04995000000000001,0.19693050000000004,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_proxy_probability_ate,0,0.12348590432951387,0.04995394098926237,0.19719061186653064,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_exact_hard_flip,0,-0.12353,-0.19711149999999997,-0.04994624999999999,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_exact_probability_ate,0,0.123296241488183,0.05024433706146031,0.1968242319599694,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,proxy_hard_flip_change,0,0.12353,0.04997,0.19704025000000003,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,exact_hard_flip_change,0,-0.12353,-0.19730024999999998,-0.04948,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,proxy_probability_ate_change,0,0.1251592043065021,0.05119608676566394,0.1985445432677446,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,exact_probability_ate_change,0,0.1233728455742998,0.04967253905317553,0.19690834936181636,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,actor_l2_from_boundary,0,-1.227924837315873,-2.017587266209328,-0.3913113007095197,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,actor_relative_l2_from_boundary,0,-0.12017337375051262,-0.20843757465796903,-0.030419248157823497,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,critic_l2_from_boundary,0,0.1325496429811265,-0.22382995764067443,0.6871516776723244,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,critic_relative_l2_from_boundary,0,0.011390095229741336,-0.019289027635995364,0.05891578586881373,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,phase_b_critic_loss_log_grid_mean,0,0.00040109658680976114,-0.0002835608674417774,0.001378872853558583,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,phase_b_critic_loss_final_logged,0,5.1032543115070436e-05,-2.9464868163131457e-05,0.00019320314631272596,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_quantization_abs_residual,0,-0.003089999999999998,-0.005359999999999995,-0.0012097499999999962,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,early_only,delayed_carry,early-only - delayed,final_within_0_01_of_interaction_plateau,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_rho_y,1,0.0006000000000000005,-0.07452,0.0747,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_intended_probability,0,0.0006035504485442305,-0.07450829234338388,0.07469976924067062,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,phase_b_rho_y_area,0,19.18528,-100.79168,138.05951999999996,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,phase_b_mean_rho_y,0,0.009669999999999998,-0.050802258064516125,0.06958645161290321,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,crossing_observed,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,restricted_crossing_phase_b_updates,0,0.0,0.0,0.0,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_iid_accuracy,0,0.0005000000000000004,-0.007199999999999984,0.007662500000000036,10,10
exploratory_post_hoc_boundary_specific,0.9,3,preselected comparison,high_high,early_only,continuous - early-only,final_iid_reward,0,0.0005000000000000004,-0.007199999999999984,0.008174999999999988,10,10
