quantity,seed,value
contrast_independent_sham_minus_noop,461,-0.0010287761688232422
contrast_independent_sham_minus_noop,463,-0.0028897523880004883
contrast_independent_sham_minus_noop,467,-0.004710197448730469
contrast_independent_sham_minus_noop,479,-0.000826716423034668
contrast_independent_sham_minus_noop,487,-0.0033507347106933594
contrast_independent_sham_minus_noop,491,0.009935975074768066
contrast_independent_sham_minus_noop,499,-0.0072977542877197266
contrast_independent_sham_minus_noop,503,-0.002083301544189453
contrast_independent_sham_minus_noop,509,-0.0028308629989624023
contrast_independent_sham_minus_noop,521,-0.0033646821975708008
contrast_independent_sham_minus_noop,523,0.002579331398010254
contrast_nested_sham_minus_noop,409,0.00011837482452392578
contrast_nested_sham_minus_noop,419,-0.004168868064880371
contrast_nested_sham_minus_noop,421,-0.0009455680847167969
contrast_nested_sham_minus_noop,431,-0.0021098852157592773
contrast_nested_sham_minus_noop,433,-0.000538945198059082
contrast_nested_sham_minus_noop,439,-0.0031665563583374023
contrast_nested_sham_minus_noop,443,-0.0009666681289672852
contrast_nested_sham_minus_noop,449,0.0038950443267822266
contrast_nested_sham_minus_noop,457,-0.0010745525360107422
contrast_nested_sham_minus_noop,461,-0.0037620067596435547
contrast_nested_sham_minus_noop,463,0.011324763298034668
contrast_nested_sham_minus_noop,467,-0.001394033432006836
contrast_nested_sham_minus_noop,479,-0.00229644775390625
contrast_nested_sham_minus_noop,487,0.0014350414276123047
contrast_nested_sham_minus_noop,491,-0.0036346912384033203
contrast_nested_sham_minus_noop,499,0.0013824701309204102
contrast_nested_sham_minus_noop,503,-0.0018044710159301758
contrast_nested_sham_minus_noop,509,-0.0017466545104980469
contrast_nested_sham_minus_noop,521,0.0015060901641845703
contrast_nested_sham_minus_noop,523,-0.0023200511932373047
