inference_status,run_id,seed,cohort,q_q,k_y,overlap,step,behavior_P,causal_P,causal_c_hard_P,causal_abs_P,causal_share_P,behavior_Q,causal_Q,causal_c_hard_Q,causal_abs_Q,causal_share_Q,behavior_Y,causal_Y,causal_c_hard_Y,causal_abs_Y,causal_share_Y,probe_raw_control,probe_raw_control_permuted,probe_raw_P,probe_raw_P_permuted,probe_raw_P_selectivity,probe_raw_Q,probe_raw_Q_permuted,probe_raw_Q_selectivity,probe_raw_Y,probe_raw_Y_permuted,probe_raw_Y_selectivity,probe_first_hidden_control,probe_first_hidden_control_permuted,probe_first_hidden_P,probe_first_hidden_P_permuted,probe_first_hidden_P_selectivity,probe_first_hidden_Q,probe_first_hidden_Q_permuted,probe_first_hidden_Q_selectivity,probe_first_hidden_Y,probe_first_hidden_Y_permuted,probe_first_hidden_Y_selectivity,probe_final_hidden_control,probe_final_hidden_control_permuted,probe_final_hidden_P,probe_final_hidden_P_permuted,probe_final_hidden_P_selectivity,probe_final_hidden_Q,probe_final_hidden_Q_permuted,probe_final_hidden_Q_selectivity,probe_final_hidden_Y,probe_final_hidden_Y_permuted,probe_final_hidden_Y_selectivity,tuple_consistency,codeword_consistency,codeword_consistency_row_weighted,nuisance_consistency,sign_inversion_symmetry,signature,signature_bits,named_rule,function_family,essential_variables,essential_variable_count,monotone_in_candidates,nearest_named_rules,nearest_named_hamming,tuple_---_positive_rate,tuple_---_positive_probability,tuple_--+_positive_rate,tuple_--+_positive_probability,tuple_-+-_positive_rate,tuple_-+-_positive_probability,tuple_-++_positive_rate,tuple_-++_positive_probability,tuple_+--_positive_rate,tuple_+--_positive_probability,tuple_+-+_positive_rate,tuple_+-+_positive_probability,tuple_++-_positive_rate,tuple_++-_positive_probability,tuple_+++_positive_rate,tuple_+++_positive_probability,phase,taxonomy
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,0,0.500244140625,0.4993896484375,-0.001220703125,0.005126953125,0.3039073806078148,0.498291015625,0.49896240234375,-0.0020751953125,0.0047607421875,0.28219971056439946,0.502685546875,0.5013916015625,0.002783203125,0.006982421875,0.4138929088277859,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.581787109375,0.5048828125,0.99951171875,0.50634765625,0.417724609375,0.770751953125,0.4892578125,0.18896484375,0.49658203125,0.505126953125,-0.085205078125,0.565673828125,0.505859375,0.975830078125,0.513916015625,0.41015625,0.660888671875,0.49658203125,0.09521484375,0.50732421875,0.497802734375,-0.058349609375,0.995849609375,1.0,1.0,0.995849609375,0.0,255,11111111,constant_positive,constant_positive,none,0,1,constant_positive,0,0.994140625,0.5405147535397785,1.0,0.5399280146840747,0.9921875,0.5382260134915815,0.99609375,0.5396049949413046,0.99609375,0.5379968874396042,1.0,0.5385578186621147,0.990234375,0.5376416708057536,0.998046875,0.5375634773281477,D,tuple:constant_positive
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,1,0.503173828125,0.5032958984375,0.006591796875,0.007568359375,0.44159544159544156,0.498291015625,0.5001220703125,0.000244140625,0.004150390625,0.24216524216524216,0.499267578125,0.4996826171875,-0.000634765625,0.005419921875,0.3162393162393162,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.5869140625,0.50439453125,0.999267578125,0.50244140625,0.412353515625,0.764404296875,0.490966796875,0.177490234375,0.494873046875,0.506103515625,-0.092041015625,0.565185546875,0.5078125,0.980224609375,0.51513671875,0.4150390625,0.663330078125,0.501220703125,0.09814453125,0.5078125,0.50390625,-0.057373046875,0.996826171875,1.0,1.0,0.996826171875,0.0,255,11111111,constant_positive,constant_positive,none,0,1,constant_positive,0,0.994140625,0.531943713012721,1.0,0.5316273448395681,0.99609375,0.5314676368842421,0.984375,0.5326954140590711,1.0,0.5419409249157835,1.0,0.5426458202977364,1.0,0.5432583418639169,1.0,0.5433062082096632,D,tuple:constant_positive
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,2,0.532958984375,0.533447265625,0.06689453125,0.06689453125,0.520516717325228,0.499267578125,0.5029296875,0.005859375,0.029296875,0.22796352583586627,0.504150390625,0.5017578125,0.003515625,0.03232421875,0.2515197568389058,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.5859375,0.50244140625,0.99951171875,0.501708984375,0.41357421875,0.76513671875,0.489990234375,0.17919921875,0.494873046875,0.50634765625,-0.091064453125,0.564453125,0.514892578125,0.985107421875,0.517333984375,0.420654296875,0.666748046875,0.505859375,0.102294921875,0.507080078125,0.503662109375,-0.057373046875,0.966064453125,1.0,1.0,0.966064453125,0.0,255,11111111,constant_positive,constant_positive,none,0,1,constant_positive,0,0.927734375,0.5198181318241932,0.943359375,0.5197612832406607,0.923828125,0.5208548339502677,0.9375,0.5219638568754602,0.99609375,0.5424463938569528,1.0,0.5431440859766916,1.0,0.5449477754103232,1.0,0.5452133786438859,D,tuple:constant_positive
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,3,0.6298828125,0.629638671875,0.25927734375,0.25927734375,0.6394893719515866,0.5126953125,0.51373291015625,0.0274658203125,0.0733642578125,0.18094779309929548,0.50146484375,0.5005126953125,0.001025390625,0.072802734375,0.17956283494911782,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.5849609375,0.504638671875,0.99951171875,0.49853515625,0.41455078125,0.768798828125,0.4912109375,0.183837890625,0.49658203125,0.511474609375,-0.08837890625,0.568115234375,0.5166015625,0.98828125,0.5126953125,0.420166015625,0.67919921875,0.505859375,0.111083984375,0.498779296875,0.500732421875,-0.0693359375,0.86865234375,0.96484375,0.96484375,0.87646484375,0.0,255,11111111,constant_positive,constant_positive,none,0,1,constant_positive,0,0.712890625,0.5085908263896356,0.716796875,0.5086459483787462,0.76171875,0.5111424509600835,0.763671875,0.5121900231419156,0.994140625,0.5448106686834847,1.0,0.545412762372518,1.0,0.5484313263942631,1.0,0.5490531604572303,D,nuisance_or_state_sensitive
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,4,0.74169921875,0.7369384765625,0.473876953125,0.473876953125,0.698678953241424,0.52880859375,0.52813720703125,0.0562744140625,0.1104736328125,0.16288110579172815,0.50341796875,0.5010986328125,0.002197265625,0.093896484375,0.13843994096684786,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.584228515625,0.50439453125,1.0,0.502197265625,0.415771484375,0.768310546875,0.491943359375,0.18408203125,0.49609375,0.509521484375,-0.088134765625,0.568603515625,0.51806640625,0.991943359375,0.515380859375,0.42333984375,0.70458984375,0.501708984375,0.135986328125,0.50146484375,0.501953125,-0.067138671875,0.7763671875,0.796875,0.796875,0.8349609375,0.5,63,00111111,,two_candidate_monotone_composite,P+Q,2,1,constant_positive+majority_PQY+pure_P+pure_Q,2,0.455078125,0.49871706275101085,0.462890625,0.4990081426885946,0.5625,0.5031830189091925,0.576171875,0.504126579209357,0.9921875,0.5500036006639104,0.998046875,0.550549721143953,1.0,0.5549558816307473,1.0,0.5558705804867456,D,nuisance_or_state_sensitive
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,5,0.804931640625,0.80224609375,0.6044921875,0.6044921875,0.7573718340878502,0.534912109375,0.52978515625,0.0595703125,0.104736328125,0.13122476446837147,0.504638671875,0.5018798828125,0.003759765625,0.088916015625,0.11140340144377829,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.5869140625,0.50537109375,1.0,0.504638671875,0.4130859375,0.77001953125,0.490234375,0.18310546875,0.495849609375,0.51123046875,-0.091064453125,0.569580078125,0.516845703125,0.9951171875,0.51318359375,0.425537109375,0.718505859375,0.499755859375,0.14892578125,0.496337890625,0.4990234375,-0.0732421875,0.804931640625,0.8359375,0.8359375,0.847412109375,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.30859375,0.49074418726994706,0.33203125,0.49119695517313877,0.451171875,0.49734682789266077,0.4609375,0.49818378464089785,0.994140625,0.5588252139106272,0.998046875,0.5592493583953246,1.0,0.5652795772172351,1.0,0.5664273558218373,D,nuisance_or_state_sensitive
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,7,0.922607421875,0.9200439453125,0.840087890625,0.840087890625,0.8757062146892656,0.519775390625,0.5185546875,0.037109375,0.061767578125,0.06438642031862371,0.499755859375,0.4991943359375,-0.001611328125,0.057470703125,0.05990736499211075,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.5908203125,0.511474609375,1.0,0.506591796875,0.4091796875,0.776611328125,0.488037109375,0.185791015625,0.49560546875,0.511474609375,-0.09521484375,0.568359375,0.515380859375,0.997802734375,0.515380859375,0.429443359375,0.7529296875,0.5048828125,0.1845703125,0.490234375,0.502197265625,-0.078125,0.922607421875,0.97265625,0.97265625,0.924560546875,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.111328125,0.4663397456881,0.119140625,0.4671674043189159,0.197265625,0.4774549269889531,0.1796875,0.47804888072608576,0.990234375,0.5743062380924895,0.998046875,0.5743159260326864,1.0,0.5838031621182918,1.0,0.5854185787640591,P,tuple:pure_P
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,9,0.962158203125,0.9615478515625,0.923095703125,0.923095703125,0.9288785161528068,0.509521484375,0.51104736328125,0.0220947265625,0.0372314453125,0.037464684928141506,0.501708984375,0.5000244140625,4.8828125e-05,0.033447265625,0.03365679891905171,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.593017578125,0.508056640625,1.0,0.50537109375,0.406982421875,0.78466796875,0.489013671875,0.191650390625,0.495849609375,0.513916015625,-0.09716796875,0.572509765625,0.499267578125,0.99951171875,0.514404296875,0.427001953125,0.779296875,0.504150390625,0.206787109375,0.4921875,0.502685546875,-0.080322265625,0.962158203125,1.0,1.0,0.962158203125,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.0546875,0.43592611349294774,0.05859375,0.4368871650395665,0.087890625,0.45261019424419846,0.087890625,0.45320835032226503,0.98828125,0.5934933852268938,0.998046875,0.5931980719453991,1.0,0.6070473155912044,1.0,0.6091122412687838,P,tuple:pure_P
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,13,0.984619140625,0.9859619140625,0.971923828125,0.971923828125,0.9647400945110869,0.507080078125,0.50579833984375,0.0115966796875,0.0179443359375,0.017811704834605598,0.504150390625,0.5015625,0.003125,0.017578125,0.017448200654307525,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.591796875,0.504638671875,1.0,0.506591796875,0.408203125,0.805419921875,0.4873046875,0.213623046875,0.496826171875,0.509033203125,-0.094970703125,0.569091796875,0.4931640625,1.0,0.50830078125,0.430908203125,0.83203125,0.50341796875,0.262939453125,0.4951171875,0.507080078125,-0.073974609375,0.984619140625,1.0,1.0,0.984619140625,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.01171875,0.3538203850418,0.021484375,0.3552022681092917,0.025390625,0.3854891660004316,0.04296875,0.3861002184630644,0.986328125,0.640388313888931,0.9921875,0.6398504250412331,1.0,0.6655648882182729,1.0,0.6690108515317741,P,tuple:pure_P
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,17,0.99609375,0.996337890625,0.99267578125,0.99267578125,0.9876363283052784,0.5029296875,0.50189208984375,0.0037841796875,0.0064697265625,0.00643688212004178,0.50146484375,0.500341796875,0.00068359375,0.00595703125,0.005926789574679978,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.597900390625,0.509033203125,1.0,0.506591796875,0.402099609375,0.83154296875,0.490966796875,0.233642578125,0.496826171875,0.508544921875,-0.10107421875,0.58642578125,0.4951171875,1.0,0.50439453125,0.41357421875,0.882080078125,0.505615234375,0.295654296875,0.488525390625,0.510986328125,-0.097900390625,0.99609375,1.0,1.0,0.99609375,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.001953125,0.2555901941842248,0.001953125,0.2572215740257706,0.0078125,0.30478218250525235,0.015625,0.30572196473589597,0.99609375,0.7094759943844448,1.0,0.7074835655524947,1.0,0.749223393985902,1.0,0.7532876496322314,P,tuple:pure_P
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,24,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.60595703125,0.51025390625,1.0,0.506591796875,0.39404296875,0.87255859375,0.489990234375,0.2666015625,0.49609375,0.505859375,-0.10986328125,0.59912109375,0.501708984375,1.0,0.50146484375,0.40087890625,0.94287109375,0.502197265625,0.34375,0.4921875,0.503662109375,-0.10693359375,1.0,1.0,1.0,1.0,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.0,0.10188027408429663,0.0,0.10328522854576985,0.0,0.16425815285458117,0.0,0.16518474502183417,1.0,0.8493186690929934,1.0,0.8443734240748311,1.0,0.9018902842149177,1.0,0.9039294242837416,P,tuple:pure_P
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,33,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.61083984375,0.5126953125,1.0,0.5078125,0.38916015625,0.933349609375,0.498779296875,0.322509765625,0.49853515625,0.505615234375,-0.1123046875,0.594970703125,0.501708984375,1.0,0.50439453125,0.405029296875,0.985107421875,0.499267578125,0.39013671875,0.49462890625,0.506591796875,-0.100341796875,1.0,1.0,1.0,1.0,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.0,0.03417469241823852,0.0,0.035041157011112524,0.0,0.09522825463613109,0.0,0.09807735001893911,1.0,0.874531427374694,1.0,0.8675003282750714,1.0,0.9515639863096846,1.0,0.951777175818189,P,tuple:pure_P
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,45,0.977783203125,0.97607421875,0.9521484375,0.9521484375,0.9361273133146107,0.522216796875,0.52069091796875,0.0413818359375,0.0413818359375,0.04068553323251962,0.498779296875,0.4997314453125,-0.000537109375,0.023583984375,0.023187153452869588,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.6044921875,0.500732421875,1.0,0.507568359375,0.3955078125,0.99267578125,0.500244140625,0.38818359375,0.500732421875,0.5048828125,-0.103759765625,0.59130859375,0.50341796875,1.0,0.50048828125,0.40869140625,0.99609375,0.493408203125,0.40478515625,0.486572265625,0.495361328125,-0.104736328125,0.977783203125,1.0,1.0,0.977783203125,1.0,15,00001111,pure_P,pure_P,P,1,1,pure_P,0,0.0,0.05410493387294397,0.0,0.05497939286943154,0.021484375,0.2740154403823437,0.029296875,0.2769821972531628,0.9453125,0.73407197391043,0.927734375,0.7218015737454393,1.0,0.9449718307652311,1.0,0.9456842924702155,P,tuple:pure_P
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,62,0.552490234375,0.5538330078125,0.107666015625,0.107666015625,0.10281397897092766,0.947509765625,0.94854736328125,0.8970947265625,0.8970947265625,0.8566665889539086,0.502685546875,0.5026123046875,0.005224609375,0.042431640625,0.04051943207516378,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.61181640625,0.504150390625,1.0,0.507568359375,0.38818359375,1.0,0.501708984375,0.38818359375,0.502197265625,0.500244140625,-0.109619140625,0.5966796875,0.50146484375,1.0,0.502685546875,0.4033203125,1.0,0.509521484375,0.4033203125,0.49609375,0.49755859375,-0.1005859375,0.947509765625,0.9921875,0.9921875,0.947998046875,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.025571558039130922,0.0,0.026035677112447017,0.90625,0.6622304833632033,0.92578125,0.6629958912293198,0.125,0.36053918353029996,0.126953125,0.34810077682037766,1.0,0.976511176360694,1.0,0.9778734542559018,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,85,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.61865234375,0.507568359375,1.0,0.50732421875,0.38134765625,1.0,0.50390625,0.38134765625,0.49560546875,0.498779296875,-0.123046875,0.601318359375,0.507080078125,1.0,0.501220703125,0.398681640625,1.0,0.499755859375,0.398681640625,0.4892578125,0.49072265625,-0.112060546875,1.0,1.0,1.0,1.0,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.004028211163797986,0.0,0.004046903943139501,1.0,0.9279720770573794,1.0,0.9309596114785031,0.0,0.08898374290585312,0.0,0.08568084261582024,1.0,0.9968857489330722,1.0,0.997274959343424,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,117,0.5,0.5,0.0,0.0,0.0,1.0,0.99993896484375,0.9998779296875,0.9998779296875,1.0,0.5,0.5,0.0,0.0,0.0,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.616943359375,0.506591796875,1.0,0.498291015625,0.383056640625,1.0,0.505615234375,0.383056640625,0.49609375,0.498046875,-0.120849609375,0.599365234375,0.505615234375,0.99951171875,0.50341796875,0.400146484375,1.0,0.4951171875,0.400634765625,0.4921875,0.496337890625,-0.107177734375,1.0,1.0,1.0,1.0,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.0020849914067476993,0.0,0.002159881569141501,1.0,0.9343813993667706,1.0,0.9401511108039088,0.0,0.08528336341541501,0.0,0.08220489299990055,1.0,0.9985551737914248,1.0,0.9987305695985971,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,161,0.501220703125,0.500732421875,0.00146484375,0.00146484375,0.001463271875914545,0.998779296875,0.9990234375,0.998046875,0.998046875,0.9969759047897767,0.500732421875,0.5001953125,0.000390625,0.0015625,0.0015608233343088482,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.614013671875,0.504638671875,1.0,0.5048828125,0.385986328125,1.0,0.51220703125,0.385986328125,0.49609375,0.495361328125,-0.117919921875,0.596435546875,0.513427734375,0.999267578125,0.506103515625,0.40283203125,1.0,0.495849609375,0.403564453125,0.49267578125,0.49365234375,-0.103759765625,0.998779296875,1.0,1.0,0.998779296875,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.0011345578355268322,0.0,0.0011495664060307464,0.9921875,0.8890939446690291,0.998046875,0.8949635205975118,0.0,0.05039681372032587,0.0,0.04861053534481373,1.0,0.9976491471968469,1.0,0.9979780421174336,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,222,0.5009765625,0.5009765625,0.001953125,0.001953125,0.0019502681618722574,0.9990234375,0.9989013671875,0.997802734375,0.997802734375,0.9963432471964895,0.50048828125,0.5003662109375,0.000732421875,0.001708984375,0.0017064846416382253,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.615234375,0.49853515625,1.0,0.5029296875,0.384765625,1.0,0.512451171875,0.384765625,0.493896484375,0.493896484375,-0.121337890625,0.593505859375,0.503173828125,1.0,0.498779296875,0.406494140625,1.0,0.494140625,0.406494140625,0.49462890625,0.49169921875,-0.098876953125,0.9990234375,1.0,1.0,0.9990234375,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.00122300400528246,0.0,0.0013159087252575259,0.994140625,0.9047863457822014,0.998046875,0.9100732307246835,0.0,0.05351546942303728,0.0,0.05230051159758954,1.0,0.9983866049866861,1.0,0.9985519640117617,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,304,0.50146484375,0.501220703125,0.00244140625,0.00244140625,0.002437122246051862,0.99853515625,0.9986572265625,0.997314453125,0.997314453125,0.9955644375121857,0.5,0.4998291015625,-0.000341796875,0.002001953125,0.001998440241762527,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.61474609375,0.498779296875,1.0,0.505615234375,0.38525390625,1.0,0.508544921875,0.38525390625,0.492431640625,0.5009765625,-0.122314453125,0.587890625,0.511474609375,0.999755859375,0.49951171875,0.411865234375,1.0,0.50146484375,0.412109375,0.498291015625,0.490234375,-0.089599609375,0.99853515625,1.0,1.0,0.99853515625,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.0009705000292800716,0.0,0.0010371374024139212,0.994140625,0.8971054725184191,0.99609375,0.906142583002715,0.001953125,0.05349489408678324,0.0,0.05215879764055362,1.0,0.997831941475844,1.0,0.9981705570890895,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,418,0.506103515625,0.507568359375,0.01513671875,0.01513671875,0.014989603984333447,0.993896484375,0.99365234375,0.9873046875,0.9873046875,0.977709008268459,0.500732421875,0.5003662109375,0.000732421875,0.007373046875,0.007301387747207582,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.607421875,0.49853515625,1.0,0.503173828125,0.392578125,1.0,0.505126953125,0.392578125,0.49267578125,0.49462890625,-0.11474609375,0.58203125,0.510986328125,0.99951171875,0.4990234375,0.41748046875,1.0,0.496337890625,0.41796875,0.493896484375,0.48974609375,-0.088134765625,0.993896484375,1.0,1.0,0.993896484375,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.001540555589776804,0.0,0.0016791720999132574,0.994140625,0.929386969168346,0.998046875,0.936399355307475,0.01953125,0.09589721020008382,0.021484375,0.09482356064001539,1.0,0.9988290349339464,1.0,0.9989024511500629,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,575,0.50439453125,0.5042724609375,0.008544921875,0.008544921875,0.008493496408464375,0.99560546875,0.995361328125,0.99072265625,0.99072265625,0.9847602407299553,0.50146484375,0.5006591796875,0.001318359375,0.006787109375,0.006746262861580275,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.6015625,0.500732421875,1.0,0.495849609375,0.3984375,1.0,0.505859375,0.3984375,0.4912109375,0.494384765625,-0.1103515625,0.584716796875,0.502197265625,0.99853515625,0.496337890625,0.413818359375,1.0,0.51123046875,0.415283203125,0.488525390625,0.491943359375,-0.09619140625,0.99560546875,1.0,1.0,0.99560546875,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.0009209251840329965,0.0,0.0010622216156628238,0.978515625,0.9119824879425962,0.98828125,0.9225619279390467,0.0,0.04544912059521373,0.001953125,0.050664607064977066,1.0,0.9986466229501232,1.0,0.9988187172272572,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,790,0.509765625,0.510986328125,0.02197265625,0.02197265625,0.021733880705143684,0.990234375,0.9891357421875,0.978271484375,0.978271484375,0.9676406665056749,0.5009765625,0.500146484375,0.00029296875,0.0107421875,0.010625452789181358,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.594970703125,0.494140625,1.0,0.4951171875,0.405029296875,1.0,0.501220703125,0.405029296875,0.4912109375,0.493896484375,-0.103759765625,0.5810546875,0.509765625,0.993896484375,0.492919921875,0.412841796875,1.0,0.499267578125,0.4189453125,0.497802734375,0.495849609375,-0.083251953125,0.990234375,1.0,1.0,0.990234375,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.0010932888799947368,0.0,0.001622452004169687,0.998046875,0.9675749683570551,1.0,0.9719718660990064,0.03515625,0.0948854120267216,0.041015625,0.10126570686340587,1.0,0.9996010599836063,1.0,0.999688452601178,Q,tuple:pure_Q
adaptive_exploratory_posthoc_with_fresh_seed_replication,7a7fcf8cd5a04379b853,11,original,0.99,5,independent,1085,0.5224609375,0.5245361328125,0.049072265625,0.049072265625,0.04791761031778197,0.9775390625,0.97625732421875,0.9525146484375,0.9525146484375,0.9301022719145589,0.50048828125,0.5018798828125,0.003759765625,0.022509765625,0.02198011776765919,0.579833984375,0.497314453125,1.0,0.49365234375,0.420166015625,0.498779296875,0.494384765625,-0.0810546875,0.48876953125,0.509521484375,-0.091064453125,0.591552734375,0.494384765625,0.99951171875,0.496337890625,0.407958984375,1.0,0.49755859375,0.408447265625,0.506103515625,0.493408203125,-0.08544921875,0.57666015625,0.4990234375,0.987548828125,0.501953125,0.410888671875,1.0,0.50048828125,0.42333984375,0.499755859375,0.49755859375,-0.076904296875,0.9775390625,1.0,1.0,0.9775390625,1.0,51,00110011,pure_Q,pure_Q,Q,1,1,pure_Q,0,0.0,0.0008138443127426178,0.0,0.002021466186509914,0.96875,0.9395448699298024,0.982421875,0.9488506922480573,0.0703125,0.11336971525310276,0.060546875,0.11484335495055069,1.0,0.9994153157818464,1.0,0.9992861602370899,Q,tuple:pure_Q
