run_id,seed,rule,q,width,depth,parameters,proxy_decoder_accuracy,exact_decoder_accuracy,decoder_advantage,rho_y,rho_p,iid_accuracy,single_channel_bayes,proxy_flip_rate,rule_flip_rate,proxy_probability_ate,rule_probability_ate,exact_acquisition_step,exact_acquisition_observed,exact_restricted_acquisition_step,competition_acquisition_step,competition_acquisition_observed,competition_restricted_acquisition_step
7ec9a1a516052f1b2355,41,conjunction,0.99,8,1,145,1.0,1.0,0.0,0.9914,0.0086,1.0,0.7635,0.0086,0.9914,0.026335263023189684,-0.9731998022619951,181,1,181,724,1,724
7eca9241acf893c670c8,67,parity,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.5075,0.0,1.0,8.926984513422405e-05,-0.999896418810745,45,1,45,512,1,512
7f6b2bb690a118167bf3,53,multiplexer,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6301,0.0,1.0,1.7725594114838493e-05,-0.9999565893823996,181,1,181,256,1,256
7fb04168015d629cdb3c,97,conjunction,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.7657,0.0,1.0,9.122690989483931e-05,-0.99986533377749,45,1,45,64,1,64
7fb7dd5edc11380414e6,41,majority,0.99,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,0.0004740625139973732,-0.9995255258710662,3,1,3,128,1,128
7fbd2fb457012ef62047,71,multiplexer,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.628,0.0,1.0,4.728225743135912e-05,-0.9999418748426018,128,1,128,256,1,256
7fc27d6d07f374a45ad7,37,multiplexer,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.6299,0.0,1.0,0.00018663234875600953,-0.9997709452431677,91,1,91,362,1,362
7fe6d4ed83803ae553bc,53,conjunction,0.99,16,2,561,1.0,1.0,0.0,0.9885,0.0115,1.0,0.7638,0.0115,0.9885,0.016783127715620492,-0.9832121280982081,8,1,8,512,1,512
80070993e3aa281320bf,101,multiplexer,0.99,8,2,217,1.0,1.0,0.0,0.9188,0.0812,0.9995,0.6318,0.0812,0.9188,0.09672183130766478,-0.9031779950484613,181,1,181,2896,1,2896
801e01da959c17bbced1,97,conjunction,0.75,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.7657,0.0,1.0,4.8238994554891725e-05,-0.9998146788535072,91,1,91,128,1,128
8038a5b35cfa4f140d9a,71,parity,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.5035,0.0,1.0,0.00039456767854380943,-0.9992450497392575,64,1,64,724,1,724
809135b0c2c1bf2ae676,53,multiplexer,0.9,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6301,0.0,1.0,1.3019244331992918e-05,-0.9999852396828631,23,1,23,128,1,128
80cb55baec06238e0c5c,37,multiplexer,0.99,32,1,577,1.0,1.0,0.0,0.919,0.081,0.99875,0.6299,0.081,0.919,0.10853575935340887,-0.89129087771429,128,1,128,,0,4096
80d08c14b6ba5e43f7d9,97,conjunction,0.99,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.7657,0.0,1.0,0.0067548022965154214,-0.9930655833712934,91,1,91,362,1,362
80e066399638eb07f8f0,37,parity,0.75,8,2,217,1.0,1.0,0.0,0.0596,0.9404,0.753,0.5048,0.9238,0.0534,0.4858188521135835,-0.04407372650132545,362,1,362,,0,4096
81874c7b6447fc4bb955,83,parity,0.99,32,1,577,1.0,1.0,0.0,0.0014,0.9986,0.99,0.5086,0.9986,0.0014,0.9639961854101817,-0.017156876808367923,181,1,181,,0,4096
81aa184ba2149a560725,101,conjunction,0.99,16,2,561,1.0,1.0,0.0,0.9963,0.0037,1.0,0.7635,0.0037,0.9963,0.00804229290705337,-0.9919470975556489,11,1,11,256,1,256
820551c1dc26a3a1c9f6,97,parity,0.99,16,2,561,1.0,1.0,0.0,0.4417,0.5583,0.99525,0.5049,0.5583,0.4417,0.5697293668060959,-0.4270643736255899,181,1,181,,0,4096
8215a27edfca9a0e91c6,83,conjunction,0.75,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.7633,0.0,1.0,0.00015605484081734962,-0.9994642521674973,181,1,181,128,1,128
828986bcca766c4e3a65,71,parity,0.99,16,1,289,1.0,1.0,0.0,0.0,1.0,0.99,0.5035,1.0,0.0,0.978831884018044,-0.00030620066896849644,362,1,362,,0,4096
83e29898d35021050485,97,parity,0.99,32,1,577,1.0,1.0,0.0,0.0161,0.9839,0.99,0.5049,0.9836,0.0162,0.9341740117835831,-0.051541395864912944,181,1,181,,0,4096
8435d2958d8acf0ce08d,41,conjunction,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.7635,0.0,1.0,0.0001506364427795295,-0.9997573402429559,128,1,128,128,1,128
8452f759788c2880e502,83,parity,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.5086,0.0,1.0,0.015618042696252107,-0.9837522913133853,512,1,512,2048,1,2048
8495fa338f90b05a6596,23,multiplexer,0.99,16,2,561,1.0,1.0,0.0,0.9366,0.0634,0.9995,0.6296,0.0634,0.9366,0.07442623934031681,-0.925558458225663,91,1,91,2896,1,2896
84e5fb5040783eebf10d,23,parity,0.9,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.508,0.0,1.0,0.001036134027871061,-0.9987654069203598,64,1,64,1024,1,1024
84e9004b1c329c57c6d3,53,parity,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.506,0.0,1.0,0.00017324093027620827,-0.9996716745802545,45,1,45,512,1,512
852c856ef05b125299c7,71,multiplexer,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.628,0.0,1.0,3.313655190765757e-05,-0.9999339474523312,64,1,64,181,1,181
853965851f99a71a09c5,23,conjunction,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,2.914419557650516e-05,-0.9999516247332365,16,1,16,128,1,128
857116d9e1b11a50990d,101,majority,0.99,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6922,0.0,1.0,0.0020125963503077045,-0.9979521522872415,45,1,45,724,1,724
85964b55070b0209d7cc,53,multiplexer,0.99,16,2,561,1.0,1.0,0.0,0.8992,0.1008,0.9985,0.6301,0.1008,0.8992,0.11020992573599007,-0.8897683507852937,91,1,91,,0,4096
85a1df1e05c745a5177f,101,majority,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6922,0.0,1.0,0.00010191187869204014,-0.9998659332846616,45,1,45,181,1,181
85dff96e1207363366b3,83,majority,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.691,0.0,1.0,6.5255291602149045e-06,-0.9999857112219501,11,1,11,64,1,64
85ef6cc1a49ba87dbf30,23,parity,0.99,64,2,5313,1.0,1.0,0.0,0.4271,0.5729,0.99375,0.508,0.5729,0.4271,0.572117507287256,-0.42783483947199746,45,1,45,,0,4096
861ca33418891ebb265d,71,majority,0.9,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6947,0.0,1.0,6.968577457952985e-07,-0.9999991488950156,2,1,2,32,1,32
863b0a653a8cc2c581ee,37,multiplexer,0.99,32,2,1633,1.0,1.0,0.0,0.7981,0.2019,0.99725,0.6299,0.2019,0.7981,0.20495431381149434,-0.795040504269905,64,1,64,,0,4096
86767367c1ee2e5502e2,71,parity,0.99,8,2,217,1.0,1.0,0.0,0.0,1.0,0.99,0.5035,1.0,0.0,0.9778624728274977,-0.0013991658160262535,362,1,362,,0,4096
86f39145cf500783c4e4,11,parity,0.99,8,1,145,1.0,0.872,-0.128,0.0,1.0,0.99,0.5078,1.0,0.0,0.9795352883363112,-0.00011678179076944433,,0,4096,,0,4096
87b5e38ef2ed0e64c9af,53,conjunction,0.99,64,2,5313,1.0,1.0,0.0,0.9899,0.0101,1.0,0.7638,0.0101,0.9899,0.013268436880189907,-0.986728036798149,8,1,8,128,1,128
87b6b11c1d006754479d,83,parity,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.5086,0.0,1.0,0.00024200817316211222,-0.9995071940116821,128,1,128,512,1,512
882c68e4f32650188655,37,conjunction,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.7629,0.0,1.0,6.220807703353537e-06,-0.9999833803904665,32,1,32,64,1,64
8850ddbcbbd0878b57f4,67,conjunction,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,5.595762310063635e-06,-0.9999838802775565,32,1,32,64,1,64
885543cdfc0abd8c8c62,101,parity,0.9,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.514,0.0,1.0,0.0006017645427928577,-0.9992745339668296,45,1,45,724,1,724
889717768d26c14d2b53,53,majority,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6929,0.0,1.0,1.192640828054814e-07,-0.9999997389745853,11,1,11,23,1,23
88d48a9feff734a2b4e6,23,parity,0.99,8,1,145,1.0,0.9355,-0.0645,0.0,1.0,0.99,0.508,1.0,0.0,0.9753558418216846,2.109838051252467e-05,,0,4096,,0,4096
88dce8591165d7923ae3,53,parity,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.506,0.0,1.0,4.776927824956645e-06,-0.9999913358684609,23,1,23,256,1,256
89139de0084eeeec2d73,71,multiplexer,0.99,32,1,577,1.0,1.0,0.0,0.8915,0.1085,0.998,0.628,0.1085,0.8915,0.1307661130170808,-0.8690783152802894,128,1,128,,0,4096
8915241ea7f87bbf5377,101,parity,0.9,8,1,145,1.0,0.966,-0.03400000000000003,0.0,1.0,0.9,0.514,1.0,0.0,0.8008649710159976,-0.00010381255671848315,724,1,724,,0,4096
892e19eefbecf25217fe,53,conjunction,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.7638,0.0,1.0,9.89540351174345e-07,-0.9999978120060692,1,1,1,16,1,16
89a0d4406c6e7b6807b5,37,parity,0.99,64,1,1153,1.0,1.0,0.0,0.0051,0.9949,0.98975,0.5048,0.9945,0.0056,0.9693646167590446,-0.012682877572604773,128,1,128,,0,4096
89a67bb166c08bd2bfdc,53,conjunction,0.99,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.7638,0.0,1.0,0.004766628122506114,-0.9952078286478929,32,1,32,362,1,362
8acef77ad5a69a1700dc,11,majority,0.75,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,1.4200069334657229e-05,-0.9999663238769368,45,1,45,91,1,91
8b0e91ea92381d5e525b,41,multiplexer,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.631,0.0,1.0,4.210633367406927e-05,-0.9999190810664832,64,1,64,181,1,181
8ba309be03ef699d1845,37,parity,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.5048,0.0,1.0,0.0031820505105744886,-0.9961100574013088,181,1,181,1448,1,1448
8bd597e55a31e29e2b21,23,multiplexer,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6296,0.0,1.0,3.01764841553697e-05,-0.9999633712418685,91,1,91,256,1,256
8bdb05c19573201a8cf8,101,parity,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.514,0.0,1.0,0.00010100776539475649,-0.9998837840653124,45,1,45,724,1,724
8bee9506e50b7239a604,97,multiplexer,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.6239,0.0,1.0,5.691636614077125e-05,-0.9998886849865608,91,1,91,256,1,256
8c0f46bfaba13d590166,71,parity,0.99,128,1,2305,1.0,1.0,0.0,0.0506,0.9494,0.99125,0.5035,0.9494,0.0506,0.9090142906580988,-0.08576515541984582,64,1,64,,0,4096
8c4d7c489f5120e50b3d,97,majority,0.99,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,0.00027236276479367235,-0.9997230312980219,45,1,45,362,1,362
8c5b49d49ec0f83db210,83,parity,0.75,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.5086,0.0,1.0,0.0018516657263565862,-0.9963923516432202,512,1,512,1448,1,1448
8c749fd6a98a746ab069,67,conjunction,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,0.00016609947970591698,-0.9997100142896901,91,1,91,128,1,128
8c87f6ad6ed48757d1bf,37,conjunction,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.7629,0.0,1.0,0.00011463857162517095,-0.9998228777815686,91,1,91,64,1,64
8cf8eb40d4d6e3947857,83,multiplexer,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6269,0.0,1.0,2.666928143937175e-06,-0.9999957933478858,23,1,23,64,1,64
8cff4958312b9793b600,83,multiplexer,0.99,16,2,561,1.0,1.0,0.0,0.9114,0.0886,0.999,0.6269,0.0886,0.9114,0.09634156745013223,-0.9036316231695926,91,1,91,,0,4096
8d57db06efee0bd706c7,37,majority,0.9,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.6962,0.0,1.0,2.3579784319675022e-05,-0.9999697574059526,16,1,16,91,1,91
8d63513ff97c7aa93881,37,conjunction,0.9,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.7629,0.0,1.0,0.00025446517229328337,-0.9995751207515267,11,1,11,256,1,256
8d9857d9efcdc683c18f,101,majority,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6922,0.0,1.0,1.4665818366193262e-05,-0.9999789409278074,45,1,45,128,1,128
8dbeb14392ead2f8489a,97,parity,0.9,8,1,145,1.0,0.90825,-0.09175,0.3212,0.6788,0.9335,0.5049,0.6788,0.3212,0.5522801783361275,-0.3156787777292791,,0,4096,,0,4096
8dda4d1b1676e2fe96b7,41,parity,0.99,32,1,577,1.0,1.0,0.0,0.0135,0.9865,0.99,0.5018,0.9865,0.0135,0.9363838236223226,-0.04983167826115452,181,1,181,,0,4096
8df5a163c3e83614db02,83,parity,0.9,8,1,145,1.0,0.86975,-0.13024999999999998,0.8502,0.1498,0.98475,0.5086,0.1498,0.8502,0.1918992278969723,-0.7607499821836693,,0,4096,,0,4096
8e031ab941487981cc91,53,parity,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.506,0.0,1.0,0.008958449619953745,-0.9889880722980768,181,1,181,2896,1,2896
8e279df8bd05c56f3ef8,41,majority,0.99,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,0.0002419856639389679,-0.9997545043947804,45,1,45,256,1,256
8eb4b48b94e07ae83709,83,conjunction,0.99,32,2,1633,1.0,1.0,0.0,0.955,0.045,0.9995,0.7633,0.045,0.955,0.044431447784934124,-0.9555649533231504,45,1,45,362,1,362
8ed19d25e8010928a235,101,multiplexer,0.9,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.6318,0.0,1.0,0.005506213229416168,-0.9932097797521399,362,1,362,1024,1,1024
8effca822d4e82419b5f,67,parity,0.9,16,2,561,1.0,1.0,0.0,0.9993,0.0007,1.0,0.5075,0.0007,0.9993,0.013133920721891689,-0.9843733663800213,256,1,256,2896,1,2896
8f07196060a40e40268f,71,majority,0.99,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6947,0.0,1.0,0.00045818939217500727,-0.9995385845522131,64,1,64,256,1,256
8f62dead44ece18a51dd,41,conjunction,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.7635,0.0,1.0,0.0001000265252021826,-0.9998562916021132,8,1,8,91,1,91
8f69a469c42feed7b781,23,conjunction,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,1.8928733564287716e-05,-0.9999771278718421,32,1,32,64,1,64
8f79cbc74c13c4a9e6e6,37,majority,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6962,0.0,1.0,1.3886679040576499e-06,-0.9925085604713848,91,1,91,128,1,128
8f8896e65f76fc98bf26,97,majority,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,0.00012099049225189562,-0.9998424845849049,64,1,64,128,1,128
8f96139261f6b316ab36,23,parity,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.508,0.0,1.0,6.978713097208931e-05,-0.9998720475969801,181,1,181,512,1,512
8fc206e5371d150f5611,11,multiplexer,0.99,8,1,145,1.0,1.0,0.0,0.667,0.333,0.997,0.6249,0.333,0.667,0.3395605108625239,-0.6567467316247366,362,1,362,,0,4096
90ab869fa6d06f48f39c,97,multiplexer,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6239,0.0,1.0,1.111838110782919e-05,-0.9999792707386097,128,1,128,181,1,181
90c23a52af91fc9e2521,97,parity,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.5049,0.0,1.0,0.0004979598610949589,-0.9990471282708073,91,1,91,724,1,724
90dc971c6a431923d63e,101,multiplexer,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6318,0.0,1.0,2.8167577870867145e-05,-0.999966701929621,64,1,64,256,1,256
90f528a80cfbe4907abf,11,parity,0.99,8,2,217,1.0,0.971,-0.029000000000000026,0.0001,0.9999,0.99,0.5078,0.9999,0.0001,0.9788166374505003,-0.0008420105869299108,362,1,362,,0,4096
90fd8a23bea98dc249c4,41,majority,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,6.802607901577529e-05,-0.9999103513334888,32,1,32,128,1,128
9120376b96ed23a6fec0,101,parity,0.99,128,2,18817,1.0,1.0,0.0,0.2768,0.7232,0.9935,0.514,0.7232,0.2768,0.7203456269703634,-0.2796304348755205,23,1,23,,0,4096
912a1c560ca653fce242,101,conjunction,0.75,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.7635,0.0,1.0,1.406188653968543e-06,-0.9999961865118748,16,1,16,32,1,32
918cb93e23b815841d66,11,majority,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,1.2611072218370101e-06,-0.9999971577270826,23,1,23,45,1,45
919067896fcd1c48c0d3,37,conjunction,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.7629,0.0,1.0,5.908528199393044e-05,-0.9999094530601739,64,1,64,91,1,91
91a0849c9b50fa0d011b,53,conjunction,0.75,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.7638,0.0,1.0,1.4663782112377288e-06,-0.9999958731494258,8,1,8,23,1,23
91d640e6d453edee7332,67,conjunction,0.99,64,2,5313,1.0,1.0,0.0,0.9917,0.0083,0.99975,0.7626,0.0083,0.9917,0.012228723555504908,-0.9877672702840026,2,1,2,128,1,128
920b98545433af418d55,23,conjunction,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,9.019439954396869e-06,-0.9999703994950938,16,1,16,91,1,91
926d3bda1d257c01aa32,53,conjunction,0.99,32,2,1633,1.0,1.0,0.0,0.9939,0.0061,1.0,0.7638,0.0061,0.9939,0.01073090052644198,-0.9892658563336989,32,1,32,256,1,256
92858781a89245b92fe8,23,conjunction,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,2.935562698100369e-06,-0.9999930112361411,32,1,32,45,1,45
92d0546f5cd330ab0c14,101,parity,0.75,8,1,145,1.0,0.966,-0.03400000000000003,0.7632,0.2368,0.92075,0.514,0.2059,0.7611,0.1802284869181597,-0.6410577007144161,724,1,724,,0,4096
92f2134943f19799d141,41,parity,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.5018,0.0,1.0,0.00017176231989425857,-0.9996640698705518,64,1,64,512,1,512
933bf527d89537231822,37,majority,0.99,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6962,0.0,1.0,0.00027003945240088376,-0.9997218883746464,91,1,91,512,1,512
9361b08564443b3c2e01,23,majority,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.6909,0.0,1.0,3.078884736539487e-05,-0.9999604668475065,16,1,16,128,1,128
939ca59c9610e54474f1,41,multiplexer,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.631,0.0,1.0,5.5145422688297085e-05,-0.9999347816242298,91,1,91,362,1,362
93be079c3f74527d903e,71,conjunction,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.7605,0.0,1.0,4.277391856861912e-06,-0.9999882988723373,11,1,11,32,1,32
93d1c53f9ff5b0b703bd,37,multiplexer,0.99,128,2,18817,1.0,1.0,0.0,0.7713,0.2287,0.9975,0.6299,0.2287,0.7713,0.2326013362273854,-0.7673962759870757,23,1,23,,0,4096
941bbe6b56942cb641bc,97,multiplexer,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6239,0.0,1.0,3.2889463899964114e-05,-0.9999618111484345,64,1,64,256,1,256
9486706f94686f5f3816,83,multiplexer,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6269,0.0,1.0,1.2261222318196596e-05,-0.9999776241553944,91,1,91,181,1,181
94a980483dfa8f5b23e6,71,multiplexer,0.99,32,2,1633,1.0,1.0,0.0,0.8503,0.1497,0.9975,0.628,0.1497,0.8503,0.15803684858127903,-0.8419550638251483,64,1,64,,0,4096
94b30b9a4bd550255ffa,23,multiplexer,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6296,0.0,1.0,0.00088945439106854,-0.998897040354177,181,1,181,724,1,724
94b8becb3df89f74d679,97,multiplexer,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.6239,0.0,1.0,3.509490520109371e-05,-0.99993369822061,64,1,64,181,1,181
94f17d8c5224c5397523,71,conjunction,0.9,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.7605,0.0,1.0,0.0003990355991350018,-0.9994475446841319,181,1,181,128,1,128
9542f635e42240d98343,11,multiplexer,0.99,16,1,289,1.0,1.0,0.0,0.9606,0.0394,0.99975,0.6249,0.0394,0.9606,0.0858280262568919,-0.91385077670279,181,1,181,,0,4096
95c35414d4c49e990ac7,41,parity,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.5018,0.0,1.0,0.005473837544038517,-0.9943326420693483,256,1,256,1024,1,1024
960c13bd595e12d08b3b,41,multiplexer,0.99,64,1,1153,1.0,1.0,0.0,0.9732,0.0268,0.9995,0.631,0.0268,0.9732,0.059323415528039734,-0.9406078627657815,91,1,91,2896,1,2896
96375bbd2567cc0ecd0b,67,majority,0.99,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.689,0.0,1.0,0.00032093938097342995,-0.999674224166189,64,1,64,362,1,362
96671cbb236fc4f3b2eb,11,majority,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,7.487666180990204e-05,-0.9999004508229824,64,1,64,181,1,181
96730a933ff9d53c8705,11,multiplexer,0.99,32,2,1633,1.0,1.0,0.0,0.9026,0.0974,0.999,0.6249,0.0974,0.9026,0.11001781201806575,-0.8899753518007896,64,1,64,,0,4096
969a65c7422efc60233d,23,conjunction,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,1.070747344787788e-05,-0.9999699603542352,32,1,32,32,1,32
96a3c3656b027f28c995,11,parity,0.9,8,1,145,1.0,0.872,-0.128,0.0,1.0,0.9,0.5078,1.0,0.0,0.786160009050116,-0.016749933745635225,,0,4096,,0,4096
96a5f869362c3541944d,41,multiplexer,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.631,0.0,1.0,2.3642069710315172e-05,-0.9999444697158446,181,1,181,256,1,256
96ceb3b6193414ee9bac,37,conjunction,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.7629,0.0,1.0,5.13632888787231e-06,-0.9999937149071245,16,1,16,32,1,32
97635e331ebf01fd0b4d,71,conjunction,0.99,64,1,1153,1.0,1.0,0.0,0.9993,0.0007,1.0,0.7605,0.0007,0.9993,0.012574048619451458,-0.9873672626489595,2,1,2,256,1,256
979163231ff57e592f80,41,conjunction,0.75,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.7635,0.0,1.0,2.6090590604784414e-05,-0.999915544460238,8,1,8,91,1,91
9795744d911583509163,23,multiplexer,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6296,0.0,1.0,3.0058409787427686e-06,-0.9999950631639353,23,1,23,64,1,64
97b9fd893c27b4a88143,67,conjunction,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,1.2697848688468315e-05,-0.9999573244161285,45,1,45,32,1,32
97d6775807a0bebea18a,23,multiplexer,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6296,0.0,1.0,0.00011241599445534065,-0.9998603944379444,181,1,181,512,1,512
97e1e7586e78cdc01ebb,71,multiplexer,0.99,16,1,289,1.0,1.0,0.0,0.8028,0.1972,0.99725,0.628,0.1972,0.8028,0.2127565751228216,-0.786711911403989,181,1,181,,0,4096
97fb68ecade66d426c47,83,conjunction,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.7633,0.0,1.0,3.976871995985875e-06,-0.9999902870064027,45,1,45,45,1,45
9849143b9748c9ffee94,41,parity,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.5018,0.0,1.0,5.606623878970474e-06,-0.9999899406330911,23,1,23,256,1,256
9944403bd585bf8f63c1,11,conjunction,0.99,32,2,1633,1.0,1.0,0.0,0.9349,0.0651,1.0,0.7669,0.0651,0.9349,0.06078948780528452,-0.9392020090695143,45,1,45,181,1,181
99a4cdb9c3fbf3c5c056,23,parity,0.99,16,2,561,1.0,1.0,0.0,0.5122,0.4878,0.99525,0.508,0.4878,0.5122,0.499182018545081,-0.4977943354963527,181,1,181,,0,4096
99a53c275521e13c1215,37,conjunction,0.75,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.7629,0.0,1.0,6.200983256147153e-07,-0.9999981006550883,16,1,16,23,1,23
9a46cb5ae7046ea64d17,67,parity,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.5075,0.0,1.0,7.0183961563462514e-06,-0.9999866806105565,32,1,32,256,1,256
9aae47077cfa3ecc7c7b,11,multiplexer,0.75,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6249,0.0,1.0,0.00020455848401309363,-0.9995910331912196,181,1,181,362,1,362
9ab497204da8cd79732c,11,conjunction,0.99,32,1,577,1.0,1.0,0.0,0.9347,0.0653,1.0,0.7669,0.0653,0.9347,0.05762803251816957,-0.94231933186977,64,1,64,362,1,362
9aea8a9e51758069c823,11,multiplexer,0.99,32,1,577,1.0,1.0,0.0,0.8827,0.1173,0.99875,0.6249,0.1173,0.8827,0.14587266231574045,-0.8539110862350724,128,1,128,,0,4096
9af3360deaa624e55d42,37,parity,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.5048,0.0,1.0,0.00031993889963479935,-0.9993968675879358,128,1,128,1024,1,1024
9b02e2d94f6f31192a88,37,conjunction,0.99,64,2,5313,1.0,1.0,0.0,0.9938,0.0062,1.0,0.7629,0.0062,0.9938,0.01121955538843915,-0.9887774147592383,16,1,16,128,1,128
9b1a3d97704665b0d967,101,multiplexer,0.99,64,2,5313,1.0,1.0,0.0,0.8863,0.1137,0.999,0.6318,0.1137,0.8863,0.12196371929607971,-0.8780327370598398,45,1,45,,0,4096
