seed,branch,local_step,global_step,eligible_intersection,target_accuracy,boolean_signature,behavior_P,causal_P,selective_P,control_P,behavior_Q,causal_Q,selective_Q,control_Q,behavior_Y,causal_Y,selective_Y,control_Y
433,nested_noop,45,90,True,0.500244140625,00110011,0.507568359375,0.508544921875,0.326416015625,0.508056640625,0.992431640625,0.9915771484375,0.3330078125,0.99200439453125,0.500244140625,0.5018310546875,-0.07666015625,0.50103759765625
433,nested_noop,62,107,True,0.5,00110011,0.5,0.5,0.3466796875,0.5,1.0,1.0,0.350341796875,1.0,0.5,0.5,0.00537109375,0.5
433,nested_noop,85,130,True,0.500732421875,00110011,0.499267578125,0.4993896484375,0.34228515625,0.49932861328125,0.999267578125,0.999267578125,0.34375,0.999267578125,0.500732421875,0.500732421875,0.047119140625,0.500732421875
433,nested_noop,117,162,True,0.517333984375,00110011,0.505615234375,0.5050048828125,0.3125,0.50531005859375,0.982666015625,0.9813232421875,0.314208984375,0.98199462890625,0.517333984375,0.518798828125,0.13671875,0.51806640625
433,nested_noop,128,173,True,0.557373046875,00110011,0.500244140625,0.5006103515625,0.28515625,0.50042724609375,0.942626953125,0.94219970703125,0.287841796875,0.942413330078125,0.557373046875,0.5575764973958334,0.161376953125,0.5574747721354167
433,nested_noop,161,206,True,0.7060546875,00010011,0.51513671875,0.5128173828125,0.259765625,0.51397705078125,0.7939453125,0.79620361328125,0.26123046875,0.795074462890625,0.7060546875,0.7016194661458334,0.255126953125,0.7038370768229167
433,nested_noop,222,267,True,1.0,01010101,0.5,0.5,0.252197265625,0.5,0.5,0.5,0.253662109375,0.5,1.0,1.0,0.253662109375,1.0
433,nested_noop,304,349,True,1.0,01010101,0.5,0.5,0.253173828125,0.5,0.5,0.5,0.255615234375,0.5,1.0,1.0,0.255615234375,1.0
433,nested_noop,418,463,True,1.0,01010101,0.5,0.5,0.252685546875,0.5,0.5,0.5,0.25537109375,0.5,1.0,1.0,0.25537109375,1.0
433,nested_noop,575,620,True,1.0,01010101,0.5,0.5,0.2587890625,0.5,0.5,0.5,0.2607421875,0.5,1.0,1.0,0.261474609375,1.0
433,nested_noop,790,835,True,1.0,01010101,0.5,0.5,0.2578125,0.5,0.5,0.5,0.26025390625,0.5,1.0,1.0,0.260986328125,1.0
433,nested_noop,1024,1069,True,1.0,01010101,0.5,0.5,0.258544921875,0.5,0.5,0.5,0.2607421875,0.5,1.0,1.0,0.26171875,1.0
433,nested_q_transplant,0,45,True,0.500244140625,00001111,0.999755859375,0.9998779296875,0.388671875,0.99981689453125,0.500244140625,0.50018310546875,0.259033203125,0.500213623046875,0.500244140625,0.5002034505208334,-0.09716796875,0.5002237955729167
433,nested_q_transplant,1,46,True,0.500244140625,00001111,0.999755859375,0.99951171875,0.38623046875,0.9996337890625,0.500244140625,0.50042724609375,0.273193359375,0.500335693359375,0.500244140625,0.5001220703125,-0.09814453125,0.50018310546875
433,nested_q_transplant,2,47,True,0.49951171875,00001111,0.99951171875,0.9993896484375,0.385986328125,0.99945068359375,0.50048828125,0.50067138671875,0.285400390625,0.500579833984375,0.49951171875,0.4997965494791667,-0.098388671875,0.49965413411458337
433,nested_q_transplant,3,48,True,0.499267578125,00001111,0.998291015625,0.998291015625,0.385009765625,0.998291015625,0.501708984375,0.50177001953125,0.29296875,0.501739501953125,0.499267578125,0.4998779296875,-0.095458984375,0.49957275390625
433,nested_q_transplant,4,49,True,0.4990234375,00001111,0.9970703125,0.9967041015625,0.386962890625,0.99688720703125,0.5029296875,0.503173828125,0.30615234375,0.5030517578125,0.4990234375,0.4999593098958333,-0.098876953125,0.49949137369791663
433,nested_q_transplant,5,50,True,0.498291015625,00001111,0.993408203125,0.9937744140625,0.3837890625,0.99359130859375,0.506591796875,0.50616455078125,0.3154296875,0.506378173828125,0.498291015625,0.49951171875,-0.1015625,0.4989013671875
433,nested_q_transplant,7,52,True,0.50048828125,00001111,0.986328125,0.9869384765625,0.380615234375,0.98663330078125,0.513671875,0.51336669921875,0.33642578125,0.513519287109375,0.50048828125,0.5005289713541666,-0.09814453125,0.5005086263020833
433,nested_q_transplant,9,54,True,0.50390625,00001111,0.97119140625,0.971923828125,0.380615234375,0.9715576171875,0.52880859375,0.52899169921875,0.3505859375,0.528900146484375,0.50390625,0.5032145182291666,-0.09423828125,0.5035603841145833
433,nested_q_transplant,13,58,True,0.510009765625,00001111,0.900634765625,0.9014892578125,0.376220703125,0.90106201171875,0.598876953125,0.5986328125,0.364013671875,0.5987548828125,0.510009765625,0.5087483723958334,-0.0986328125,0.5093790690104167
433,nested_q_transplant,17,62,True,0.50830078125,00111111,0.7890625,0.7835693359375,0.364013671875,0.78631591796875,0.71044921875,0.7081298828125,0.362548828125,0.70928955078125,0.50830078125,0.5110677083333334,-0.10498046875,0.5096842447916667
433,nested_q_transplant,24,69,True,0.511962890625,00110011,0.625732421875,0.621826171875,0.34130859375,0.623779296875,0.873779296875,0.87261962890625,0.34521484375,0.873199462890625,0.511962890625,0.5088704427083334,-0.126708984375,0.5104166666666667
433,nested_q_transplant,33,78,True,0.50244140625,00110011,0.5224609375,0.52294921875,0.332275390625,0.522705078125,0.9775390625,0.97698974609375,0.3408203125,0.977264404296875,0.50244140625,0.503662109375,-0.097412109375,0.5030517578125
433,nested_q_transplant,45,90,True,0.5,00110011,0.5,0.5,0.31591796875,0.5,1.0,1.0,0.3232421875,1.0,0.5,0.5,-0.07568359375,0.5
433,nested_q_transplant,62,107,True,0.5,00110011,0.5,0.5,0.335693359375,0.5,1.0,1.0,0.338623046875,1.0,0.5,0.5,0.002685546875,0.5
433,nested_q_transplant,85,130,True,0.5,00110011,0.5,0.5,0.34033203125,0.5,1.0,0.99981689453125,0.34326171875,0.999908447265625,0.5,0.5001627604166666,0.0419921875,0.5000813802083333
433,nested_q_transplant,117,162,True,0.510009765625,00110011,0.501708984375,0.5028076171875,0.321044921875,0.50225830078125,0.989990234375,0.988525390625,0.32373046875,0.9892578125,0.510009765625,0.5113525390625,0.08447265625,0.51068115234375
433,nested_q_transplant,128,173,True,0.553466796875,00110011,0.496826171875,0.4981689453125,0.30224609375,0.49749755859375,0.946533203125,0.94512939453125,0.3046875,0.945831298828125,0.553466796875,0.5539957682291666,0.108642578125,0.5537312825520833
433,nested_q_transplant,161,206,True,0.6552734375,00110011,0.5126953125,0.511474609375,0.26416015625,0.5120849609375,0.8447265625,0.84454345703125,0.26611328125,0.844635009765625,0.6552734375,0.651123046875,0.21728515625,0.6531982421875
433,nested_q_transplant,222,267,True,0.9990234375,01010101,0.5,0.5,0.26171875,0.5,0.5009765625,0.50140380859375,0.262939453125,0.501190185546875,0.9990234375,0.9984537760416667,0.263671875,0.9987386067708334
433,nested_q_transplant,304,349,True,1.0,01010101,0.5,0.5,0.265869140625,0.5,0.5,0.5,0.267333984375,0.5,1.0,1.0,0.2685546875,1.0
433,nested_q_transplant,418,463,True,1.0,01010101,0.5,0.5,0.276123046875,0.5,0.5,0.5,0.278564453125,0.5,1.0,1.0,0.279296875,1.0
433,nested_q_transplant,575,620,True,1.0,01010101,0.5,0.5,0.285888671875,0.5,0.5,0.5,0.288818359375,0.5,1.0,1.0,0.28955078125,1.0
433,nested_q_transplant,790,835,True,1.0,01010101,0.5,0.5,0.29541015625,0.5,0.5,0.5,0.29736328125,0.5,1.0,1.0,0.298828125,1.0
433,nested_q_transplant,1024,1069,True,1.0,01010101,0.5,0.5,0.303466796875,0.5,0.5,0.5,0.3056640625,0.5,1.0,1.0,0.30712890625,1.0
433,nested_padding_sham,0,45,True,0.5,00001111,1.0,1.0,0.390380859375,1.0,0.5,0.5,0.160400390625,0.5,0.5,0.5,-0.089111328125,0.5
433,nested_padding_sham,1,46,True,0.5,00001111,1.0,0.9998779296875,0.390625,0.99993896484375,0.5,0.5001220703125,0.168701171875,0.50006103515625,0.5,0.5,-0.090576171875,0.5
433,nested_padding_sham,2,47,True,0.5,00001111,1.0,0.9998779296875,0.39013671875,0.99993896484375,0.5,0.50018310546875,0.182373046875,0.500091552734375,0.5,0.5000406901041666,-0.08984375,0.5000203450520833
433,nested_padding_sham,3,48,True,0.499755859375,00001111,0.999267578125,0.9991455078125,0.390625,0.99920654296875,0.500732421875,0.50079345703125,0.193115234375,0.500762939453125,0.499755859375,0.4999593098958333,-0.080078125,0.49985758463541663
433,nested_padding_sham,4,49,True,0.499267578125,00001111,0.998779296875,0.998291015625,0.382568359375,0.99853515625,0.501220703125,0.5013427734375,0.19775390625,0.50128173828125,0.499267578125,0.499755859375,-0.085693359375,0.49951171875
433,nested_padding_sham,5,50,True,0.498779296875,00001111,0.997802734375,0.9971923828125,0.380126953125,0.99749755859375,0.502197265625,0.502197265625,0.20751953125,0.502197265625,0.498779296875,0.4994710286458333,-0.091064453125,0.49912516276041663
433,nested_padding_sham,7,52,True,0.500244140625,00001111,0.994873046875,0.9949951171875,0.381103515625,0.99493408203125,0.505126953125,0.50457763671875,0.234130859375,0.504852294921875,0.500244140625,0.5000813802083334,-0.093505859375,0.5001627604166667
433,nested_padding_sham,9,54,True,0.502197265625,00001111,0.990478515625,0.9898681640625,0.37744140625,0.99017333984375,0.509521484375,0.50946044921875,0.25244140625,0.509490966796875,0.502197265625,0.5013834635416666,-0.086181640625,0.5017903645833333
433,nested_padding_sham,13,58,True,0.50537109375,00001111,0.9658203125,0.96484375,0.3818359375,0.96533203125,0.533203125,0.53387451171875,0.300537109375,0.533538818359375,0.50537109375,0.5049235026041666,-0.08056640625,0.5051472981770833
433,nested_padding_sham,17,62,True,0.51708984375,00001111,0.90380859375,0.90185546875,0.37548828125,0.90283203125,0.591796875,0.593994140625,0.326904296875,0.5928955078125,0.51708984375,0.5142822265625,-0.07373046875,0.51568603515625
433,nested_padding_sham,24,69,True,0.51806640625,00000011,0.76025390625,0.757568359375,0.36767578125,0.7589111328125,0.7333984375,0.731689453125,0.353515625,0.7325439453125,0.51806640625,0.515869140625,-0.0712890625,0.5169677734375
433,nested_padding_sham,33,78,True,0.51220703125,00110011,0.59228515625,0.58935546875,0.3408203125,0.5908203125,0.9013671875,0.900146484375,0.349609375,0.9007568359375,0.51220703125,0.5111083984375,-0.100341796875,0.51165771484375
433,nested_padding_sham,45,90,True,0.5009765625,00110011,0.50732421875,0.5078125,0.314208984375,0.507568359375,0.99267578125,0.99151611328125,0.322998046875,0.992095947265625,0.5009765625,0.5025634765625,-0.0830078125,0.50177001953125
433,nested_padding_sham,62,107,True,0.5,00110011,0.5,0.5,0.33544921875,0.5,1.0,1.0,0.33984375,1.0,0.5,0.5,-0.00439453125,0.5
433,nested_padding_sham,85,130,True,0.500244140625,00110011,0.499755859375,0.499755859375,0.345947265625,0.499755859375,0.999755859375,0.99951171875,0.347412109375,0.9996337890625,0.500244140625,0.5003255208333334,0.046630859375,0.5002848307291667
433,nested_padding_sham,117,162,True,0.518798828125,00110011,0.505615234375,0.505859375,0.325439453125,0.5057373046875,0.981201171875,0.97930908203125,0.327880859375,0.980255126953125,0.518798828125,0.5201009114583334,0.155517578125,0.5194498697916667
433,nested_padding_sham,128,173,True,0.557861328125,00110011,0.499267578125,0.500732421875,0.28759765625,0.5,0.942138671875,0.94085693359375,0.28955078125,0.941497802734375,0.557861328125,0.5581461588541666,0.1640625,0.5580037434895833
433,nested_padding_sham,161,206,True,0.732666015625,00010011,0.509521484375,0.5076904296875,0.2548828125,0.50860595703125,0.767333984375,0.76788330078125,0.256591796875,0.767608642578125,0.732666015625,0.729248046875,0.2529296875,0.73095703125
433,nested_padding_sham,222,267,True,1.0,01010101,0.5,0.5,0.26220703125,0.5,0.5,0.5,0.265380859375,0.5,1.0,1.0,0.265380859375,1.0
433,nested_padding_sham,304,349,True,1.0,01010101,0.5,0.5,0.25634765625,0.5,0.5,0.5,0.259765625,0.5,1.0,1.0,0.26025390625,1.0
433,nested_padding_sham,418,463,True,1.0,01010101,0.5,0.5,0.2548828125,0.5,0.5,0.5,0.258056640625,0.5,1.0,1.0,0.2587890625,1.0
433,nested_padding_sham,575,620,True,1.0,01010101,0.5,0.5,0.2548828125,0.5,0.5,0.5,0.2587890625,0.5,1.0,1.0,0.259765625,1.0
433,nested_padding_sham,790,835,True,1.0,01010101,0.5,0.5,0.2568359375,0.5,0.5,0.5,0.26025390625,0.5,1.0,1.0,0.26123046875,1.0
433,nested_padding_sham,1024,1069,True,1.0,01010101,0.5,0.5,0.25439453125,0.5,0.5,0.5,0.25830078125,0.5,1.0,1.0,0.25927734375,1.0
439,independent_noop,0,45,True,0.50244140625,00001111,0.994140625,0.993896484375,0.398193359375,0.9940185546875,0.505859375,0.50640869140625,0.350830078125,0.506134033203125,0.50244140625,0.501220703125,-0.06396484375,0.5018310546875
439,independent_noop,1,46,True,0.50244140625,00001111,0.99072265625,0.9908447265625,0.394775390625,0.99078369140625,0.50927734375,0.5093994140625,0.356201171875,0.50933837890625,0.50244140625,0.5011393229166666,-0.067626953125,0.5017903645833333
439,independent_noop,2,47,True,0.503173828125,00001111,0.983642578125,0.985595703125,0.398193359375,0.984619140625,0.516357421875,0.5159912109375,0.36669921875,0.51617431640625,0.503173828125,0.5018717447916666,-0.061767578125,0.5025227864583333
439,independent_noop,3,48,True,0.502685546875,00001111,0.973876953125,0.974609375,0.39599609375,0.9742431640625,0.526123046875,0.52496337890625,0.36962890625,0.525543212890625,0.502685546875,0.5020751953125,-0.065673828125,0.50238037109375
439,independent_noop,4,49,True,0.50439453125,00001111,0.9658203125,0.9658203125,0.390380859375,0.9658203125,0.5341796875,0.53369140625,0.370849609375,0.533935546875,0.50439453125,0.5037027994791666,-0.07177734375,0.5040486653645833
439,independent_noop,5,50,True,0.5048828125,00001111,0.95556640625,0.95654296875,0.386474609375,0.9560546875,0.54443359375,0.544189453125,0.372314453125,0.5443115234375,0.5048828125,0.5041097005208334,-0.075439453125,0.5044962565104167
439,independent_noop,7,52,True,0.505126953125,00001111,0.928466796875,0.929931640625,0.38623046875,0.92919921875,0.571533203125,0.56890869140625,0.376708984375,0.570220947265625,0.505126953125,0.5050048828125,-0.07080078125,0.50506591796875
439,independent_noop,9,54,True,0.50830078125,00001111,0.890625,0.89013671875,0.384521484375,0.890380859375,0.609375,0.60516357421875,0.377197265625,0.607269287109375,0.50830078125,0.5067952473958334,-0.07568359375,0.5075480143229167
439,independent_noop,13,58,True,0.5078125,00000111,0.77490234375,0.7774658203125,0.373046875,0.77618408203125,0.72509765625,0.71673583984375,0.370849609375,0.720916748046875,0.5078125,0.5088297526041666,-0.08154296875,0.5083211263020833
439,independent_noop,17,62,True,0.509765625,00110011,0.671875,0.675537109375,0.373779296875,0.6737060546875,0.828125,0.8248291015625,0.37353515625,0.82647705078125,0.509765625,0.5088704427083334,-0.080810546875,0.5093180338541667
439,independent_noop,24,69,True,0.508544921875,00110011,0.543212890625,0.5455322265625,0.3662109375,0.54437255859375,0.956298828125,0.95391845703125,0.3662109375,0.955108642578125,0.508544921875,0.5056559244791666,-0.064697265625,0.5071004231770833
439,independent_noop,33,78,True,0.499755859375,00110011,0.501220703125,0.501220703125,0.36767578125,0.501220703125,0.998779296875,0.99835205078125,0.367919921875,0.998565673828125,0.499755859375,0.4992268880208333,-0.038330078125,0.49949137369791663
439,independent_noop,45,90,True,0.5,00110011,0.5,0.5,0.35595703125,0.5,1.0,0.99993896484375,0.35595703125,0.999969482421875,0.5,0.5,-0.018798828125,0.5
439,independent_noop,62,107,True,0.501220703125,00110011,0.499267578125,0.499267578125,0.351318359375,0.499267578125,0.998779296875,0.99847412109375,0.351318359375,0.998626708984375,0.501220703125,0.501220703125,0.0419921875,0.501220703125
439,independent_noop,85,130,True,0.544677734375,00110011,0.497314453125,0.4991455078125,0.341552734375,0.49822998046875,0.955322265625,0.95697021484375,0.341796875,0.956146240234375,0.544677734375,0.54443359375,0.13671875,0.5445556640625
439,independent_noop,117,162,True,0.60107421875,00110011,0.49267578125,0.496826171875,0.33203125,0.4947509765625,0.89892578125,0.89764404296875,0.33203125,0.898284912109375,0.60107421875,0.6042887369791666,0.283935546875,0.6026814778645833
439,independent_noop,128,173,True,0.697021484375,00110011,0.484619140625,0.48779296875,0.33154296875,0.4862060546875,0.802978515625,0.80072021484375,0.33154296875,0.801849365234375,0.697021484375,0.697998046875,0.322998046875,0.697509765625
439,independent_noop,161,206,True,0.94287109375,01010101,0.50634765625,0.5072021484375,0.32373046875,0.50677490234375,0.55712890625,0.55963134765625,0.32373046875,0.558380126953125,0.94287109375,0.93994140625,0.32373046875,0.94140625
439,independent_noop,222,267,True,1.0,01010101,0.5,0.5,0.333251953125,0.5,0.5,0.5,0.333251953125,0.5,1.0,1.0,0.333251953125,1.0
439,independent_noop,304,349,True,1.0,01010101,0.5,0.5,0.32568359375,0.5,0.5,0.5,0.32568359375,0.5,1.0,1.0,0.32568359375,1.0
439,independent_noop,418,463,True,1.0,01010101,0.5,0.5,0.323974609375,0.5,0.5,0.5,0.323974609375,0.5,1.0,1.0,0.323974609375,1.0
439,independent_noop,575,620,True,1.0,01010101,0.5,0.5,0.32421875,0.5,0.5,0.5,0.32421875,0.5,1.0,1.0,0.32421875,1.0
439,independent_noop,790,835,True,1.0,01010101,0.5,0.5,0.325927734375,0.5,0.5,0.5,0.325927734375,0.5,1.0,1.0,0.325927734375,1.0
439,independent_noop,1024,1069,True,1.0,01010101,0.5,0.5,0.323974609375,0.5,0.5,0.5,0.323974609375,0.5,1.0,1.0,0.323974609375,1.0
439,independent_q_restore,0,45,True,0.5,00001111,1.0,1.0,0.40673828125,1.0,0.5,0.5,0.212890625,0.5,0.5,0.5,-0.035400390625,0.5
439,independent_q_restore,1,46,True,0.5,00001111,1.0,1.0,0.40625,1.0,0.5,0.5,0.226318359375,0.5,0.5,0.5,-0.02978515625,0.5
439,independent_q_restore,2,47,True,0.5,00001111,1.0,1.0,0.409912109375,1.0,0.5,0.5,0.244873046875,0.5,0.5,0.5,-0.02880859375,0.5
439,independent_q_restore,3,48,True,0.5,00001111,1.0,0.9998779296875,0.409912109375,0.99993896484375,0.5,0.5,0.257568359375,0.5,0.5,0.5,-0.0234375,0.5
439,independent_q_restore,4,49,True,0.50048828125,00001111,0.99951171875,0.99951171875,0.409423828125,0.99951171875,0.50048828125,0.50048828125,0.27294921875,0.50048828125,0.50048828125,0.5003255208333334,-0.0244140625,0.5004069010416667
439,independent_q_restore,5,50,True,0.50146484375,00001111,0.998046875,0.9979248046875,0.408935546875,0.99798583984375,0.501953125,0.501708984375,0.28466796875,0.5018310546875,0.50146484375,0.5008951822916666,-0.02294921875,0.5011800130208333
439,independent_q_restore,7,52,True,0.5029296875,00001111,0.9921875,0.992431640625,0.40771484375,0.9923095703125,0.5068359375,0.50628662109375,0.302001953125,0.506561279296875,0.5029296875,0.5019124348958334,-0.01904296875,0.5024210611979167
439,independent_q_restore,9,54,True,0.506591796875,00001111,0.975830078125,0.977783203125,0.401123046875,0.976806640625,0.520751953125,0.5194091796875,0.30810546875,0.52008056640625,0.506591796875,0.5059407552083334,-0.025634765625,0.5062662760416667
439,independent_q_restore,13,58,True,0.513427734375,00001111,0.907470703125,0.91015625,0.3916015625,0.9088134765625,0.577392578125,0.57391357421875,0.328125,0.575653076171875,0.513427734375,0.5146077473958334,-0.02685546875,0.5140177408854167
439,independent_q_restore,17,62,True,0.524658203125,00000111,0.795166015625,0.798095703125,0.3759765625,0.796630859375,0.673583984375,0.66229248046875,0.33984375,0.667938232421875,0.524658203125,0.5260416666666666,-0.020263671875,0.5253499348958333
439,independent_q_restore,24,69,True,0.533447265625,00110011,0.627685546875,0.6302490234375,0.359619140625,0.62896728515625,0.788818359375,0.7825927734375,0.346923828125,0.78570556640625,0.533447265625,0.5367024739583334,-0.028076171875,0.5350748697916667
439,independent_q_restore,33,78,True,0.533203125,00110011,0.5263671875,0.529296875,0.346923828125,0.52783203125,0.88916015625,0.8887939453125,0.34716796875,0.88897705078125,0.533203125,0.5327962239583334,-0.013671875,0.5329996744791667
439,independent_q_restore,45,90,True,0.51513671875,00110011,0.5009765625,0.503173828125,0.351806640625,0.5020751953125,0.97705078125,0.97637939453125,0.352294921875,0.976715087890625,0.51513671875,0.5142008463541666,0.0224609375,0.5146687825520833
439,independent_q_restore,62,107,True,0.502197265625,00110011,0.501220703125,0.50146484375,0.322998046875,0.5013427734375,0.997802734375,0.9971923828125,0.322998046875,0.99749755859375,0.502197265625,0.5025634765625,0.022216796875,0.50238037109375
439,independent_q_restore,85,130,True,0.550048828125,00110011,0.500244140625,0.5001220703125,0.317138671875,0.50018310546875,0.949951171875,0.9501953125,0.317138671875,0.9500732421875,0.550048828125,0.5502522786458334,0.1025390625,0.5501505533854167
439,independent_q_restore,117,162,True,0.635986328125,00110011,0.510986328125,0.51220703125,0.298828125,0.5115966796875,0.864013671875,0.8638916015625,0.298828125,0.86395263671875,0.635986328125,0.6388753255208334,0.29638671875,0.6374308268229167
439,independent_q_restore,128,173,True,0.7265625,00010001,0.49853515625,0.4949951171875,0.300048828125,0.49676513671875,0.7734375,0.7755126953125,0.300048828125,0.77447509765625,0.7265625,0.7250569661458334,0.2998046875,0.7258097330729167
439,independent_q_restore,161,206,True,0.991455078125,01010101,0.500732421875,0.50048828125,0.29833984375,0.5006103515625,0.508544921875,0.509521484375,0.29833984375,0.509033203125,0.991455078125,0.9908447265625,0.29833984375,0.99114990234375
439,independent_q_restore,222,267,True,1.0,01010101,0.5,0.5,0.309326171875,0.5,0.5,0.5,0.30810546875,0.5,1.0,1.0,0.309326171875,1.0
439,independent_q_restore,304,349,True,1.0,01010101,0.5,0.5,0.311767578125,0.5,0.5,0.5,0.310546875,0.5,1.0,1.0,0.311767578125,1.0
439,independent_q_restore,418,463,True,1.0,01010101,0.5,0.5,0.314208984375,0.5,0.5,0.5,0.31298828125,0.5,1.0,1.0,0.314208984375,1.0
439,independent_q_restore,575,620,True,1.0,01010101,0.5,0.5,0.3193359375,0.5,0.5,0.5,0.3173828125,0.5,1.0,1.0,0.3193359375,1.0
439,independent_q_restore,790,835,True,1.0,01010101,0.5,0.5,0.323486328125,0.5,0.5,0.5,0.3212890625,0.5,1.0,1.0,0.323486328125,1.0
439,independent_q_restore,1024,1069,True,1.0,01010101,0.5,0.5,0.32373046875,0.5,0.5,0.5,0.32080078125,0.5,1.0,1.0,0.32373046875,1.0
439,independent_padding_sham,0,45,True,0.50146484375,00001111,0.97021484375,0.9705810546875,0.409423828125,0.97039794921875,0.52978515625,0.52789306640625,0.2841796875,0.528839111328125,0.50146484375,0.5,-0.060791015625,0.500732421875
439,independent_padding_sham,1,46,True,0.50244140625,00001111,0.9677734375,0.9683837890625,0.4091796875,0.96807861328125,0.5322265625,0.5302734375,0.300048828125,0.53125,0.50244140625,0.5006103515625,-0.05419921875,0.50152587890625
439,independent_padding_sham,2,47,True,0.504638671875,00001111,0.963623046875,0.96484375,0.406005859375,0.9642333984375,0.536376953125,0.53436279296875,0.307373046875,0.535369873046875,0.504638671875,0.501708984375,-0.054931640625,0.503173828125
439,independent_padding_sham,3,48,True,0.50341796875,00001111,0.958984375,0.96044921875,0.40869140625,0.959716796875,0.541015625,0.539306640625,0.32080078125,0.5401611328125,0.50341796875,0.5005289713541666,-0.04931640625,0.5019734700520833
439,independent_padding_sham,4,49,True,0.5029296875,00001111,0.9521484375,0.9541015625,0.412353515625,0.953125,0.54736328125,0.5455322265625,0.335205078125,0.54644775390625,0.5029296875,0.5002848307291666,-0.048583984375,0.5016072591145833
439,independent_padding_sham,5,50,True,0.50390625,00001111,0.94482421875,0.9468994140625,0.406982421875,0.94586181640625,0.5546875,0.5513916015625,0.338134765625,0.55303955078125,0.50390625,0.5005696614583334,-0.056884765625,0.5022379557291667
439,independent_padding_sham,7,52,True,0.508056640625,00001111,0.927001953125,0.9288330078125,0.405029296875,0.92791748046875,0.572021484375,0.56817626953125,0.347900390625,0.570098876953125,0.508056640625,0.5025227864583334,-0.06494140625,0.5052897135416667
439,independent_padding_sham,9,54,True,0.50830078125,00001111,0.90234375,0.90234375,0.402587890625,0.90234375,0.59619140625,0.59185791015625,0.355712890625,0.594024658203125,0.50830078125,0.503662109375,-0.063232421875,0.5059814453125
439,independent_padding_sham,13,58,True,0.511474609375,00001111,0.817138671875,0.81689453125,0.391845703125,0.8170166015625,0.681884765625,0.675537109375,0.368896484375,0.6787109375,0.511474609375,0.5087483723958334,-0.067138671875,0.5101114908854167
439,independent_padding_sham,17,62,True,0.5107421875,00000011,0.70947265625,0.711181640625,0.385498046875,0.7103271484375,0.78515625,0.78302001953125,0.377197265625,0.784088134765625,0.5107421875,0.5080973307291666,-0.07421875,0.5094197591145833
439,independent_padding_sham,24,69,True,0.5126953125,00110011,0.57177734375,0.5750732421875,0.3837890625,0.57342529296875,0.92529296875,0.92315673828125,0.383544921875,0.924224853515625,0.5126953125,0.51025390625,-0.0673828125,0.511474609375
439,independent_padding_sham,33,78,True,0.501953125,00110011,0.5068359375,0.5064697265625,0.37646484375,0.50665283203125,0.99267578125,0.9927978515625,0.378173828125,0.99273681640625,0.501953125,0.5007731119791666,-0.057373046875,0.5013631184895833
439,independent_padding_sham,45,90,True,0.499755859375,00110011,0.500244140625,0.5001220703125,0.359619140625,0.50018310546875,0.999755859375,0.9996337890625,0.3623046875,0.99969482421875,0.499755859375,0.4999593098958333,-0.0400390625,0.49985758463541663
439,independent_padding_sham,62,107,True,0.501220703125,00110011,0.499755859375,0.4993896484375,0.34619140625,0.49957275390625,0.998779296875,0.998291015625,0.348876953125,0.99853515625,0.501220703125,0.5018310546875,0.00341796875,0.50152587890625
439,independent_padding_sham,85,130,True,0.544677734375,00110011,0.496826171875,0.4990234375,0.34521484375,0.4979248046875,0.955322265625,0.95654296875,0.347412109375,0.9559326171875,0.544677734375,0.5449625651041666,0.1005859375,0.5448201497395833
439,independent_padding_sham,117,162,True,0.5859375,00110011,0.4951171875,0.50048828125,0.321044921875,0.497802734375,0.9140625,0.9117431640625,0.32373046875,0.91290283203125,0.5859375,0.5901285807291666,0.234619140625,0.5880330403645833
439,independent_padding_sham,128,173,True,0.64306640625,00110011,0.490234375,0.4925537109375,0.3173828125,0.49139404296875,0.85693359375,0.85467529296875,0.31787109375,0.855804443359375,0.64306640625,0.6457926432291666,0.281005859375,0.6444295247395833
439,independent_padding_sham,161,206,True,0.894775390625,01010101,0.504150390625,0.5062255859375,0.3291015625,0.50518798828125,0.605224609375,0.60565185546875,0.3291015625,0.605438232421875,0.894775390625,0.8930257161458333,0.3291015625,0.8939005533854166
439,independent_padding_sham,222,267,True,1.0,01010101,0.5,0.5,0.341552734375,0.5,0.5,0.5,0.34130859375,0.5,1.0,1.0,0.341552734375,1.0
439,independent_padding_sham,304,349,True,1.0,01010101,0.5,0.5,0.34033203125,0.5,0.5,0.5,0.339599609375,0.5,1.0,1.0,0.34033203125,1.0
439,independent_padding_sham,418,463,True,1.0,01010101,0.5,0.5,0.337646484375,0.5,0.5,0.5,0.336669921875,0.5,1.0,1.0,0.337646484375,1.0
439,independent_padding_sham,575,620,True,1.0,01010101,0.5,0.5,0.33740234375,0.5,0.5,0.5,0.336181640625,0.5,1.0,1.0,0.33740234375,1.0
439,independent_padding_sham,790,835,True,1.0,01010101,0.5,0.5,0.33740234375,0.5,0.5,0.5,0.335693359375,0.5,1.0,1.0,0.33740234375,1.0
439,independent_padding_sham,1024,1069,True,1.0,01010101,0.5,0.5,0.333984375,0.5,0.5,0.5,0.332275390625,0.5,1.0,1.0,0.333984375,1.0
439,nested_noop,0,45,True,0.5,00001111,1.0,1.0,0.396484375,1.0,0.5,0.5,0.1640625,0.5,0.5,0.5,-0.05517578125,0.5
439,nested_noop,1,46,True,0.5,00001111,1.0,1.0,0.3994140625,1.0,0.5,0.5,0.1787109375,0.5,0.5,0.5,-0.0556640625,0.5
