run_id,seed,q_p,q_q,k_q,k_y,width,overlap,error_phi,calibration_p,calibration_q,calibration_y,iid_accuracy,both_wrong_accuracy,p_wrong_accuracy,q_wrong_accuracy,mixture_weight_p,mixture_weight_q,mixture_weight_y,mixture_weight_sum,mixture_closure_error,mixture_closure_abs,mixture_tolerance,static_mixture_compatible,influence_p,influence_q,influence_y,share_p,share_q,share_y,diagnostic_winner,diagnostic_distance,diagnostic_margin,causal_winner,diagnostic_causal_agree,pure_goal_selection,selected_goal
000da5587739492a64e3,23,0.99,0.95,2,3,64,nested,0.43808582711518057,1.0,1.0,1.0,0.9995,0.9135,0.9385,1.0,0.08650000000000002,0.025000000000000022,0.9135,1.025,0.02499999999999991,0.02499999999999991,0.05,1,0.07736666666666667,0.05073333333333333,0.9294,0.0731599684791174,0.047974783293932226,0.8788652482269502,Y,0.06127669486300101,0.6948680223263299,Y,1,1,Y
004335c157cbf15fd372,71,0.99,0.95,2,5,16,nested,0.43808582711518057,1.0,1.0,1.0,0.99,0.0003,0.0018,0.9978,0.9975,0.0015,0.0003,0.9993,-0.0007000000000000339,0.0007000000000000339,0.05,1,0.9982666666666666,0.0023,0.0020133333333333336,0.9956977664292791,0.0022940812703225676,0.002008152300398306,P,0.0016502525059315328,0.8132133700305842,P,1,1,P
008304bfd4263ff8337f,71,0.99,0.99,3,3,64,independent,0.0,1.0,1.0,1.0,1.0,0.5024,0.9747,1.0,0.49760000000000004,0.47230000000000005,0.5024,1.4723000000000002,0.47230000000000016,0.47230000000000016,0.05,0,0.3384,0.31556666666666666,0.8168333333333333,0.23007886864291544,0.21455443749433417,0.5553666938627505,Y,0.28766059282888695,0.3454391491812748,Y,1,0,mixture_or_unresolved
00b05e5c333063a18fdd,71,0.99,0.99,3,3,16,independent,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
00b51891e627578367b2,97,0.9,0.95,2,3,64,nested,0.6882472016116853,1.0,1.0,1.0,1.0,1.0,1.0,0.9705,-0.02949999999999997,0.0,1.0,0.9705,-0.02949999999999997,0.02949999999999997,0.05,1,0.02036666666666667,0.009833333333333333,0.9800777777777777,0.020159472092383838,0.009733296673082212,0.970107231234534,Y,0.017031832941093943,0.7875115675870152,Y,1,1,Y
00bea5d20a9c8f3474f7,71,0.9,0.9,2,5,16,nested,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
01256908f3e57427b153,11,0.99,0.95,3,3,16,nested,0.43808582711518057,1.0,1.0,1.0,1.0,0.9587,0.9657,1.0,0.0413,0.007000000000000006,0.9587,1.0070000000000001,0.007000000000000117,0.007000000000000117,0.05,1,0.03936666666666667,0.0181,0.9626888888888889,0.038588886226501404,0.017742392227764827,0.9436687215457337,Y,0.030995591084324665,0.7546426165744763,Y,1,1,Y
016c0a3337c56a29ccd7,23,0.99,0.95,2,3,64,independent,0.0,1.0,1.0,1.0,0.9925,0.0022,0.4785,0.9832,0.981,0.4763,0.0022,1.4595,0.4595,0.4595,0.05,0,0.8279,0.31853333333333333,0.3055333333333333,0.5701921531715604,0.21938061020684585,0.21042723662159366,P,0.2764352425674652,0.3661245678782239,P,1,0,mixture_or_unresolved
01d844e0ee281741cd36,11,0.9,0.99,2,5,64,nested,0.3015113445777637,1.0,1.0,1.0,0.98675,0.0194,1.0,0.0012,-0.0182,0.9806,0.0194,0.9818,-0.018199999999999994,0.018199999999999994,0.05,1,0.012433333333333333,0.9868166666666667,0.0074266666666666665,0.012350870686715032,0.9802717191551077,0.007377410158177236,Q,0.011222002198063113,0.796898822101538,Q,1,1,Q
0225bcbcb59fdfda716b,83,0.9,0.95,2,3,16,nested,0.6882472016116853,1.0,1.0,1.0,1.0,1.0,1.0,0.8637,-0.13629999999999998,0.0,1.0,0.8637,-0.13629999999999998,0.13629999999999998,0.05,0,0.08943333333333334,0.04543333333333333,0.9097222222222222,0.08561581908884942,0.04349398487443226,0.8708901960367184,Y,0.07869284169054598,0.68419152918969,Y,1,0,mixture_or_unresolved
024a584989602634436c,97,0.9,0.9,3,3,16,independent,-1.9274705288631186e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0253bbd6d06b707329fa,53,0.9,0.95,3,3,16,nested,0.6882472016116853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
027da79d71025b855de7,71,0.99,0.9,3,3,64,nested,0.30151134457776363,1.0,1.0,1.0,1.0,0.9923,0.9959,1.0,0.00770000000000004,0.0036000000000000476,0.9923,1.0036,0.0036000000000000476,0.0036000000000000476,0.05,1,0.006633333333333333,0.004477777777777778,0.9943222222222222,0.00659748698736863,0.004453579993148338,0.988948933019483,Y,0.00503653319920229,0.8066440484748123,Y,1,1,Y
02e35bf4a6fcfdd55811,53,0.99,0.9,3,5,64,nested,0.30151134457776363,1.0,1.0,1.0,0.99075,0.0796,0.0626,0.9998,0.9202,-0.017,0.0796,0.9828,-0.017199999999999993,0.017199999999999993,0.05,1,0.9266333333333333,0.04888888888888889,0.06741333333333334,0.8884857059453978,0.046876231832796746,0.06463806222180556,P,0.058466400607528425,0.7000090351625872,P,1,1,P
02e5c569e7cb3c044cd9,71,0.9,0.95,2,3,16,independent,-1.3265761976790368e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
02fe8e71dade5c8f361e,67,0.9,0.99,3,5,64,nested,0.3015113445777637,1.0,1.0,1.0,0.9895,0.0401,0.9998,0.0196,-0.020499999999999997,0.9597,0.0401,0.9793000000000001,-0.02069999999999994,0.02069999999999994,0.05,1,0.02376666666666667,0.9658444444444445,0.027253333333333334,0.02337250239844052,0.9498261540377937,0.026801343563765734,Q,0.02576955568107452,0.7663988207810679,Q,1,1,Q
036fe62ae67eea7c4156,11,0.99,0.9,2,5,64,nested,0.30151134457776363,1.0,1.0,1.0,0.989,0.0085,0.0014,0.9998,0.9913000000000001,-0.0071,0.0085,0.9927,-0.007299999999999973,0.007299999999999973,0.05,1,0.9928333333333333,0.006600000000000001,0.004280000000000001,0.9891602515990621,0.006575582669686564,0.004264165731251287,P,0.0049749371855331,0.8074851643989488,P,1,1,P
03945ec8cb3a3c250653,97,0.9,0.99,2,3,16,independent,0.0,1.0,1.0,1.0,0.98625,0.0,0.9769,0.0844,0.0844,0.9769,0.0,1.0613,0.06129999999999991,0.06129999999999991,0.05,0,0.06266666666666666,0.9559333333333333,0.051111111111111114,0.05858279493944367,0.8936369113156201,0.04778029374493633,Q,0.050520523882213786,0.7224945622146446,Q,1,1,Q
0397e624ae3f8f5b54a4,71,0.9,0.99,3,5,64,independent,0.0,1.0,1.0,1.0,0.99225,0.0059,0.9818,0.2422,0.2363,0.9759,0.0059,1.2181,0.21809999999999996,0.21809999999999996,0.05,0,0.16246666666666668,0.9031777777777777,0.15733333333333333,0.13284515027074173,0.7385071046989135,0.12864774503034487,Q,0.14026984708054685,0.5757904134189915,Q,1,0,mixture_or_unresolved
043eb4f98549b336ad34,53,0.99,0.95,2,5,64,nested,0.43808582711518057,1.0,1.0,1.0,0.9905,0.0493,0.0226,0.9994,0.9501,-0.026699999999999998,0.0493,0.9727,-0.02729999999999999,0.02729999999999999,0.05,1,0.9573666666666667,0.033049999999999996,0.031219999999999998,0.9370911380758326,0.03235005269322753,0.03055880923093989,P,0.03131352210573998,0.7559055515961108,P,1,1,P
0471c579e4ed3efb1328,37,0.99,0.9,2,5,64,independent,0.0,1.0,1.0,1.0,0.98725,0.0011,0.072,0.9567,0.9556,0.07089999999999999,0.0011,1.0276,0.02760000000000007,0.02760000000000007,0.05,1,0.9466,0.061266666666666664,0.04942666666666667,0.8953049926226716,0.05794670668499438,0.046748300692333884,P,0.048511510661560175,0.7210035097679741,P,1,1,P
049ac1db94e524177eb3,71,0.9,0.99,3,3,16,nested,0.3015113445777637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
05652958bb295ff5fa34,67,0.99,0.9,2,3,64,independent,0.0,1.0,1.0,1.0,0.99925,0.2672,0.927,1.0,0.7328,0.6598,0.2672,1.6598000000000002,0.6598000000000002,0.6598000000000002,0.05,0,0.5132,0.4405,0.7063222222222222,0.3091524879185018,0.2653578934686283,0.42548961861287,Y,0.4251763712468823,0.13181699795362573,Y,1,0,mixture_or_unresolved
0588eeb2422d91b253de,11,0.99,0.99,3,5,64,independent,0.0,1.0,1.0,1.0,0.9905,0.0001,0.3205,0.6747,0.6746,0.3204,0.0001,0.9951,-0.0049000000000000155,0.0049000000000000155,0.05,1,0.6751,0.3224888888888889,0.12629333333333334,0.6006857183532478,0.28694188991729064,0.11237239172946158,P,0.2636540346742299,0.28919927618981234,P,1,0,mixture_or_unresolved
05a8e328b54e5c320fce,101,0.99,0.99,3,3,64,nested,1.0,1.0,1.0,1.0,0.9995,0.9498,0.9589,1.0,0.05020000000000002,0.009099999999999997,0.9498,1.0091,0.009100000000000108,0.009100000000000108,0.05,1,0.047733333333333336,0.03554444444444445,0.9567111111111112,0.045897926259895944,0.03417771557388434,0.9199243581662199,Y,0.037457753981429996,0.7417746140150061,Y,1,1,Y
05b388f10fa1b9853695,41,0.99,0.95,3,3,16,nested,0.43808582711518057,1.0,1.0,1.0,0.99975,0.9558,0.9552,1.0,0.04420000000000002,-0.0005999999999999339,0.9558,0.9994000000000001,-0.0005999999999999339,0.0005999999999999339,0.05,1,0.0448,0.029666666666666664,0.9537111111111112,0.04357223134779977,0.028853635341920977,0.9275741333102793,Y,0.03633492351260239,0.7438275980173671,Y,1,1,Y
064364dc0a2f0071aae4,53,0.99,0.95,2,5,16,independent,0.0,1.0,1.0,1.0,0.9875,0.0,0.065,0.9431,0.9431,0.065,0.0,1.0081,0.008099999999999996,0.008099999999999996,0.05,1,0.9378666666666667,0.060733333333333334,0.04892666666666667,0.8953153141686131,0.057977839864060736,0.04670684596732621,P,0.049875210943580627,0.716863034265739,P,1,1,P
074774d6095715cd5f88,23,0.9,0.9,2,3,16,independent,-1.9274705288631186e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0764c805d48303a21b8d,37,0.9,0.99,3,5,16,nested,0.3015113445777637,1.0,1.0,1.0,0.99,0.0002,1.0,0.0,-0.0002,0.9998,0.0002,0.9998,-0.00019999999999997797,0.00019999999999997797,0.05,1,6.666666666666667e-05,0.9999333333333333,6.666666666666667e-05,6.666222251849876e-05,0.999866675554963,6.666222251849876e-05,Q,0.00011547005383792516,0.8162994652986865,Q,1,1,Q
077944858889b62e8d45,101,0.99,0.9,3,5,16,independent,0.0,1.0,1.0,1.0,0.98725,0.0,0.0203,0.9793,0.9793,0.0203,0.0,0.9995999999999999,-0.00040000000000006697,0.00040000000000006697,0.05,1,0.9793999999999999,0.0201,0.018346666666666667,0.9622274474871788,0.019747571670913105,0.018024980841908084,P,0.016738976472094522,0.7830194412183143,P,1,1,P
07b537a48affe1e48818,97,0.99,0.9,2,3,64,nested,0.30151134457776363,1.0,1.0,1.0,1.0,0.9995,0.9995,1.0,0.0004999999999999449,0.0,0.9995,1.0,0.0,0.0,0.05,1,0.0005666666666666667,0.00023333333333333336,0.9995222222222222,0.0005664841328905132,0.0002332581723666819,0.9992002576947429,Y,0.0004082482904638181,0.8156800843467984,Y,1,1,Y
07fc38d68b80547df348,67,0.9,0.99,3,3,64,nested,0.3015113445777637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
08129a36d180b4b538d7,83,0.9,0.99,2,3,16,independent,0.0,1.0,1.0,1.0,0.99375,0.005,0.998,0.2581,0.2531,0.993,0.005,1.2510999999999999,0.2510999999999999,0.2510999999999999,0.05,0,0.17266666666666666,0.9093666666666667,0.17526666666666665,0.13733131843368063,0.7232694398048728,0.13939924176144647,Q,0.14904653635693785,0.567529723832211,Q,1,0,mixture_or_unresolved
0814ae721f656b03d000,83,0.9,0.95,3,5,64,nested,0.6882472016116853,1.0,1.0,1.0,0.99925,0.9939,1.0,0.3988,-0.5951,0.006099999999999994,0.9939,0.40490000000000004,-0.5951,0.5951,0.05,0,0.39126666666666665,0.20424444444444442,0.59958,0.32739484297803423,0.1709028228438185,0.5017023341781472,Y,0.34712084831270695,0.27117752895617553,Y,1,0,mixture_or_unresolved
08486c25e57b716ff11b,41,0.99,0.99,3,5,64,nested,1.0,1.0,1.0,1.0,0.98925,0.0096,0.0077,0.9979,0.9883,-0.001899999999999999,0.0096,0.996,-0.0040000000000000036,0.0040000000000000036,0.05,1,0.9880666666666666,0.010666666666666666,0.00966,0.9798425217672999,0.010577882968947303,0.009579595263752901,P,0.007207866073487584,0.8022272991291781,P,1,1,P
0935283063c90d8834cd,11,0.9,0.95,2,3,64,independent,-1.3265761976790368e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0940e823a8e7edb6b664,97,0.9,0.95,3,3,16,independent,-1.3265761976790368e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
097820df54f76234d289,11,0.99,0.9,2,5,16,independent,0.0,1.0,1.0,1.0,0.9885,0.0,0.0175,0.9837,0.9837,0.0175,0.0,1.0012,0.0012000000000000899,0.0012000000000000899,0.05,1,0.9828666666666667,0.016066666666666667,0.014393333333333336,0.9699405917144192,0.015855367469522826,0.014204040816058002,P,0.013807485892321834,0.7888904523135764,P,1,1,P
09f039ab4dbc4242f621,11,0.9,0.95,3,3,16,nested,0.6882472016116853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0a098450d093d2ac6a1c,11,0.9,0.95,3,3,64,independent,-1.3265761976790368e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0a613c3230455360495c,37,0.99,0.95,2,5,16,independent,0.0,1.0,1.0,1.0,0.986,0.0,0.0956,0.9044,0.9044,0.0956,0.0,1.0,0.0,0.0,0.05,1,0.9047666666666666,0.09596666666666667,0.04903999999999999,0.8618685938551814,0.09141655976528268,0.0467148463795359,P,0.07805707313669062,0.6603824346543448,P,1,1,P
0a80a94285afa0e8fdc7,97,0.99,0.9,3,3,16,nested,0.30151134457776363,1.0,1.0,1.0,1.0,0.9908,0.992,1.0,0.009199999999999986,0.0011999999999999789,0.9908,1.0011999999999999,0.0011999999999998678,0.0011999999999998678,0.05,1,0.0085,0.007911111111111112,0.9912777777777778,0.0084351431217748,0.007850747585233539,0.9837141092929917,Y,0.007038939314034936,0.8024359192619844,Y,1,1,Y
0abb554660e0f4c1e11a,23,0.9,0.99,3,5,16,nested,0.3015113445777637,1.0,1.0,1.0,0.98975,0.0321,0.9999,0.0027,-0.029399999999999996,0.9678,0.0321,0.9705,-0.02949999999999997,0.02949999999999997,0.05,1,0.020566666666666667,0.9772,0.012393333333333334,0.02035981098703836,0.9673715055040786,0.012268683508883082,Q,0.01859847664012656,0.7837808413884477,Q,1,1,Q
0b0e0751a70d4e2cccc7,53,0.9,0.9,2,3,16,nested,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0b57b9ed5a1d6aa2d570,67,0.99,0.95,3,3,16,nested,0.43808582711518057,1.0,1.0,1.0,1.0,0.9943,0.9967,1.0,0.005700000000000038,0.0024000000000000687,0.9943,1.0024000000000002,0.0024000000000001798,0.0024000000000001798,0.05,1,0.004933333333333333,0.004755555555555555,0.9955444444444445,0.004907649965182212,0.004730797714184655,0.990361552320633,Y,0.0038026306683663193,0.809020306179916,Y,1,1,Y
0c4a46d2178ce20b0e26,71,0.9,0.99,3,5,64,nested,0.3015113445777637,1.0,1.0,1.0,0.99175,0.1892,0.9987,0.0933,-0.09590000000000001,0.8095,0.1892,0.9028,-0.09719999999999995,0.09719999999999995,0.05,0,0.0895,0.8390222222222222,0.12356666666666667,0.08506885772220345,0.7974822575194322,0.11744888475836432,Q,0.12179657904336504,0.5804624472425205,Q,1,0,mixture_or_unresolved
0ce9906d737b59a6e32b,101,0.9,0.95,2,5,16,independent,-1.3265761976790368e-17,1.0,1.0,1.0,0.94575,0.0,0.8242,0.1803,0.1803,0.8242,0.0,1.0045,0.0044999999999999485,0.0044999999999999485,0.05,1,0.17946666666666666,0.8215166666666667,0.08838666666666666,0.16474353678425757,0.7541208833240007,0.08113557989174171,Q,0.14538882350442206,0.5257330556402432,Q,1,0,mixture_or_unresolved
0d0b64e54bfa44b067ab,83,0.99,0.9,3,5,64,nested,0.30151134457776363,1.0,1.0,1.0,0.9875,0.0072,0.0058,0.9988,0.9916,-0.0014000000000000002,0.0072,0.9974000000000001,-0.0025999999999999357,0.0025999999999999357,0.05,1,0.9914333333333333,0.007711111111111111,0.00688,0.9854962658296352,0.007664934141207084,0.0068388000291576745,P,0.0053826882998491855,0.8058071620640056,P,1,1,P
0d4232f388e92e0e5d4f,23,0.99,0.95,3,3,64,nested,0.43808582711518057,1.0,1.0,1.0,0.999,0.9416,0.9492,1.0,0.05840000000000001,0.007600000000000051,0.9416,1.0076,0.007600000000000051,0.007600000000000051,0.05,1,0.0557,0.03535555555555556,0.9461444444444445,0.05370227535672966,0.034087500535630116,0.9122102241076403,Y,0.044688551852422626,0.7272335512987524,Y,1,1,Y
0d4781eba6dde9e75a20,67,0.9,0.99,2,5,64,independent,0.0,1.0,1.0,1.0,0.985,0.0005,0.949,0.0533,0.0528,0.9485,0.0005,1.0018,0.0018000000000000238,0.0018000000000000238,0.05,1,0.0526,0.9472833333333334,0.04288666666666667,0.050442571228554715,0.9084297911651978,0.041127637606247464,Q,0.042591626720127375,0.7313252809644121,Q,1,1,Q
0ddd78745d77d379bbe6,53,0.99,0.95,3,5,16,nested,0.43808582711518057,1.0,1.0,1.0,0.99,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,1,1.0,0.0,0.0,1.0,0.0,0.0,P,0.0,0.816496580927726,P,1,1,P
0e12ea9f53cf2d250cf2,101,0.99,0.9,2,3,64,nested,0.30151134457776363,1.0,1.0,1.0,0.9995,0.9893,0.9903,1.0,0.010700000000000043,0.0010000000000000009,0.9893,1.001,0.0009999999999998899,0.0009999999999998899,0.05,1,0.0103,0.00725,0.9896777777777778,0.010226088107622131,0.0071979746388602375,0.9825759372535176,Y,0.008338265207263872,0.7998301537088265,Y,1,1,Y
0e12f022bfcf3aed74ab,71,0.99,0.95,3,3,16,nested,0.43808582711518057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0e85f857df0b7336b9ea,53,0.9,0.9,3,3,16,independent,-1.9274705288631186e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
0ec61def560728d5dc23,41,0.99,0.99,3,5,16,nested,1.0,1.0,1.0,1.0,0.98975,0.0,0.0002,0.9998,0.9998,0.0002,0.0,1.0,0.0,0.0,0.05,1,0.9997666666666667,0.00019999999999999998,0.00023999999999999998,0.9995600909145443,0.00019995867520712383,0.0002399504102485486,P,0.00016329931618553622,0.816169982295355,P,1,1,P
0ee41c2a84b74e02a943,71,0.99,0.95,2,5,64,independent,0.0,1.0,1.0,1.0,0.98475,0.0001,0.1494,0.863,0.8629,0.14930000000000002,0.0001,1.0123,0.012299999999999978,0.012299999999999978,0.05,1,0.8587666666666667,0.14713333333333334,0.08434666666666668,0.7876810752306816,0.1349541693928591,0.07736475537645915,P,0.1170318617585257,0.5825607268242865,P,1,0,mixture_or_unresolved
0f26876807ad4ec7e2ee,71,0.99,0.99,2,5,16,nested,1.0,1.0,1.0,1.0,0.99,0.0003,0.0041,0.9961,0.9958,0.0038000000000000004,0.0003,0.9999,-9.999999999998899e-05,9.999999999998899e-05,0.05,1,0.9958666666666667,0.004166666666666667,0.00392,0.9919451767346424,0.004150259308201577,0.0039045639571560434,P,0.0032715949219506643,0.8099590222258954,P,1,1,P
0f9b1b69347f39d395de,83,0.99,0.95,2,5,16,independent,0.0,1.0,1.0,1.0,0.98825,0.0,0.0625,0.9359,0.9359,0.0625,0.0,0.9984,-0.0016000000000000458,0.0016000000000000458,0.05,1,0.9363333333333334,0.06183333333333333,0.038060000000000004,0.9035989551835506,0.059671629115894846,0.03672941570055458,P,0.05168836103676212,0.7131242652537126,P,1,1,P
100ecc8b8b0a9517ffac,37,0.99,0.9,2,3,64,independent,0.0,1.0,1.0,1.0,0.998,0.1808,0.8409,1.0,0.8192,0.6601,0.1808,1.6601000000000001,0.6601000000000001,0.6601000000000001,0.05,0,0.6042666666666667,0.44481666666666664,0.6229111111111111,0.36140470961160825,0.26603956020587516,0.37255573018251653,Y,0.48180267399285637,0.014786173378219136,Y,1,0,mixture_or_unresolved
10360df6742e71459e60,101,0.9,0.95,2,3,16,independent,-1.3265761976790368e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
105f3b5819dc9578a846,37,0.9,0.95,3,3,16,independent,-1.3265761976790368e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
10f7078588a3328f4477,97,0.99,0.99,3,3,64,nested,1.0,1.0,1.0,1.0,0.99975,0.9839,0.9831,1.0,0.016100000000000003,-0.0008000000000000229,0.9839,0.9992,-0.0008000000000000229,0.0008000000000000229,0.05,1,0.015966666666666667,0.010633333333333333,0.983211111111111,0.01581153791138057,0.010530022116347394,0.9736584399722721,Y,0.013476151775142152,0.7895483019828572,Y,1,1,Y
11072fa2b25cd8db6de1,67,0.9,0.9,2,5,64,nested,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
1207c7e7222eedc2464b,101,0.9,0.95,3,3,16,nested,0.6882472016116853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
12123238e23520cc6d77,37,0.9,0.95,3,5,16,nested,0.6882472016116853,1.0,1.0,1.0,1.0,0.9916,1.0,0.0612,-0.9304,0.008399999999999963,0.9916,0.0696,-0.9304,0.9304,0.05,0,0.6214333333333333,0.31874444444444444,0.3721666666666667,0.4735291378449085,0.24288169603169898,0.2835891661233924,Y,0.542038129040138,0.03155173604931194,P,0,0,mixture_or_unresolved
1282c54d3860c3df3a99,67,0.9,0.9,2,5,16,nested,0.9999999999999999,1.0,1.0,1.0,0.9965,0.9519,0.5673,0.772,-0.17989999999999995,-0.38459999999999994,0.9519,0.3874000000000001,-0.6125999999999999,0.6125999999999999,0.05,0,0.268,0.3309666666666667,0.6717333333333333,0.210907373888408,0.2604601138480103,0.5286325122635818,Y,0.2837410204159184,0.36943759221618544,Y,1,0,mixture_or_unresolved
1295702c45470d997b37,41,0.9,0.99,2,3,16,nested,0.3015113445777637,1.0,1.0,1.0,0.9915,0.1895,1.0,0.1296,-0.05990000000000001,0.8105,0.1895,0.9400999999999999,-0.059900000000000064,0.059900000000000064,0.05,0,0.04393333333333333,0.8300333333333333,0.1496111111111111,0.04292134343587851,0.8109137882373375,0.14616486832678405,Q,0.1325473626042153,0.5541127692417123,Q,1,0,mixture_or_unresolved
12d93d6e1d720d0161c5,23,0.9,0.99,2,5,16,nested,0.3015113445777637,1.0,1.0,1.0,0.99,0.0001,1.0,0.0,-0.0001,0.9999,0.0001,0.9999,-9.999999999998899e-05,9.999999999998899e-05,0.05,1,0.0001,0.9998833333333333,2.666666666666667e-05,9.99990000099999e-05,0.9998733345999873,2.6666400002666642e-05,Q,5.773502691896258e-05,0.8163980220924324,Q,1,1,Q
13271e48b3f91fe6dafa,67,0.99,0.99,2,3,64,independent,0.0,1.0,1.0,1.0,0.9935,0.0,0.6773,0.7698,0.7698,0.6773,0.0,1.4471,0.44710000000000005,0.44710000000000005,0.05,0,0.6199666666666667,0.5268166666666666,0.31,0.4255723225828595,0.36163007539441916,0.2127976020227213,P,0.4130082041154469,0.06890718610708307,P,1,0,mixture_or_unresolved
135f82caf0d6475b247d,41,0.9,0.99,2,5,16,nested,0.3015113445777637,1.0,1.0,1.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05,1,0.0,1.0,0.0,0.0,1.0,0.0,Q,0.0,0.816496580927726,Q,1,1,Q
13f67af9740349e2514b,83,0.9,0.9,3,3,64,nested,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,1,0.0,0.0,1.0,0.0,0.0,1.0,Y,0.0,0.816496580927726,Y,1,1,Y
14054c62e6a8263a786f,67,0.99,0.95,3,5,64,independent,0.0,1.0,1.0,1.0,0.988,0.0005,0.1294,0.9203,0.9198000000000001,0.1289,0.0005,1.0492,0.04919999999999991,0.04919999999999991,0.05,1,0.9045666666666666,0.11266666666666668,0.07939333333333333,0.8248629129329945,0.10273930964047322,0.07239777742653228,P,0.0877433758183488,0.6436700275772047,P,1,0,mixture_or_unresolved
14e9aac0d9c6583caacf,71,0.9,0.9,2,5,16,independent,-1.9274705288631186e-17,1.0,1.0,1.0,0.9945,0.7014,0.9872,0.9809,0.27949999999999997,0.28579999999999994,0.7014,1.2667,0.26669999999999994,0.26669999999999994,0.05,0,0.1898,0.19421666666666668,0.8792466666666667,0.15024579198319696,0.15374202792239147,0.6960121800944116,Y,0.17290711379234805,0.5233425085893569,Y,1,0,mixture_or_unresolved
