inference_status,run_id,q,k,cell,cell_label,schedule,schedule_label,seed,boundary_rho_y,boundary_intended_probability,boundary_policy_entropy,boundary_iid_accuracy,final_rho_y,final_intended_probability,final_policy_entropy,final_iid_accuracy,final_iid_reward,phase_b_rho_y_area,phase_b_mean_rho_y,crossing_observed,crossing_global_step,crossing_phase_b_updates,restricted_crossing_phase_b_updates,crossing_censor_updates,boundary_proxy_hard_flip,boundary_proxy_probability_ate,boundary_exact_hard_flip,boundary_exact_probability_ate,final_proxy_hard_flip,final_proxy_probability_ate,final_exact_hard_flip,final_exact_probability_ate,actor_l2_from_boundary,actor_relative_l2_from_boundary,critic_l2_from_boundary,critic_relative_l2_from_boundary,phase_b_critic_loss_log_grid_mean,phase_b_critic_loss_final_logged,exact_hard_flip_change,proxy_hard_flip_change,exact_probability_ate_change,proxy_probability_ate_change,final_quantized_rho_y,final_quantization_plateau_index,final_quantization_abs_residual,final_within_0_01_of_interaction_plateau
exploratory_post_hoc_boundary_specific,b4449315e33b67de7436,0.9,3,negative_control,preselected comparison,high_high,continuous,71,0.0,0.001569770592325807,0.010206079110966871,0.9,0.0,1.6425795064011958e-06,1.3642902670189971e-05,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9969635269168646,0.0,-8.944412081806712e-05,1.0,0.9999982607006864,0.0,-1.49988122311259e-06,3.6619603856286096,0.41181899969776736,8.303148267627849,0.7072998755705487,0.01739443412224494,9.44761086429935e-06,0.0,0.0,8.794423959495452e-05,0.003034733783821797,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,b5cc30d4c6c7626c49a8,0.75,4,responsive,responsive boundary,delayed_carry,delayed,97,0.0,0.0005111211979946192,0.00398622821141249,0.75,0.2554,0.2553996968965137,3.836637372889733e-06,0.816,0.816,410.54080000000005,0.20692580645161293,0,,,1984.0,1984,1.0,0.9989925586260818,0.0,-1.642402828690746e-05,0.7446,0.7445995210166969,0.2554,-0.2553988013073465,7.962277438831659,0.8763480349400851,10.652364355598863,0.8987841791365323,0.03580498984164842,1.2770665307471063e-05,0.2554,-0.25539999999999996,-0.2553823772790596,-0.2543930376093849,0.25,4,0.005400000000000016,1
exploratory_post_hoc_boundary_specific,b7bff249730dafa9155c,0.9,3,negative_control,preselected comparison,delayed_actor_reset,delayed + actor-Adam reset,37,0.0,0.0007634223848692289,0.005674495134085557,0.9,0.2587,0.2586986684140315,1.302199792813742e-05,0.92725,0.92725,474.69039999999995,0.23925927419354837,0,,,1984.0,1984,1.0,0.9986121744784827,0.0,-0.0001231944250841307,0.7413,0.741199021959381,0.2587,-0.25854806696385285,6.0050156555182035,0.6675662829560226,7.080703405587439,0.5984584717597399,0.0072558364749954665,1.095771585823968e-05,0.2587,-0.25870000000000004,-0.2584248725387687,-0.2574131525191017,0.25,2,0.008699999999999986,1
exploratory_post_hoc_boundary_specific,b89f808a7fa055642b6c,0.75,4,responsive,responsive boundary,high_high,continuous,97,0.0,0.011622329834570485,0.053716865989824995,0.75,0.248,0.24798824465428088,0.0001071072769947828,0.81675,0.81675,396.91519999999997,0.200058064516129,0,,,1984.0,1984,1.0,0.9773862149691959,0.0,-0.0004755122364607287,0.752,0.751987337410823,0.248,-0.2479663825831434,9.280697259297568,1.1029845550300268,10.537262127670953,0.889684888376405,0.03782640824892121,2.7842594136018306e-05,0.248,-0.248,-0.24749087034668268,-0.22539887755837285,0.25,4,0.0020000000000000018,1
exploratory_post_hoc_boundary_specific,b8f373784330bc33d76a,0.75,4,responsive,responsive boundary,delayed_actor_reset,delayed + actor-Adam reset,71,0.0,0.0010403450002203112,0.007094042063590159,0.75,0.1237,0.12368645213698434,0.00010372148606392883,0.777,0.777,204.65590000000003,0.10315317540322583,0,,,1984.0,1984,1.0,0.9979401987607547,0.0,-6.717926252531758e-05,0.8763,0.8763131600568147,0.1237,-0.12368609782825006,7.015413101697476,0.7889960716833581,10.60964785868667,0.9088086842140192,0.04067188333048952,9.592529750079848e-06,0.1237,-0.12370000000000003,-0.12361891856572474,-0.12162703870393998,0.125,2,0.0012999999999999956,1
exploratory_post_hoc_boundary_specific,b9e3e9c3dba9b305ba4b,0.9,3,negative_control,preselected comparison,zero_zero,never,97,0.0,0.00034300923975291324,0.0028539338266070718,0.9,0.0,2.23698221919413e-07,3.0458836087845234e-06,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9993266955796611,0.0,-1.4982702646024346e-05,1.0,0.9999995766016485,0.0,-1.798082615219624e-08,3.7136869796246543,0.4000646394926185,7.696286048303341,0.6458356885098961,0.016622288970051163,1.4790061868552584e-05,0.0,0.0,1.496472181987215e-05,0.0006728810219873704,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,bfb8cf2fc03970dc404c,0.9,3,negative_control,preselected comparison,high_high,continuous,101,0.0,0.0015998016012098986,0.01044594690336514,0.9,0.0,6.166100429486699e-07,8.221187897459171e-06,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9967753053501741,0.0,4.914746371840436e-05,1.0,0.9999987371529915,0.0,-1.6374096370937174e-08,2.9931056664949702,0.33240992591146323,8.881771069084948,0.7503274535897317,0.0163185614366608,1.1806541806436144e-05,0.0,0.0,-4.9163837814775296e-05,0.003223431802817367,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,bffc2a44f82b3f0de76e,0.9,3,negative_control,preselected comparison,delayed_critic_reset,delayed + critic reset,83,0.0,0.0001986959237856103,0.001770953937772488,0.9,0.2468,0.24679403545466944,5.305093216709823e-05,0.9255,0.9255,118.464,0.05970967741935484,0,,,1984.0,1984,1.0,0.9996238122764631,0.0,-1.7686092950174667e-05,0.7532,0.7531954144442918,0.2468,-0.24678118659130058,5.941121339163233,0.6280100899152449,8.488476961852038,0.7083222180751029,0.02090130428526695,2.6517929654801264e-05,0.2468,-0.24680000000000002,-0.2467635004983504,-0.2464283978321713,0.25,2,0.0032000000000000084,1
exploratory_post_hoc_boundary_specific,c1a127662995f730ee0b,0.9,3,negative_control,preselected comparison,zero_zero,never,67,0.0,0.0008106348944286367,0.005025828529673456,0.9,0.0,2.722629308256768e-07,3.805592815689169e-06,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9984763768832867,0.0,-5.752398529706017e-05,1.0,0.9999994804978407,0.0,-3.841621981604588e-08,2.646651152414736,0.2838053178784786,9.40805521367207,0.7878095597543844,0.015339116039695297,2.4236313038272783e-05,0.0,0.0,5.7485569077244125e-05,0.001523103614553989,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,c20269a12c3308163f10,0.75,4,responsive,responsive boundary,delayed_actor_reset,delayed + actor-Adam reset,67,0.0,0.0008478277244331982,0.005915091773360047,0.75,0.2488,0.2487876578469291,7.360530672238734e-05,0.813,0.813,457.31859999999995,0.2305033266129032,0,,,1984.0,1984,1.0,0.998427738289097,0.0,-9.282915949289997e-05,0.7512,0.7512114181011011,0.2488,-0.2487870322003382,7.777290380742712,0.8595542948973696,9.971206482082529,0.841903683983873,0.022512778327033623,1.0571702659945004e-05,0.2488,-0.24880000000000002,-0.2486942030408453,-0.24721632018799589,0.25,4,0.0012000000000000066,1
exploratory_post_hoc_boundary_specific,c32403131dbd9472e9f4,0.9,3,negative_control,preselected comparison,early_only,early only,101,0.0,0.0015998016012098986,0.01044594690336514,0.9,0.0,5.8631313207121983e-08,9.525648871006036e-07,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9967753053501741,0.0,4.914746371840436e-05,1.0,0.9999998729524872,0.0,8.377720864957025e-09,3.4495949583947403,0.3831069572252536,8.825555354032204,0.7455783788838919,0.016095862564087418,1.346284625469707e-05,0.0,0.0,-4.9139085997539403e-05,0.0032245676023130443,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,c52e3a2da1171b0d2f4b,0.9,3,negative_control,preselected comparison,high_high,continuous,97,0.0,0.0009779793397312745,0.007165813662442115,0.9,0.0,1.2827128254475218e-07,1.8411956559346806e-06,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9980278126360812,0.0,1.9133725051420024e-05,1.0,0.9999997642048831,0.0,-1.8749282781181203e-08,3.5621408601734843,0.39650879156225394,7.631904165540724,0.6402204910016607,0.016599470431615485,2.063873762381263e-05,0.0,0.0,-1.9152474334201205e-05,0.001971951568801922,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,c9bc887aeaa166de95fb,0.75,4,responsive,responsive boundary,delayed_critic_reset,delayed + critic reset,83,0.0,0.0006410991878667119,0.004629472202073291,0.75,0.2465,0.24649090995074877,6.732026904435999e-05,0.8125,0.8125,442.79359999999997,0.2231822580645161,0,,,1984.0,1984,1.0,0.998764324460315,0.0,-2.937692110588737e-05,0.7535,0.7535072020314365,0.2465,-0.24648853196525683,7.905267761137512,0.8635110871661544,9.469609001493215,0.7958377447958144,0.033973431721798404,1.1034939234377816e-05,0.2465,-0.24650000000000005,-0.24645915504415095,-0.24525712242887854,0.25,4,0.003500000000000003,1
exploratory_post_hoc_boundary_specific,cdab6775df8705f61f31,0.75,4,responsive,responsive boundary,delayed_actor_reset,delayed + actor-Adam reset,83,0.0,0.0006410991878667119,0.004629472202073291,0.75,0.2465,0.24649450176582832,4.9927927814735765e-05,0.8125,0.8125,403.85165,0.20355425907258065,0,,,1984.0,1984,1.0,0.998764324460315,0.0,-2.937692110588737e-05,0.7535,0.7534991696061815,0.2465,-0.246486844978404,8.016013559696635,0.8756081125677471,11.26737893866791,0.9469245713202483,0.03910976590105415,1.0394716809969395e-05,0.2465,-0.24650000000000005,-0.24645746805729812,-0.24526515485413358,0.25,4,0.003500000000000003,1
exploratory_post_hoc_boundary_specific,d33bb2b2b7b832b94d34,0.9,3,negative_control,preselected comparison,zero_zero,never,37,0.0,0.0007634223848692289,0.005674495134085557,0.9,0.0,1.0803958920952012e-06,1.0604852295864408e-05,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9986121744784827,0.0,-0.0001231944250841307,1.0,0.9999987484690867,0.0,-8.644400466915553e-07,3.831986491357485,0.42599472259867993,8.11593653639036,0.6859559987549364,0.00852396533272602,6.94816935720155e-06,0.0,0.0,0.00012232998503743916,0.0013865739906039343,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,d955a79801f76f412a92,0.9,3,negative_control,preselected comparison,delayed_actor_reset,delayed + actor-Adam reset,11,0.0,0.0004696653970298965,0.003696263002345033,0.9,0.0,2.607370120894996e-07,3.3188416825190843e-06,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.999073178308792,0.0,-1.0920504107329948e-05,1.0,0.9999995844074916,0.0,-1.1146625620543785e-07,3.535916206845754,0.3880281739554951,7.464368122047531,0.6343841706658362,0.009172859918633763,8.572585102228913e-06,0.0,0.0,1.080903785112451e-05,0.0009264060986995393,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,dad675889090b4f7985e,0.75,4,responsive,responsive boundary,delayed_carry,delayed,53,0.0,0.0006671996052446947,0.005154120923420611,0.75,0.2516,0.25139822202482975,0.0006692938480825705,0.8085,0.8085,403.69280000000003,0.2034741935483871,0,,,1984.0,1984,1.0,0.9986572642895671,0.0,-9.780390162871847e-06,0.7484,0.7485976368549334,0.2516,-0.2513948403700528,7.921106683624952,0.8807505977889752,12.511720339464123,1.0609508977438684,0.035823143953661776,7.409390673274174e-05,0.2516,-0.25160000000000005,-0.2513850599798899,-0.2500596274346337,0.25,4,0.0015999999999999903,1
exploratory_post_hoc_boundary_specific,dc9b913d512e308d372d,0.75,4,responsive,responsive boundary,delayed_actor_reset,delayed + actor-Adam reset,11,0.0,0.0008682424465219949,0.006083336439974004,0.75,0.2516,0.25159390844104695,4.9340677848400286e-05,0.811,0.811,402.66319999999996,0.20295524193548384,0,,,1984.0,1984,1.0,0.9982889228047243,0.0,-3.518661300103821e-05,0.7484,0.7484030775831699,0.2516,-0.2515899269654356,8.78988071205916,0.9851007269271549,12.603692783882975,1.0772945999925432,0.03747533521036356,1.667283140704967e-05,0.2516,-0.25160000000000005,-0.2515547403524345,-0.24988584522155433,0.25,4,0.0015999999999999903,1
exploratory_post_hoc_boundary_specific,dd56d8078126321d52ce,0.9,3,negative_control,preselected comparison,early_only,early only,41,0.0,0.001583151956653545,0.009752272611158113,0.9,0.0,5.031947480505964e-06,4.177528403142707e-05,0.9,0.9,0.8448,0.0004258064516129032,0,,,1984.0,1984,1.0,0.9970823009325191,0.0,-0.00023462205832841925,1.0,0.99999437310576,0.0,-4.412497365255491e-06,3.2656641331392886,0.3603194969843544,9.436544881600888,0.798901364772353,0.015949665385839,1.0417836165288463e-05,0.0,0.0,0.00023020956096316377,0.002912072173240854,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,dd9ba02f5497e29a2285,0.75,4,responsive,responsive boundary,delayed_critic_reset,delayed + critic reset,41,0.0,0.0016622411554046313,0.009425709974223739,0.75,0.1255,0.1254996892904694,4.8904787209352835e-06,0.7825,0.7825,225.5116,0.11366512096774192,0,,,1984.0,1984,1.0,0.9968144054079832,0.0,-0.0001621994008339349,0.8745,0.874487453623836,0.1255,-0.12547974785504648,7.41200683227094,0.8214973605070064,9.735963367241398,0.8289461161214775,0.03546550969001875,9.765874892764259e-06,0.1255,-0.12549999999999994,-0.12531754845421256,-0.12232695178414721,0.125,2,0.0005000000000000004,1
exploratory_post_hoc_boundary_specific,e1223cef49ba3b20b453,0.75,4,responsive,responsive boundary,delayed_actor_reset,delayed + actor-Adam reset,53,0.0,0.0006671996052446947,0.005154120923420611,0.75,0.2516,0.25159764022024983,2.5188528587289326e-05,0.8085,0.8085,438.9842,0.22126219758064516,0,,,1984.0,1984,1.0,0.9986572642895671,0.0,-9.780390162871847e-06,0.7484,0.7483935183353215,0.2516,-0.25158785361538283,8.057421667116117,0.8959075080532484,10.223447343420515,0.8669132095949422,0.03321064833481608,8.28539577923948e-06,0.2516,-0.25160000000000005,-0.25157807322521997,-0.2502637459542456,0.25,4,0.0015999999999999903,1
exploratory_post_hoc_boundary_specific,e2daa45dce65c85a04d5,0.9,3,negative_control,preselected comparison,delayed_carry,delayed,83,0.0,0.0001986959237856103,0.001770953937772488,0.9,0.0,3.5949434165230804e-07,4.03125024104438e-06,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.9996238122764631,0.0,-1.7686092950174667e-05,1.0,0.9999983946447832,0.0,6.11140533939582e-07,3.5965312250175487,0.3801736690879256,7.992743576968664,0.6669556723057594,0.009065049532714028,8.474695277982391e-06,0.0,0.0,1.829723348411425e-05,0.00037458236832010883,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,e599b5d331f8dbc2c70e,0.9,3,negative_control,preselected comparison,early_only,early only,71,0.0,0.001569770592325807,0.010206079110966871,0.9,0.2511,0.25106058497567335,0.0002507111108502835,0.92575,0.92575,400.45439999999996,0.20184193548387094,0,,,1984.0,1984,1.0,0.9969635269168646,0.0,-8.944412081806712e-05,0.7489,0.7489046068257295,0.2511,-0.25102691483538564,6.063496390584017,0.6818924169800076,8.184039329974299,0.6971536353654748,0.02150494911674563,4.5166275413066614e-06,0.2511,-0.2511,-0.25093747071456757,-0.24805892009113517,0.25,2,0.0010999999999999899,1
exploratory_post_hoc_boundary_specific,e67d8ef436da2c1a45d0,0.75,4,responsive,responsive boundary,zero_zero,never,23,0.0,0.0005758660790995173,0.004552368730100354,0.75,0.0,1.145465875431775e-06,1.4725518588895153e-05,0.75,0.75,0.0,0.0,0,,,1984.0,1984,1.0,0.998844289779401,0.0,-1.0919803415280449e-05,1.0,0.999997803601599,0.0,-8.263986954933444e-08,2.715336492232864,0.30167140596630193,11.655738059644884,0.9788166840895048,0.034936672757815077,4.885065573034808e-05,0.0,0.0,1.0837163545731114e-05,0.0011535138221979713,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,e9b4d7ff886f911decb0,0.9,3,negative_control,preselected comparison,delayed_critic_reset,delayed + critic reset,97,0.0,0.00034300923975291324,0.0028539338266070718,0.9,0.2535,0.25349523626519394,4.4276179766032275e-05,0.9275,0.9275,121.91040000000001,0.061446774193548395,0,,,1984.0,1984,1.0,0.9993266955796611,0.0,-1.4982702646024346e-05,0.7465,0.7464948060495892,0.2535,-0.2534807808332215,5.9675177716858,0.6428632405191483,8.346738666894373,0.7004185759096456,0.020594449882666555,1.7922873666975647e-05,0.2535,-0.25349999999999995,-0.25346579813057546,-0.25283188953007196,0.25,2,0.003500000000000003,1
exploratory_post_hoc_boundary_specific,f0753332e7d01cf052b2,0.9,3,negative_control,preselected comparison,delayed_actor_reset,delayed + actor-Adam reset,83,0.0,0.0001986959237856103,0.001770953937772488,0.9,0.2523,0.2522972146905895,2.6271538200171607e-05,0.92675,0.92675,307.37280000000004,0.1549258064516129,0,,,1984.0,1984,1.0,0.9996238122764631,0.0,-1.7686092950174667e-05,0.7477,0.7477019924466531,0.2523,-0.2522964264668042,6.409767739004963,0.6775486619964057,7.8457936633514995,0.6546934149859792,0.00920192291023015,4.021584118163446e-06,0.2523,-0.25229999999999997,-0.25227874037385406,-0.25192181982981,0.25,2,0.0023000000000000242,1
exploratory_post_hoc_boundary_specific,f08a058f168678cbfeed,0.75,4,responsive,responsive boundary,delayed_carry,delayed,11,0.0,0.0008682424465219949,0.006083336439974004,0.75,0.2488,0.24793024554649082,0.003956857600866559,0.81275,0.81275,433.88239999999996,0.2186907258064516,0,,,1984.0,1984,1.0,0.9982889228047243,0.0,-3.518661300103821e-05,0.7512,0.7520691040898296,0.2488,-0.24792956219976636,8.515863691543245,0.9543910535034521,11.087984218704985,0.9477401368341958,0.03392884566065157,4.0143229853129014e-05,0.2488,-0.24880000000000002,-0.24789437558676533,-0.24621981871489462,0.25,4,0.0012000000000000066,1
exploratory_post_hoc_boundary_specific,f0f0a4a734c752b87442,0.75,4,responsive,responsive boundary,delayed_carry,delayed,101,0.0,0.0013654159160628862,0.009220838572961593,0.75,0.2556,0.2555983056132229,1.7954924527906775e-05,0.81025,0.81025,469.1712,0.2364774193548387,0,,,1984.0,1984,1.0,0.9974221253683955,0.0,-0.00012944010975911912,0.7444,0.7444010022826898,0.2556,-0.2555976131106135,7.763861582885838,0.8641662273860122,9.800245157654924,0.8309719861834977,0.0208868863874466,7.464564532710938e-06,0.2556,-0.25560000000000005,-0.2554681730008544,-0.2530211230857057,0.25,4,0.005599999999999994,1
exploratory_post_hoc_boundary_specific,f15c3280dcee74614c30,0.75,4,responsive,responsive boundary,early_only,early only,23,0.0,0.016994490197859317,0.07587502497808585,0.75,0.0,8.258502205451522e-07,9.789704483912379e-06,0.75,0.75,1.6896,0.0008516129032258064,0,,,1984.0,1984,1.0,0.9660700172277302,0.0,-3.13861120165448e-05,1.0,0.999998422713539,0.0,-2.8192284778249197e-08,4.253564105465883,0.511015388332582,11.727143596290734,0.9853448183816936,0.03618257280180359,2.834030965459533e-05,0.0,0.0,3.135791973176655e-05,0.03392840548580878,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,f1c27769a8ac33c0bca4,0.75,4,responsive,responsive boundary,delayed_actor_reset,delayed + actor-Adam reset,101,0.0,0.0013654159160628862,0.009220838572961593,0.75,0.2531,0.25282745929558464,0.0014397531232257365,0.80925,0.80925,471.7676,0.23778608870967743,0,,,1984.0,1984,1.0,0.9974221253683955,0.0,-0.00012944010975911912,0.7469,0.7471331254300275,0.2531,-0.25279025799362365,9.630018986363734,1.0718811880219459,10.129530361679548,0.8588923877252337,0.018297324416861552,1.3213976671977434e-05,0.2531,-0.2531,-0.2526608178838645,-0.25028899993836795,0.25,4,0.0030999999999999917,1
exploratory_post_hoc_boundary_specific,f2e36a99ec36db38f506,0.9,3,negative_control,preselected comparison,delayed_carry,delayed,11,0.0,0.0004696653970298965,0.003696263002345033,0.9,0.0,1.7163927934952377e-08,2.747775550602969e-07,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.999073178308792,0.0,-1.0920504107329948e-05,1.0,0.999999914137296,0.0,5.791224512736357e-08,4.132692645031751,0.4535178682872359,7.47632894910847,0.6354007013662876,0.00916649247278094,5.172596502234228e-06,0.0,0.0,1.0978416352457311e-05,0.0009267358285039995,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,f41b3f22a8128facf091,0.9,3,negative_control,preselected comparison,delayed_critic_reset,delayed + critic reset,71,0.0,0.0004145463505733511,0.003302375800652799,0.9,0.2511,0.25108753386944077,0.0001006418265678136,0.92575,0.92575,401.76,0.20249999999999999,0,,,1984.0,1984,1.0,0.9992233249193294,0.0,-4.323218726775541e-05,0.7489,0.7489120801017145,0.2511,-0.2510871378580864,5.671981669736366,0.6220919832995421,7.499594028337907,0.6387910050883536,0.01904004775026444,8.026210707612336e-06,0.2511,-0.2511,-0.25104390567081863,-0.2503112448176149,0.25,2,0.0010999999999999899,1
exploratory_post_hoc_boundary_specific,f7fbdd1112011b6e1187,0.9,3,negative_control,preselected comparison,zero_zero,never,11,0.0,0.0004696653970298965,0.003696263002345033,0.9,0.0,2.968972825388958e-07,4.119012995000542e-06,0.9,0.9,0.0,0.0,0,,,1984.0,1984,1.0,0.999073178308792,0.0,-1.0920504107329948e-05,1.0,0.9999994780493122,0.0,-6.742371040708981e-08,3.033519728279295,0.3328956490946428,7.46804277583031,0.6346964733489779,0.009182660184155204,7.753716090519447e-06,0.0,0.0,1.0853080396922858e-05,0.0009262997405201645,0.0,0,0.0,1
exploratory_post_hoc_boundary_specific,fcee5876d1be97857d7c,0.75,4,responsive,responsive boundary,early_only,early only,67,0.0002,0.031655600845981784,0.1122611420579474,0.75,0.0,2.347351948808711e-06,1.672672820623315e-05,0.75,0.75,0.0001,5.040322580645161e-08,0,,,1984.0,1984,0.9998,0.9381796673888674,0.0002,-0.0013074609284480817,1.0,0.9999918618850606,0.0,2.5625791293840738e-06,5.577195006602636,0.6712820891780465,11.8860423842149,1.0033558913017153,0.04423924642266596,1.3063235201116186e-05,-0.0002,0.00019999999999997797,0.0013100235075774657,0.06181219449619324,0.0,0,0.0,1
