seed,trajectory,eligible_intersection,first_non_p_goal,first_non_p_confirmation_step,final_control_taxonomy,final_boolean_signature,final_boolean_signature_int,final_target_accuracy,auc128_P,handoff_P_observed,handoff_P_first_qualifying,handoff_P_confirmation,restricted_time_P,zero_behavior_P,zero_causal_P,zero_probe_final_hidden_P,zero_probe_selective_final_hidden_P,zero_control_P,final_behavior_P,final_causal_P,final_probe_final_hidden_P,final_probe_selective_final_hidden_P,final_control_P,auc128_Q,handoff_Q_observed,handoff_Q_first_qualifying,handoff_Q_confirmation,restricted_time_Q,zero_behavior_Q,zero_causal_Q,zero_probe_final_hidden_Q,zero_probe_selective_final_hidden_Q,zero_control_Q,final_behavior_Q,final_causal_Q,final_probe_final_hidden_Q,final_probe_selective_final_hidden_Q,final_control_Q,auc128_Y,handoff_Y_observed,handoff_Y_first_qualifying,handoff_Y_confirmation,restricted_time_Y,zero_behavior_Y,zero_causal_Y,zero_probe_final_hidden_Y,zero_probe_selective_final_hidden_Y,zero_control_Y,final_behavior_Y,final_causal_Y,final_probe_final_hidden_Y,final_probe_selective_final_hidden_Y,final_control_Y
233,sham,True,Q,45,Y,01010101,85,1.0,0.5021524429321289,False,,,1024.0,0.513671875,0.514404296875,0.93359375,0.384765625,0.5140380859375,0.5,0.5,0.947021484375,0.22607421875,0.5,0.8517276048660278,True,33,45,45.0,0.515625,0.51318359375,0.6005859375,0.0517578125,0.514404296875,0.5,0.5,0.9921875,0.271240234375,0.5,0.5720011393229167,True,161,222,222.0,0.49853515625,0.5000406901041666,0.528076171875,-0.020751953125,0.4992879231770833,1.0,1.0,1.0,0.279052734375,1.0
239,independent_carry,True,Q,24,Y,01010101,85,1.0,0.5443198680877686,True,0,1,1.0,0.992431640625,0.9931640625,1.0,0.390625,0.9927978515625,0.5,0.5,0.97021484375,0.25048828125,0.5,0.9423527717590332,True,17,24,24.0,0.507568359375,0.50732421875,0.947021484375,0.337646484375,0.5074462890625,0.5,0.5,1.0,0.2802734375,0.5,0.5129356384277344,True,222,304,304.0,0.498291015625,0.4994710286458333,0.531005859375,-0.078369140625,0.49888102213541663,1.0,1.0,1.0,0.2802734375,1.0
239,independent_reset,True,Q,33,Y,01010101,85,1.0,0.553363561630249,True,0,1,1.0,0.992431640625,0.9931640625,1.0,0.390625,0.9927978515625,0.5,0.5,0.9833984375,0.285400390625,0.5,0.9377340078353882,True,24,33,33.0,0.507568359375,0.50732421875,0.947021484375,0.337646484375,0.5074462890625,0.5,0.5,0.999755859375,0.3017578125,0.5,0.5091378688812256,True,222,304,304.0,0.498291015625,0.4994710286458333,0.531005859375,-0.078369140625,0.49888102213541663,1.0,1.0,1.0,0.302001953125,1.0
239,nested_carry,True,Q,62,Y,01010101,85,1.0,0.5937507152557373,True,0,1,1.0,0.99951171875,0.99951171875,1.0,0.405517578125,0.99951171875,0.5,0.5,0.9912109375,0.265869140625,0.5,0.8720211982727051,True,45,62,62.0,0.50048828125,0.50042724609375,0.768310546875,0.173828125,0.500457763671875,0.5,0.5,0.9990234375,0.273681640625,0.5,0.5343622366587322,True,161,222,222.0,0.5,0.5,0.5419921875,-0.052490234375,0.5,1.0,1.0,1.0,0.274658203125,1.0
239,nested_reset,True,Q,62,Y,01010101,85,1.0,0.5978806018829346,True,0,1,1.0,0.99951171875,0.99951171875,1.0,0.405517578125,0.99951171875,0.5,0.5,0.9990234375,0.27978515625,0.5,0.8816515207290649,True,45,62,62.0,0.50048828125,0.50042724609375,0.768310546875,0.173828125,0.500457763671875,0.5,0.5,0.995849609375,0.276611328125,0.5,0.521217664082845,True,161,222,222.0,0.5,0.5,0.5419921875,-0.052490234375,0.5,1.0,1.0,1.0,0.28076171875,1.0
239,scratch,True,Q,45,Y,01010101,85,1.0,0.5029067993164062,False,,,1024.0,0.49951171875,0.4989013671875,0.8984375,0.2978515625,0.49920654296875,0.5,0.5,0.943359375,0.23828125,0.5,0.8560444116592407,True,33,45,45.0,0.498046875,0.4981689453125,0.634033203125,0.033447265625,0.49810791015625,0.5,0.5,0.99609375,0.291015625,0.5,0.5754917462666829,True,128,161,161.0,0.50244140625,0.5008544921875,0.52880859375,-0.07177734375,0.50164794921875,1.0,1.0,1.0,0.294921875,1.0
239,sham,True,Q,45,Y,01010101,85,1.0,0.49892544746398926,False,,,1024.0,0.5029296875,0.5013427734375,0.8017578125,0.239990234375,0.50213623046875,0.5,0.5,0.943115234375,0.175048828125,0.5,0.800320029258728,True,33,45,45.0,0.50244140625,0.50067138671875,0.609375,0.047607421875,0.501556396484375,0.5,0.5,0.99951171875,0.2314453125,0.5,0.6265083948771158,True,117,128,128.0,0.50634765625,0.5044759114583334,0.53125,-0.030517578125,0.5054117838541667,1.0,1.0,1.0,0.23193359375,1.0
241,independent_carry,True,Q,24,Y,01010101,85,1.0,0.5410754680633545,True,0,1,1.0,0.997802734375,0.9979248046875,1.0,0.396484375,0.99786376953125,0.5,0.5,0.988037109375,0.290771484375,0.5,0.9585956335067749,True,17,24,24.0,0.502197265625,0.502685546875,0.96875,0.365234375,0.50244140625,0.5,0.5,0.999267578125,0.302001953125,0.5,0.5001665751139324,True,304,418,418.0,0.500732421875,0.5010986328125,0.5068359375,-0.0966796875,0.50091552734375,1.0,1.0,1.0,0.302734375,1.0
241,independent_reset,True,Q,24,Y,01010101,85,1.0,0.5447573661804199,True,0,1,1.0,0.997802734375,0.9979248046875,1.0,0.396484375,0.99786376953125,0.5,0.5,0.994384765625,0.297607421875,0.5,0.9547736644744873,True,17,24,24.0,0.502197265625,0.502685546875,0.96875,0.365234375,0.50244140625,0.5,0.5,0.998046875,0.30126953125,0.5,0.5003580252329508,True,304,418,418.0,0.500732421875,0.5010986328125,0.5068359375,-0.0966796875,0.50091552734375,1.0,1.0,1.0,0.30322265625,1.0
241,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5812671184539795,True,0,1,1.0,0.999755859375,0.9998779296875,1.0,0.422607421875,0.99981689453125,0.5,0.5,0.996826171875,0.28466796875,0.5,0.914178729057312,True,33,45,45.0,0.500244140625,0.50030517578125,0.7705078125,0.193115234375,0.500274658203125,0.5,0.5,0.999755859375,0.28759765625,0.5,0.5008751551310222,True,222,304,304.0,0.499755859375,0.4999593098958333,0.506103515625,-0.0712890625,0.49985758463541663,1.0,1.0,1.0,0.287841796875,1.0
241,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5833945274353027,True,0,1,1.0,0.999755859375,0.9998779296875,1.0,0.422607421875,0.99981689453125,0.5,0.5,0.99951171875,0.282470703125,0.5,0.9122707843780518,True,33,45,45.0,0.500244140625,0.50030517578125,0.7705078125,0.193115234375,0.500274658203125,0.5,0.5,0.99951171875,0.282470703125,0.5,0.500702699025472,True,222,304,304.0,0.499755859375,0.4999593098958333,0.506103515625,-0.0712890625,0.49985758463541663,1.0,1.0,1.0,0.282958984375,1.0
241,scratch,True,Q,45,Y,01010101,85,1.0,0.49314188957214355,False,,,1024.0,0.49462890625,0.4923095703125,0.95751953125,0.403564453125,0.49346923828125,0.5,0.5,0.8271484375,0.080078125,0.5,0.9341564178466797,True,33,45,45.0,0.50830078125,0.5103759765625,0.689697265625,0.1357421875,0.50933837890625,0.5,0.5,0.9892578125,0.2421875,0.5,0.5015102227528889,True,222,304,304.0,0.49755859375,0.4998372395833333,0.515625,-0.038330078125,0.49869791666666663,1.0,1.0,1.0,0.2529296875,1.0
241,sham,True,Q,45,Y,01010101,85,1.0,0.48613977432250977,False,,,1024.0,0.44091796875,0.4527587890625,0.890625,0.341552734375,0.44683837890625,0.5,0.5,0.8203125,0.0791015625,0.5,0.9385889768600464,True,33,45,45.0,0.51953125,0.5166015625,0.622314453125,0.0732421875,0.51806640625,0.5,0.5,0.999267578125,0.258056640625,0.5,0.5011036396026611,True,222,304,304.0,0.494140625,0.5008138020833334,0.5126953125,-0.036376953125,0.4974772135416667,1.0,1.0,1.0,0.2587890625,1.0
251,independent_carry,True,Q,17,Y,01010101,85,1.0,0.5352890491485596,True,0,1,1.0,0.99462890625,0.9927978515625,1.0,0.375732421875,0.99371337890625,0.5,0.5,0.98583984375,0.310791015625,0.5,0.9647440910339355,True,13,17,17.0,0.50537109375,0.5059814453125,0.997314453125,0.373046875,0.50567626953125,0.5,0.5,1.0,0.324951171875,0.5,0.49978049596150714,True,222,304,304.0,0.49853515625,0.4999186197916667,0.519775390625,-0.1044921875,0.49922688802083337,1.0,1.0,1.0,0.324951171875,1.0
251,independent_reset,True,Q,24,Y,01010101,85,1.0,0.5399091243743896,True,0,1,1.0,0.99462890625,0.9927978515625,1.0,0.375732421875,0.99371337890625,0.5,0.5,0.996337890625,0.361572265625,0.5,0.960137128829956,True,17,24,24.0,0.50537109375,0.5059814453125,0.997314453125,0.373046875,0.50567626953125,0.5,0.5,0.999755859375,0.364990234375,0.5,0.5002337296803793,True,222,304,304.0,0.49853515625,0.4999186197916667,0.519775390625,-0.1044921875,0.49922688802083337,1.0,1.0,1.0,0.365234375,1.0
251,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5734682083129883,True,0,1,1.0,1.0,0.999755859375,1.0,0.368408203125,0.9998779296875,0.5,0.5,0.99658203125,0.263671875,0.5,0.9120723009109497,True,33,45,45.0,0.5,0.500244140625,0.84326171875,0.211669921875,0.5001220703125,0.5,0.5,0.999755859375,0.266845703125,0.5,0.5137646993001302,True,161,222,222.0,0.5,0.5000406901041666,0.535888671875,-0.095703125,0.5000203450520833,1.0,1.0,1.0,0.26708984375,1.0
251,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5789675712585449,True,0,1,1.0,1.0,0.999755859375,1.0,0.368408203125,0.9998779296875,0.5,0.5,0.998779296875,0.2783203125,0.5,0.9126709699630737,True,33,45,45.0,0.5,0.500244140625,0.84326171875,0.211669921875,0.5001220703125,0.5,0.5,0.999755859375,0.279296875,0.5,0.5082140763600667,True,161,222,222.0,0.5,0.5000406901041666,0.535888671875,-0.095703125,0.5000203450520833,1.0,1.0,1.0,0.279541015625,1.0
251,scratch,True,Q,45,Y,01010101,85,1.0,0.49906277656555176,False,,,1024.0,0.491455078125,0.4912109375,0.96630859375,0.3720703125,0.4913330078125,0.5,0.5,0.87548828125,0.1259765625,0.5,0.8830828666687012,True,33,45,45.0,0.497802734375,0.49847412109375,0.703125,0.10888671875,0.498138427734375,0.5,0.5,0.99853515625,0.2490234375,0.5,0.5522547562917073,True,128,161,161.0,0.498291015625,0.5005289713541666,0.543701171875,-0.050537109375,0.4994099934895833,1.0,1.0,1.0,0.25048828125,1.0
251,sham,True,Q,45,Y,01010101,85,1.0,0.5013842582702637,False,,,1024.0,0.44921875,0.445556640625,0.856201171875,0.28759765625,0.4473876953125,0.5,0.5,0.85302734375,0.074462890625,0.5,0.839725136756897,True,33,45,45.0,0.51708984375,0.5054931640625,0.664794921875,0.09619140625,0.51129150390625,0.5,0.5,1.0,0.221435546875,0.5,0.587371826171875,True,128,161,161.0,0.50439453125,0.5069173177083334,0.53662109375,-0.031982421875,0.5056559244791667,1.0,1.0,1.0,0.221435546875,1.0
257,independent_carry,True,Q,24,Y,01010101,85,1.0,0.5400698184967041,True,0,1,1.0,0.99951171875,0.9990234375,1.0,0.398681640625,0.999267578125,0.5,0.5,0.982666015625,0.27685546875,0.5,0.9598054885864258,True,17,24,24.0,0.50048828125,0.5006103515625,0.99658203125,0.395263671875,0.50054931640625,0.5,0.5,0.998779296875,0.29296875,0.5,0.5005160967508951,True,222,304,304.0,0.50048828125,0.5001220703125,0.503662109375,-0.09765625,0.50030517578125,1.0,1.0,1.0,0.294189453125,1.0
257,independent_reset,True,Q,24,Y,01010101,85,1.0,0.5457086563110352,True,0,1,1.0,0.99951171875,0.9990234375,1.0,0.398681640625,0.999267578125,0.5,0.5,0.99609375,0.311767578125,0.5,0.9541609287261963,True,17,24,24.0,0.50048828125,0.5006103515625,0.99658203125,0.395263671875,0.50054931640625,0.5,0.5,0.995849609375,0.3115234375,0.5,0.5006572405497233,True,304,418,418.0,0.50048828125,0.5001220703125,0.503662109375,-0.09765625,0.50030517578125,1.0,1.0,1.0,0.315673828125,1.0
257,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5763757228851318,True,0,1,1.0,1.0,1.0,1.0,0.40771484375,1.0,0.5,0.5,0.99609375,0.279296875,0.5,0.9225152730941772,True,33,45,45.0,0.5,0.5,0.874267578125,0.281982421875,0.5,0.5,0.5,0.998291015625,0.281494140625,0.5,0.5006261666615803,True,304,418,418.0,0.5,0.5,0.505615234375,-0.086669921875,0.5,1.0,1.0,1.0,0.283203125,1.0
257,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5795390605926514,True,0,1,1.0,1.0,1.0,1.0,0.40771484375,1.0,0.5,0.5,0.998779296875,0.2685546875,0.5,0.9200360774993896,True,33,45,45.0,0.5,0.5,0.874267578125,0.281982421875,0.5,0.5,0.5,0.999267578125,0.26904296875,0.5,0.5007028579711914,True,222,304,304.0,0.5,0.5,0.505615234375,-0.086669921875,0.5,1.0,1.0,1.0,0.269775390625,1.0
257,scratch,True,Q,33,Y,01010101,85,1.0,0.4907565116882324,False,,,1024.0,0.377197265625,0.373046875,0.957763671875,0.3818359375,0.3751220703125,0.5,0.5,0.88037109375,0.148681640625,0.5,0.9369639158248901,True,24,33,33.0,0.514892578125,0.50848388671875,0.681396484375,0.10546875,0.511688232421875,0.5,0.5,1.0,0.268310546875,0.5,0.50387708346049,True,161,222,222.0,0.497802734375,0.4966227213541667,0.510498046875,-0.0654296875,0.49721272786458337,1.0,1.0,1.0,0.268310546875,1.0
257,sham,True,Q,45,Y,01010101,85,1.0,0.4973909854888916,False,,,1024.0,0.49365234375,0.4964599609375,0.82373046875,0.272705078125,0.49505615234375,0.5,0.5,0.876708984375,0.131103515625,0.5,0.8823310136795044,True,33,45,45.0,0.50390625,0.50347900390625,0.615234375,0.064208984375,0.503692626953125,0.5,0.5,0.998046875,0.25244140625,0.5,0.5539970397949219,True,161,222,222.0,0.5009765625,0.5010579427083334,0.52978515625,-0.021240234375,0.5010172526041667,1.0,1.0,1.0,0.25439453125,1.0
263,independent_carry,True,Q,17,Y,01010101,85,1.0,0.53387451171875,True,0,1,1.0,0.979736328125,0.9793701171875,1.0,0.39599609375,0.97955322265625,0.5,0.5,0.99267578125,0.289306640625,0.5,0.9609642028808594,True,13,17,17.0,0.520263671875,0.521484375,0.9912109375,0.38720703125,0.5208740234375,0.5,0.5,1.0,0.296630859375,0.5,0.5050279299418132,True,222,304,304.0,0.497802734375,0.5,0.52294921875,-0.0810546875,0.4989013671875,1.0,1.0,1.0,0.296630859375,1.0
263,independent_reset,True,Q,24,Y,01010101,85,1.0,0.5396077632904053,True,0,1,1.0,0.979736328125,0.9793701171875,1.0,0.39599609375,0.97955322265625,0.5,0.5,0.994140625,0.2880859375,0.5,0.9576560258865356,True,17,24,24.0,0.520263671875,0.521484375,0.9912109375,0.38720703125,0.5208740234375,0.5,0.5,1.0,0.2939453125,0.5,0.502480427424113,True,222,304,304.0,0.497802734375,0.5,0.52294921875,-0.0810546875,0.4989013671875,1.0,1.0,1.0,0.2939453125,1.0
263,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5756232738494873,True,0,1,1.0,0.99365234375,0.9942626953125,1.0,0.419677734375,0.99395751953125,0.5,0.5,0.995361328125,0.276123046875,0.5,0.9148521423339844,True,33,45,45.0,0.50634765625,0.50543212890625,0.821044921875,0.24072265625,0.505889892578125,0.5,0.5,0.999755859375,0.280517578125,0.5,0.507580041885376,True,222,304,304.0,0.5,0.5004475911458334,0.516357421875,-0.06396484375,0.5002237955729167,1.0,1.0,1.0,0.28076171875,1.0
263,nested_reset,True,Q,45,Y,01010101,85,1.0,0.581092357635498,True,0,1,1.0,0.99365234375,0.9942626953125,1.0,0.419677734375,0.99395751953125,0.5,0.5,0.997802734375,0.255126953125,0.5,0.9107943773269653,True,33,45,45.0,0.50634765625,0.50543212890625,0.821044921875,0.24072265625,0.505889892578125,0.5,0.5,1.0,0.25732421875,0.5,0.5087007681528728,True,222,304,304.0,0.5,0.5004475911458334,0.516357421875,-0.06396484375,0.5002237955729167,1.0,1.0,1.0,0.25732421875,1.0
263,scratch,True,Q,45,Y,01010101,85,1.0,0.49967503547668457,False,,,1024.0,0.384521484375,0.392578125,0.971435546875,0.418701171875,0.3885498046875,0.5,0.5,0.9072265625,0.15478515625,0.5,0.9064093828201294,True,33,45,45.0,0.483642578125,0.48187255859375,0.676025390625,0.123291015625,0.482757568359375,0.5,0.5,0.999267578125,0.246826171875,0.5,0.5150289535522461,True,161,222,222.0,0.504150390625,0.49853515625,0.523193359375,-0.029541015625,0.5013427734375,1.0,1.0,1.0,0.24755859375,1.0
263,sham,True,Q,45,Y,01010101,85,1.0,0.502833366394043,False,,,1024.0,0.5029296875,0.5029296875,0.902587890625,0.348876953125,0.5029296875,0.5,0.5,0.777587890625,0.004150390625,0.5,0.9115831851959229,True,33,45,45.0,0.50390625,0.50274658203125,0.687255859375,0.133544921875,0.503326416015625,0.5,0.5,1.0,0.2265625,0.5,0.5127255121866862,True,161,222,222.0,0.49951171875,0.4991861979166667,0.519287109375,-0.034423828125,0.49934895833333337,1.0,1.0,1.0,0.2265625,1.0
